rental_id,product_id,customer_id,amount,time,price,total
rnt5533,prd7740,user5533,92,190,406,7096880
rnt5534,prd9849,user5534,59,333,486,9548442
rnt5535,prd5177,user5535,67,307,160,3291040
rnt5536,prd3623,user5536,57,218,300,3727800
rnt5537,prd2602,user5537,91,148,161,2168348
rnt5538,prd149,user5538,86,183,151,2376438
rnt5539,prd6892,user5539,77,24,458,846384
rnt5540,prd7349,user5540,97,254,217,5346446
rnt5541,prd5321,user5541,90,272,430,10526400
rnt5542,prd8779,user5542,44,171,162,1218888
rnt5543,prd6472,user5543,78,342,176,4694976
rnt5544,prd9708,user5544,95,166,245,3863650
rnt5545,prd6642,user5545,94,16,346,520384
rnt5546,prd5399,user5546,21,115,303,731745
rnt5547,prd463,user5547,21,286,436,2618616
rnt5548,prd174,user5548,4,86,240,82560
rnt5549,prd698,user5549,42,327,351,4820634
rnt5550,prd5667,user5550,69,48,95,314640
rnt5551,prd1143,user5551,73,339,300,7424100
rnt5552,prd6282,user5552,39,91,407,1444443
rnt5553,prd2742,user5553,60,87,366,1910520
rnt5554,prd1209,user5554,41,211,12,103812
rnt5555,prd2825,user5555,37,69,108,275724
rnt5556,prd188,user5556,7,146,249,254478
rnt5557,prd278,user5557,77,258,35,695310
rnt5558,prd1291,user5558,26,23,229,136942
rnt5559,prd2060,user5559,65,300,406,7917000
rnt5560,prd7474,user5560,63,232,489,7147224
rnt5561,prd6914,user5561,90,48,325,1404000
rnt5562,prd861,user5562,31,34,406,427924
rnt5563,prd7330,user5563,20,216,93,401760
rnt5564,prd2858,user5564,56,79,272,1203328
rnt5565,prd5565,user5565,96,195,380,7113600
rnt5566,prd8661,user5566,57,269,7,107331
rnt5567,prd511,user5567,80,250,483,9660000
rnt5568,prd5084,user5568,57,155,296,2615160
rnt5569,prd6174,user5569,76,44,349,1167056
rnt5570,prd217,user5570,91,58,135,712530
rnt5571,prd2257,user5571,66,73,287,1382766
rnt5572,prd3640,user5572,100,233,163,3797900
rnt5573,prd8951,user5573,81,328,220,5844960
rnt5574,prd6044,user5574,39,272,141,1495728
rnt5575,prd2137,user5575,73,209,219,3341283
rnt5576,prd7153,user5576,26,121,329,1035034
rnt5577,prd7673,user5577,78,276,317,6824376
rnt5578,prd4291,user5578,31,196,384,2333184
rnt5579,prd3690,user5579,39,126,173,850122
rnt5580,prd4103,user5580,62,64,481,1908608
rnt5581,prd7707,user5581,16,333,449,2392272
rnt5582,prd5407,user5582,52,99,358,1842984
rnt5583,prd7349,user5583,66,158,343,3576804
rnt5584,prd6057,user5584,48,137,109,716784
rnt5585,prd6210,user5585,12,337,208,841152
rnt5586,prd4654,user5586,68,235,120,1917600
rnt5587,prd9629,user5587,9,142,37,47286
rnt5588,prd7128,user5588,43,126,82,444276
rnt5589,prd7762,user5589,8,294,408,959616
rnt5590,prd806,user5590,60,225,20,270000
rnt5591,prd9796,user5591,19,193,184,674728
rnt5592,prd5706,user5592,34,122,366,1518168
rnt5593,prd2390,user5593,64,319,215,4389440
rnt5594,prd9405,user5594,23,221,193,981019
rnt5595,prd2912,user5595,48,19,127,115824
rnt5596,prd6178,user5596,9,192,221,381888
rnt5597,prd4573,user5597,30,187,282,1582020
rnt5598,prd2355,user5598,63,77,228,1106028
rnt5599,prd6327,user5599,75,45,15,50625
rnt5600,prd1979,user5600,92,46,142,600944
rnt5601,prd7608,user5601,21,135,493,1397655
rnt5602,prd1594,user5602,18,294,438,2317896
rnt5603,prd8937,user5603,71,277,376,7394792
rnt5604,prd7422,user5604,60,305,371,6789300
rnt5605,prd3618,user5605,16,89,164,233536
rnt5606,prd5802,user5606,28,72,470,947520
rnt5607,prd4418,user5607,49,96,220,1034880
rnt5608,prd5271,user5608,100,86,111,954600
rnt5609,prd8879,user5609,57,258,23,338238
rnt5610,prd6593,user5610,45,310,34,474300
rnt5611,prd4947,user5611,95,72,389,2660760
rnt5612,prd6173,user5612,12,66,459,363528
rnt5613,prd366,user5613,27,10,435,117450
rnt5614,prd6174,user5614,85,31,252,664020
rnt5615,prd7761,user5615,73,228,351,5842044
rnt5616,prd2807,user5616,82,282,138,3191112
rnt5617,prd856,user5617,54,45,498,1210140
rnt5618,prd1346,user5618,81,60,234,1137240
rnt5619,prd3030,user5619,33,327,12,129492
rnt5620,prd337,user5620,61,240,57,834480
rnt5621,prd2759,user5621,74,150,423,4695300
rnt5622,prd8555,user5622,89,145,102,1316310
rnt5623,prd6669,user5623,48,17,258,210528
rnt5624,prd585,user5624,17,261,351,1557387
rnt5625,prd2236,user5625,39,209,209,1703559
rnt5626,prd159,user5626,54,61,132,434808
rnt5627,prd7885,user5627,34,306,53,551412
rnt5628,prd5336,user5628,25,147,338,1242150
rnt5629,prd6018,user5629,48,211,64,648192
rnt5630,prd1854,user5630,20,8,109,17440
rnt5631,prd7531,user5631,18,243,221,966654
rnt5632,prd2289,user5632,10,87,1,870
rnt5633,prd8003,user5633,7,231,97,156849
rnt5634,prd5553,user5634,12,32,245,94080
rnt5635,prd4319,user5635,86,323,362,10055636
rnt5636,prd323,user5636,79,115,167,1517195
rnt5637,prd9806,user5637,37,268,99,981684
rnt5638,prd3462,user5638,25,100,62,155000
rnt5639,prd8496,user5639,99,209,44,910404
rnt5640,prd1719,user5640,31,292,20,181040
rnt5641,prd7560,user5641,1,297,241,71577
rnt5642,prd9904,user5642,57,234,10,133380
rnt5643,prd9094,user5643,45,48,96,207360
rnt5644,prd1980,user5644,10,0,476,0
rnt5645,prd3809,user5645,60,179,321,3447540
rnt5646,prd8892,user5646,32,113,416,1504256
rnt5647,prd177,user5647,44,89,170,665720
rnt5648,prd3370,user5648,95,298,395,11182450
rnt5649,prd4868,user5649,55,364,325,6506500
rnt5650,prd4801,user5650,90,323,25,726750
rnt5651,prd4617,user5651,52,49,90,229320
rnt5652,prd7267,user5652,84,200,422,7089600
rnt5653,prd5772,user5653,2,40,457,36560
rnt5654,prd1906,user5654,46,219,204,2055096
rnt5655,prd5885,user5655,56,221,0,0
rnt5656,prd2103,user5656,62,354,8,175584
rnt5657,prd7851,user5657,35,3,236,24780
rnt5658,prd4842,user5658,39,20,309,241020
rnt5659,prd3577,user5659,26,364,208,1968512
rnt5660,prd476,user5660,94,109,22,225412
rnt5661,prd6129,user5661,14,343,285,1368570
rnt5662,prd2074,user5662,54,269,98,1423548
rnt5663,prd6338,user5663,63,127,61,488061
rnt5664,prd5919,user5664,32,166,413,2193856
rnt5665,prd9549,user5665,66,342,11,248292
rnt5666,prd6555,user5666,26,98,17,43316
rnt5667,prd499,user5667,40,213,245,2087400
rnt5668,prd8615,user5668,55,218,13,155870
rnt5669,prd2483,user5669,69,56,33,127512
rnt5670,prd5570,user5670,11,198,4,8712
rnt5671,prd2280,user5671,82,144,490,5785920
rnt5672,prd2315,user5672,39,146,284,1617096
rnt5673,prd5245,user5673,76,34,80,206720
rnt5674,prd2523,user5674,36,67,264,636768
rnt5675,prd7052,user5675,95,356,473,15996860
rnt5676,prd3070,user5676,69,343,447,10579149
rnt5677,prd9881,user5677,96,32,125,384000
rnt5678,prd4325,user5678,38,44,48,80256
rnt5679,prd3399,user5679,49,48,292,686784
rnt5680,prd8307,user5680,20,81,124,200880
rnt5681,prd1161,user5681,91,36,253,828828
rnt5682,prd4735,user5682,43,212,242,2206072
rnt5683,prd8251,user5683,62,83,153,787338
rnt5684,prd4023,user5684,29,90,246,642060
rnt5685,prd3723,user5685,73,29,145,306965
rnt5686,prd2021,user5686,92,330,419,12720840
rnt5687,prd2732,user5687,7,82,321,184254
rnt5688,prd1021,user5688,87,304,281,7431888
rnt5689,prd7010,user5689,32,11,27,9504
rnt5690,prd926,user5690,100,9,63,56700
rnt5691,prd4523,user5691,30,250,373,2797500
rnt5692,prd2158,user5692,60,224,174,2338560
rnt5693,prd8717,user5693,57,319,205,3727515
rnt5694,prd8411,user5694,94,45,465,1966950
rnt5695,prd754,user5695,89,164,153,2233188
rnt5696,prd8645,user5696,58,25,15,21750
rnt5697,prd10,user5697,24,94,403,909168
rnt5698,prd9624,user5698,3,171,326,167238
rnt5699,prd2247,user5699,59,191,102,1149438
rnt5700,prd2610,user5700,36,26,374,350064
rnt5701,prd7462,user5701,43,296,199,2532872
rnt5702,prd1911,user5702,16,193,33,101904
rnt5703,prd1123,user5703,65,140,343,3121300
rnt5704,prd6249,user5704,85,98,478,3981740
rnt5705,prd9945,user5705,83,91,374,2824822
rnt5706,prd1033,user5706,67,353,426,10075326
rnt5707,prd4681,user5707,44,78,10,34320
rnt5708,prd2425,user5708,11,45,37,18315
rnt5709,prd6193,user5709,35,102,130,464100
rnt5710,prd2044,user5710,30,79,244,578280
rnt5711,prd6048,user5711,75,227,283,4818075
rnt5712,prd9942,user5712,99,290,137,3933270
rnt5713,prd8284,user5713,5,342,180,307800
rnt5714,prd7177,user5714,2,210,337,141540
rnt5715,prd6915,user5715,43,115,6,29670
rnt5716,prd241,user5716,69,251,459,7949421
rnt5717,prd6242,user5717,6,129,464,359136
rnt5718,prd3477,user5718,37,26,460,442520
rnt5719,prd909,user5719,2,171,165,56430
rnt5720,prd4652,user5720,51,215,239,2620635
rnt5721,prd6774,user5721,82,35,437,1254190
rnt5722,prd3480,user5722,68,99,368,2477376
rnt5723,prd3741,user5723,42,59,303,750834
rnt5724,prd63,user5724,25,289,167,1206575
rnt5725,prd1449,user5725,94,296,370,10294880
rnt5726,prd809,user5726,30,280,285,2394000
rnt5727,prd3600,user5727,88,50,360,1584000
rnt5728,prd2060,user5728,59,305,194,3491030
rnt5729,prd6649,user5729,3,150,289,130050
rnt5730,prd4245,user5730,94,196,294,5416656
rnt5731,prd2138,user5731,75,202,38,575700
rnt5732,prd4020,user5732,18,193,340,1181160
rnt5733,prd782,user5733,40,126,215,1083600
rnt5734,prd4908,user5734,100,216,295,6372000
rnt5735,prd678,user5735,86,130,38,424840
rnt5736,prd5363,user5736,100,140,346,4844000
rnt5737,prd6945,user5737,53,36,213,406404
rnt5738,prd5575,user5738,10,72,148,106560
rnt5739,prd3082,user5739,72,86,128,792576
rnt5740,prd2635,user5740,88,345,358,10868880
rnt5741,prd6235,user5741,82,100,12,98400
rnt5742,prd5372,user5742,69,68,118,553656
rnt5743,prd6980,user5743,68,228,356,5519424
rnt5744,prd3332,user5744,85,162,366,5039820
rnt5745,prd7348,user5745,9,131,349,411471
rnt5746,prd5712,user5746,55,263,151,2184215
rnt5747,prd4674,user5747,13,86,490,547820
rnt5748,prd9198,user5748,61,252,131,2013732
rnt5749,prd6660,user5749,25,88,189,415800
rnt5750,prd2861,user5750,86,344,349,10324816
rnt5751,prd4973,user5751,0,317,495,0
rnt5752,prd3205,user5752,94,153,94,1351908
rnt5753,prd8338,user5753,59,42,496,1229088
rnt5754,prd9736,user5754,34,361,318,3903132
rnt5755,prd6951,user5755,84,45,344,1300320
rnt5756,prd8262,user5756,49,116,224,1273216
rnt5757,prd8805,user5757,74,28,484,1002848
rnt5758,prd3689,user5758,56,171,81,775656
rnt5759,prd3426,user5759,3,172,225,116100
rnt5760,prd3941,user5760,85,164,116,1617040
rnt5761,prd916,user5761,67,97,90,584910
rnt5762,prd9779,user5762,39,326,280,3559920
rnt5763,prd6151,user5763,61,333,298,6053274
rnt5764,prd4858,user5764,39,197,344,2642952
rnt5765,prd5146,user5765,45,196,246,2169720
rnt5766,prd6001,user5766,71,259,322,5921258
rnt5767,prd9167,user5767,21,192,344,1387008
rnt5768,prd2607,user5768,95,80,309,2348400
rnt5769,prd7542,user5769,23,66,320,485760
rnt5770,prd1412,user5770,17,202,452,1552168
rnt5771,prd2871,user5771,76,64,450,2188800
rnt5772,prd2242,user5772,86,231,30,595980
rnt5773,prd1719,user5773,36,334,1,12024
rnt5774,prd3807,user5774,85,62,396,2086920
rnt5775,prd2458,user5775,26,189,92,452088
rnt5776,prd7586,user5776,76,297,253,5710716
rnt5777,prd8581,user5777,80,173,193,2671120
rnt5778,prd6187,user5778,14,26,194,70616
rnt5779,prd7323,user5779,16,109,113,197072
rnt5780,prd8169,user5780,27,18,42,20412
rnt5781,prd6379,user5781,51,7,486,173502
rnt5782,prd3261,user5782,31,171,403,2136303
rnt5783,prd7536,user5783,78,321,38,951444
rnt5784,prd9498,user5784,89,77,109,746977
rnt5785,prd3299,user5785,94,298,396,11092752
rnt5786,prd8861,user5786,100,120,89,1068000
rnt5787,prd4344,user5787,77,193,105,1560405
rnt5788,prd1283,user5788,14,277,388,1504664
rnt5789,prd4663,user5789,37,165,447,2728935
rnt5790,prd9213,user5790,43,96,369,1523232
rnt5791,prd318,user5791,35,205,482,3458350
rnt5792,prd8150,user5792,65,170,415,4585750
rnt5793,prd3530,user5793,52,347,213,3843372
rnt5794,prd343,user5794,54,283,58,886356
rnt5795,prd8363,user5795,14,129,22,39732
rnt5796,prd1207,user5796,59,27,240,382320
rnt5797,prd4215,user5797,74,206,66,1006104
rnt5798,prd2352,user5798,78,338,270,7118280
rnt5799,prd4774,user5799,98,167,372,6088152
rnt5800,prd7554,user5800,2,147,282,82908
rnt5801,prd2559,user5801,98,171,220,3686760
rnt5802,prd2903,user5802,28,26,123,89544
rnt5803,prd2409,user5803,64,312,1,19968
rnt5804,prd5711,user5804,80,296,346,8193280
rnt5805,prd8318,user5805,60,57,151,516420
rnt5806,prd1811,user5806,17,256,52,226304
rnt5807,prd2718,user5807,87,119,212,2194836
rnt5808,prd8683,user5808,47,63,278,823158
rnt5809,prd4400,user5809,35,34,145,172550
rnt5810,prd3893,user5810,72,114,100,820800
rnt5811,prd4100,user5811,55,286,361,5678530
rnt5812,prd6884,user5812,14,184,298,767648
rnt5813,prd398,user5813,62,107,398,2640332
rnt5814,prd3801,user5814,91,213,61,1182363
rnt5815,prd3338,user5815,100,159,359,5708100
rnt5816,prd2047,user5816,17,152,441,1139544
rnt5817,prd3323,user5817,4,231,389,359436
rnt5818,prd7881,user5818,1,38,170,6460
rnt5819,prd514,user5819,2,230,261,120060
rnt5820,prd7221,user5820,36,94,158,534672
rnt5821,prd8226,user5821,95,287,445,12132925
rnt5822,prd3407,user5822,26,143,76,282568
rnt5823,prd3028,user5823,92,340,167,5223760
rnt5824,prd4026,user5824,56,84,382,1796928
rnt5825,prd3579,user5825,43,345,296,4391160
rnt5826,prd3825,user5826,60,193,315,3647700
rnt5827,prd5053,user5827,30,280,382,3208800
rnt5828,prd2566,user5828,35,278,311,3026030
rnt5829,prd7037,user5829,9,158,463,658386
rnt5830,prd8168,user5830,62,139,76,654968
rnt5831,prd2616,user5831,51,102,184,957168
rnt5832,prd5549,user5832,88,112,142,1399552
rnt5833,prd3346,user5833,71,1,108,7668
rnt5834,prd9937,user5834,6,36,55,11880
rnt5835,prd399,user5835,100,24,266,638400
rnt5836,prd724,user5836,63,361,90,2046870
rnt5837,prd5514,user5837,98,223,175,3824450
rnt5838,prd8519,user5838,48,66,148,468864
rnt5839,prd4231,user5839,77,216,446,7417872
rnt5840,prd7037,user5840,61,326,170,3380620
rnt5841,prd5135,user5841,22,10,286,62920
rnt5842,prd5900,user5842,59,118,28,194936
rnt5843,prd7917,user5843,12,334,195,781560
rnt5844,prd4088,user5844,76,9,59,40356
rnt5845,prd184,user5845,74,197,167,2434526
rnt5846,prd1030,user5846,50,154,244,1878800
rnt5847,prd6417,user5847,5,222,164,182040
rnt5848,prd8267,user5848,82,66,485,2624820
rnt5849,prd6929,user5849,39,330,401,5160870
rnt5850,prd1247,user5850,4,97,267,103596
rnt5851,prd7536,user5851,99,143,305,4317885
rnt5852,prd7443,user5852,70,343,351,8427510
rnt5853,prd6858,user5853,32,86,113,310976
rnt5854,prd3281,user5854,88,353,198,6150672
rnt5855,prd9590,user5855,9,77,192,133056
rnt5856,prd5663,user5856,23,310,432,3080160
rnt5857,prd1466,user5857,79,46,68,247112
rnt5858,prd1196,user5858,64,264,445,7518720
rnt5859,prd8249,user5859,99,39,152,586872
rnt5860,prd1588,user5860,46,290,374,4989160
rnt5861,prd2500,user5861,53,182,283,2729818
rnt5862,prd3046,user5862,5,170,462,392700
rnt5863,prd7286,user5863,92,146,467,6272744
rnt5864,prd3766,user5864,72,325,248,5803200
rnt5865,prd74,user5865,56,183,460,4714080
rnt5866,prd861,user5866,75,254,269,5124450
rnt5867,prd9031,user5867,56,343,28,537824
rnt5868,prd907,user5868,85,183,347,5397585
rnt5869,prd9608,user5869,59,290,188,3216680
rnt5870,prd8127,user5870,43,37,103,163873
rnt5871,prd9789,user5871,59,70,492,2031960
rnt5872,prd5000,user5872,34,167,487,2765186
rnt5873,prd7431,user5873,58,40,445,1032400
rnt5874,prd5926,user5874,96,33,437,1384416
rnt5875,prd9824,user5875,55,277,224,3412640
rnt5876,prd6749,user5876,17,162,391,1076814
rnt5877,prd3410,user5877,10,163,429,699270
rnt5878,prd7113,user5878,61,220,97,1301740
rnt5879,prd9669,user5879,34,313,329,3501218
rnt5880,prd7385,user5880,45,74,89,296370
rnt5881,prd906,user5881,55,275,488,7381000
rnt5882,prd2053,user5882,76,10,51,38760
rnt5883,prd4583,user5883,74,210,202,3139080
rnt5884,prd8843,user5884,94,49,28,128968
rnt5885,prd766,user5885,63,264,85,1413720
rnt5886,prd9287,user5886,38,99,255,959310
rnt5887,prd5674,user5887,2,191,450,171900
rnt5888,prd8922,user5888,67,147,354,3486546
rnt5889,prd6710,user5889,10,308,117,360360
rnt5890,prd8169,user5890,99,298,31,914562
rnt5891,prd6783,user5891,8,301,150,361200
rnt5892,prd8604,user5892,78,312,72,1752192
rnt5893,prd3579,user5893,42,306,142,1824984
rnt5894,prd9579,user5894,70,97,372,2525880
rnt5895,prd8117,user5895,9,277,95,236835
rnt5896,prd5981,user5896,49,46,429,966966
rnt5897,prd4677,user5897,27,350,294,2778300
rnt5898,prd6606,user5898,13,303,171,673569
rnt5899,prd2975,user5899,24,255,222,1358640
rnt5900,prd9470,user5900,62,158,260,2546960
rnt5901,prd5939,user5901,100,175,171,2992500
rnt5902,prd5576,user5902,7,278,483,939918
rnt5903,prd1368,user5903,56,349,285,5570040
rnt5904,prd8556,user5904,45,42,1,1890
rnt5905,prd7177,user5905,32,173,397,2197792
rnt5906,prd9461,user5906,6,44,177,46728
rnt5907,prd16,user5907,6,247,463,686166
rnt5908,prd8296,user5908,61,219,48,641232
rnt5909,prd4424,user5909,74,206,66,1006104
rnt5910,prd1047,user5910,90,200,400,7200000
rnt5911,prd8030,user5911,47,99,194,902682
rnt5912,prd5173,user5912,31,73,44,99572
rnt5913,prd1061,user5913,32,283,104,941824
rnt5914,prd1542,user5914,4,274,407,446072
rnt5915,prd789,user5915,15,237,331,1176705
rnt5916,prd9734,user5916,68,245,300,4998000
rnt5917,prd1961,user5917,87,212,362,6676728
rnt5918,prd2010,user5918,57,178,227,2303142
rnt5919,prd1240,user5919,9,59,346,183726
rnt5920,prd8433,user5920,31,261,166,1343106
rnt5921,prd2490,user5921,12,345,402,1664280
rnt5922,prd330,user5922,80,105,293,2461200
rnt5923,prd1275,user5923,39,19,216,160056
rnt5924,prd8808,user5924,71,255,202,3657210
rnt5925,prd8782,user5925,20,185,104,384800
rnt5926,prd6649,user5926,11,149,126,206514
rnt5927,prd176,user5927,44,86,342,1294128
rnt5928,prd8975,user5928,70,104,324,2358720
rnt5929,prd7101,user5929,64,288,440,8110080
rnt5930,prd4435,user5930,90,141,224,2842560
rnt5931,prd3933,user5931,22,24,36,19008
rnt5932,prd8610,user5932,79,162,444,5682312
rnt5933,prd3913,user5933,18,106,127,242316
rnt5934,prd7407,user5934,57,94,341,1827078
rnt5935,prd1255,user5935,70,233,14,228340
rnt5936,prd829,user5936,73,272,118,2343008
rnt5937,prd5555,user5937,19,59,51,57171
rnt5938,prd9135,user5938,1,42,280,11760
rnt5939,prd6976,user5939,12,147,261,460404
rnt5940,prd2917,user5940,46,85,130,508300
rnt5941,prd5931,user5941,64,49,444,1392384
rnt5942,prd8783,user5942,62,40,193,478640
rnt5943,prd8095,user5943,78,161,145,1820910
rnt5944,prd5369,user5944,92,118,21,227976
rnt5945,prd7403,user5945,3,337,118,119298
rnt5946,prd5848,user5946,82,93,247,1883622
rnt5947,prd8182,user5947,52,325,138,2332200
rnt5948,prd1688,user5948,56,88,6,29568
rnt5949,prd6390,user5949,60,300,391,7038000
rnt5950,prd1252,user5950,58,129,106,793092
rnt5951,prd8154,user5951,0,268,239,0
rnt5952,prd9833,user5952,64,97,147,912576
rnt5953,prd1748,user5953,77,318,202,4946172
rnt5954,prd5625,user5954,87,333,42,1216782
rnt5955,prd4296,user5955,43,178,406,3107524
rnt5956,prd5002,user5956,16,116,230,426880
rnt5957,prd2519,user5957,38,24,19,17328
rnt5958,prd19,user5958,93,53,470,2316630
rnt5959,prd7286,user5959,8,266,453,963984
rnt5960,prd922,user5960,97,83,71,571621
rnt5961,prd3851,user5961,23,24,17,9384
rnt5962,prd2207,user5962,46,130,456,2726880
rnt5963,prd9935,user5963,44,224,199,1961344
rnt5964,prd544,user5964,41,162,107,710694
rnt5965,prd7957,user5965,5,117,92,53820
rnt5966,prd3040,user5966,82,72,100,590400
rnt5967,prd7873,user5967,55,6,481,158730
rnt5968,prd8797,user5968,4,353,260,367120
rnt5969,prd7961,user5969,45,324,277,4038660
rnt5970,prd7589,user5970,3,292,195,170820
rnt5971,prd1340,user5971,72,129,329,3055752
rnt5972,prd8349,user5972,21,171,260,933660
rnt5973,prd9236,user5973,51,116,437,2585292
rnt5974,prd2953,user5974,18,39,268,188136
rnt5975,prd380,user5975,22,166,196,715792
rnt5976,prd2343,user5976,34,50,199,338300
rnt5977,prd5733,user5977,84,98,69,568008
rnt5978,prd1287,user5978,55,63,320,1108800
rnt5979,prd3080,user5979,72,310,348,7767360
rnt5980,prd4126,user5980,27,276,386,2876472
rnt5981,prd7854,user5981,26,43,150,167700
rnt5982,prd9717,user5982,61,88,327,1755336
rnt5983,prd5555,user5983,43,228,384,3764736
rnt5984,prd5850,user5984,46,206,151,1430876
rnt5985,prd6349,user5985,78,207,240,3875040
rnt5986,prd7677,user5986,97,310,113,3397910
rnt5987,prd499,user5987,72,317,438,9996912
rnt5988,prd2741,user5988,50,165,383,3159750
rnt5989,prd2740,user5989,79,78,221,1361802
rnt5990,prd2005,user5990,97,299,231,6699693
rnt5991,prd3656,user5991,62,91,45,253890
rnt5992,prd8635,user5992,34,12,344,140352
rnt5993,prd6094,user5993,47,23,179,193499
rnt5994,prd8017,user5994,37,44,30,48840
rnt5995,prd2403,user5995,70,349,107,2614010
rnt5996,prd7683,user5996,80,79,422,2667040
rnt5997,prd3500,user5997,81,178,34,490212
rnt5998,prd1035,user5998,5,98,198,97020
rnt5999,prd7442,user5999,33,296,77,752136
rnt6000,prd6313,user6000,79,353,58,1617446
rnt6001,prd3357,user6001,81,281,185,4210785
rnt6002,prd6905,user6002,90,88,462,3659040
rnt6003,prd5052,user6003,39,185,72,519480
rnt6004,prd1674,user6004,84,347,262,7636776
rnt6005,prd2306,user6005,57,308,268,4705008
rnt6006,prd2700,user6006,60,56,355,1192800
rnt6007,prd3122,user6007,22,92,153,309672
rnt6008,prd3534,user6008,23,300,27,186300
rnt6009,prd5222,user6009,16,85,35,47600
rnt6010,prd3572,user6010,10,2,353,7060
rnt6011,prd6719,user6011,26,202,342,1796184
rnt6012,prd2313,user6012,68,275,228,4263600
rnt6013,prd1261,user6013,14,83,425,493850
rnt6014,prd3992,user6014,35,204,247,1763580
rnt6015,prd5549,user6015,2,116,3,696
rnt6016,prd6269,user6016,82,163,49,654934
