prod_id,description,prod_type,qty_avail
prod2482,"End table; size: XL, color: white, finish: bare",kitchen,17
prod2483,"Desk; size: M, color: white, finish: oil",bedroom,5
prod2484,"Dresser; size: XL, color: gold, finish: resin",livingroom,7
prod2485,"Stool; size: M, color: gold, finish: varnish",bedroom,25
prod2486,"Desk; size: L, color: white, finish: platinum",bedroom,5
prod2487,"End table; size: L, color: bronze, finish: varnish",kitchen,25
prod2488,"Desk; size: S, color: bronze, finish: chrome",livingroom,18
prod2489,"Book shelf; size: L, color: green, finish: gold",livingroom,8
prod2490,"TV stand; size: M, color: silver, finish: wood",kitchen,14
prod2491,"Book shelf; size: S, color: gold, finish: resin",bedroom,19
prod2492,"Dresser; size: L, color: gold, finish: silver",livingroom,20
prod2493,"Sofa; size: XL, color: brown, finish: silver",livingroom,8
prod2494,"Dresser; size: XL, color: purple, finish: diamonds",livingroom,5
prod2495,"Sofa; size: M, color: bronze, finish: paint",kitchen,17
prod2496,"Book shelf; size: S, color: white, finish: lacquer",livingroom,16
prod2497,"Coffee table; size: XL, color: white, finish: platinum",bedroom,16
prod2498,"Sofa; size: L, color: blue, finish: silver",livingroom,22
prod2499,"Dining table; size: M, color: black, finish: gold",livingroom,4
prod2500,"Dining table; size: S, color: purple, finish: varnish",bedroom,4
