prod_id,description,prod_type,qty_avail
prod2829,"L-shaped sofa; size: XL, color: brown, finish: bare",livingroom,29
prod2830,"Stool; size: XL, color: gold, finish: bare",bedroom,22
prod2831,"Bed frame; size: S, color: gold, finish: chrome",kitchen,20
prod2832,"Book shelf; size: M, color: green, finish: chrome",bedroom,5
prod2833,"Bed frame; size: XL, color: bronze, finish: silver",kitchen,29
prod2834,"Sofa; size: L, color: purple, finish: gold",livingroom,24
prod2835,"L-shaped sofa; size: XL, color: brown, finish: bare",kitchen,12
prod2836,"Sofa; size: S, color: gold, finish: gold",kitchen,5
prod2837,"Coffee table; size: L, color: brown, finish: paint",kitchen,8
prod2838,"Book shelf; size: XL, color: white, finish: gold",livingroom,15
prod2839,"Sofa; size: L, color: gold, finish: platinum",kitchen,22
prod2840,"Desk; size: M, color: black, finish: wood",livingroom,4
prod2841,"TV stand; size: S, color: green, finish: silver",bedroom,2
prod2842,"Bar stool; size: M, color: gold, finish: varnish",livingroom,0
prod2843,"Sofa; size: M, color: bronze, finish: diamonds",livingroom,24
prod2844,"Stool; size: M, color: brown, finish: varnish",bedroom,24
prod2845,"Sofa; size: S, color: green, finish: diamonds",livingroom,7
prod2846,"Desk; size: S, color: silver, finish: gold",livingroom,17
prod2847,"Dining table; size: L, color: brown, finish: lacquer",bedroom,3
prod2848,"Stool; size: M, color: white, finish: oil",kitchen,1
prod2849,"L-shaped sofa; size: M, color: black, finish: paint",livingroom,13
prod2850,"L-shaped sofa; size: M, color: bronze, finish: varnish",kitchen,28
prod2851,"Dining table; size: S, color: bronze, finish: varnish",bedroom,4
prod2852,"End table; size: M, color: white, finish: lacquer",kitchen,3
prod2853,"Dining table; size: S, color: blue, finish: varnish",livingroom,10
prod2854,"Stool; size: XL, color: white, finish: oil",kitchen,1
prod2855,"Bed frame; size: XL, color: bronze, finish: lacquer",livingroom,14
prod2856,"Dining table; size: S, color: white, finish: diamonds",kitchen,18
prod2857,"Dining table; size: L, color: bronze, finish: wood",bedroom,7
prod2858,"Stool; size: L, color: red, finish: wood",kitchen,0
prod2859,"L-shaped sofa; size: M, color: black, finish: diamonds",bedroom,4
prod2860,"Stool; size: M, color: purple, finish: varnish",kitchen,24
prod2861,"TV stand; size: L, color: bronze, finish: resin",livingroom,27
prod2862,"L-shaped sofa; size: L, color: red, finish: platinum",livingroom,20
prod2863,"Coffee table; size: M, color: red, finish: gold",livingroom,29
prod2864,"Book shelf; size: L, color: gold, finish: platinum",bedroom,18
prod2865,"Stand; size: L, color: silver, finish: paint",kitchen,9
prod2866,"Dining table; size: XL, color: green, finish: chrome",bedroom,26
prod2867,"Coffee table; size: L, color: gold, finish: silver",bedroom,7
prod2868,"Book shelf; size: XL, color: green, finish: wood",kitchen,23
prod2869,"Desk; size: M, color: red, finish: silver",kitchen,20
prod2870,"End table; size: M, color: blue, finish: lacquer",kitchen,7
prod2871,"Bar stool; size: L, color: green, finish: gold",kitchen,5
prod2872,"Stand; size: M, color: green, finish: paint",livingroom,2
prod2873,"Coffee table; size: L, color: black, finish: diamonds",bedroom,27
prod2874,"Bar stool; size: M, color: brown, finish: lacquer",kitchen,22
prod2875,"Book shelf; size: L, color: bronze, finish: oil",bedroom,12
prod2876,"TV stand; size: S, color: black, finish: oil",kitchen,26
prod2877,"L-shaped sofa; size: XL, color: brown, finish: chrome",livingroom,12
prod2878,"Sofa; size: XL, color: gold, finish: gold",livingroom,27
prod2879,"Desk; size: S, color: gold, finish: resin",bedroom,1
prod2880,"Stool; size: XL, color: gold, finish: chrome",livingroom,27
prod2881,"Coffee table; size: XL, color: blue, finish: gold",bedroom,27
prod2882,"L-shaped sofa; size: M, color: brown, finish: paint",livingroom,28
prod2883,"Dresser; size: XL, color: black, finish: diamonds",kitchen,4
prod2884,"Bed frame; size: L, color: purple, finish: wood",bedroom,24
prod2885,"Coffee table; size: XL, color: green, finish: varnish",kitchen,29
prod2886,"Dresser; size: L, color: purple, finish: resin",kitchen,19
prod2887,"End table; size: XL, color: green, finish: chrome",bedroom,22
prod2888,"Desk; size: M, color: green, finish: resin",kitchen,16
prod2889,"End table; size: L, color: bronze, finish: silver",livingroom,3
prod2890,"Bar stool; size: XL, color: white, finish: bare",bedroom,27
prod2891,"Sofa; size: M, color: green, finish: varnish",bedroom,28
prod2892,"TV stand; size: S, color: gold, finish: oil",bedroom,18
prod2893,"Desk; size: XL, color: blue, finish: resin",bedroom,21
prod2894,"TV stand; size: S, color: blue, finish: diamonds",bedroom,3
prod2895,"Sofa; size: XL, color: bronze, finish: lacquer",kitchen,13
prod2896,"End table; size: L, color: gold, finish: platinum",kitchen,4
prod2897,"Sofa; size: L, color: silver, finish: bare",livingroom,13
prod2898,"Coffee table; size: M, color: white, finish: varnish",livingroom,18
prod2899,"Bar stool; size: XL, color: white, finish: varnish",livingroom,22
prod2900,"Bed frame; size: S, color: purple, finish: wood",livingroom,27
prod2901,"TV stand; size: XL, color: blue, finish: silver",livingroom,7
prod2902,"L-shaped sofa; size: L, color: blue, finish: wood",livingroom,23
prod2903,"Coffee table; size: L, color: black, finish: lacquer",kitchen,19
prod2904,"L-shaped sofa; size: M, color: gold, finish: oil",bedroom,18
prod2905,"Stool; size: XL, color: silver, finish: silver",kitchen,22
prod2906,"Stool; size: XL, color: green, finish: varnish",bedroom,22
prod2907,"Bar stool; size: M, color: bronze, finish: oil",bedroom,21
prod2908,"End table; size: S, color: silver, finish: diamonds",bedroom,19
prod2909,"Stand; size: XL, color: gold, finish: bare",kitchen,28
prod2910,"Stool; size: XL, color: purple, finish: bare",bedroom,19
prod2911,"L-shaped sofa; size: M, color: purple, finish: chrome",kitchen,22
prod2912,"Stool; size: L, color: gold, finish: resin",livingroom,13
prod2913,"Stand; size: XL, color: bronze, finish: diamonds",kitchen,12
prod2914,"TV stand; size: S, color: white, finish: varnish",kitchen,23
prod2915,"Bed frame; size: XL, color: white, finish: platinum",livingroom,13
prod2916,"L-shaped sofa; size: L, color: red, finish: wood",bedroom,9
prod2917,"L-shaped sofa; size: XL, color: gold, finish: wood",livingroom,27
prod2918,"Dining table; size: M, color: bronze, finish: chrome",livingroom,17
prod2919,"Dining table; size: XL, color: blue, finish: resin",kitchen,17
prod2920,"TV stand; size: M, color: silver, finish: diamonds",livingroom,27
prod2921,"Coffee table; size: M, color: purple, finish: wood",livingroom,18
prod2922,"Coffee table; size: L, color: black, finish: oil",kitchen,25
prod2923,"Dining table; size: S, color: white, finish: chrome",kitchen,23
prod2924,"Bar stool; size: XL, color: purple, finish: gold",bedroom,7
prod2925,"Bar stool; size: L, color: red, finish: platinum",bedroom,16
prod2926,"Coffee table; size: M, color: black, finish: wood",bedroom,18
prod2927,"TV stand; size: L, color: purple, finish: paint",bedroom,14
prod2928,"Coffee table; size: S, color: purple, finish: bare",livingroom,13
prod2929,"Sofa; size: M, color: silver, finish: oil",kitchen,19
prod2930,"Sofa; size: S, color: brown, finish: bare",livingroom,13
prod2931,"Bar stool; size: M, color: purple, finish: diamonds",bedroom,2
prod2932,"Coffee table; size: S, color: bronze, finish: silver",kitchen,25
prod2933,"Bar stool; size: L, color: black, finish: gold",kitchen,8
prod2934,"Stand; size: S, color: bronze, finish: chrome",kitchen,21
prod2935,"Bar stool; size: XL, color: blue, finish: silver",livingroom,22
prod2936,"Desk; size: S, color: green, finish: platinum",kitchen,24
prod2937,"Bed frame; size: L, color: purple, finish: chrome",bedroom,8
prod2938,"TV stand; size: S, color: purple, finish: wood",bedroom,4
prod2939,"Dining table; size: XL, color: blue, finish: silver",kitchen,7
prod2940,"Coffee table; size: M, color: brown, finish: wood",bedroom,28
prod2941,"Stand; size: S, color: green, finish: gold",bedroom,7
prod2942,"Bed frame; size: XL, color: red, finish: bare",bedroom,23
prod2943,"Stand; size: S, color: purple, finish: oil",bedroom,20
prod2944,"Dining table; size: XL, color: red, finish: chrome",kitchen,19
prod2945,"L-shaped sofa; size: XL, color: red, finish: lacquer",kitchen,14
prod2946,"Stool; size: L, color: red, finish: lacquer",kitchen,14
prod2947,"Stand; size: L, color: silver, finish: varnish",bedroom,27
prod2948,"Book shelf; size: XL, color: silver, finish: varnish",bedroom,0
prod2949,"Book shelf; size: S, color: red, finish: paint",bedroom,27
prod2950,"Bar stool; size: S, color: red, finish: bare",kitchen,13
prod2951,"TV stand; size: L, color: gold, finish: lacquer",bedroom,0
prod2952,"Desk; size: L, color: blue, finish: varnish",bedroom,10
prod2953,"Desk; size: S, color: gold, finish: wood",livingroom,19
prod2954,"TV stand; size: XL, color: silver, finish: wood",livingroom,3
prod2955,"Desk; size: S, color: gold, finish: resin",livingroom,19
prod2956,"Book shelf; size: S, color: red, finish: resin",kitchen,29
prod2957,"L-shaped sofa; size: XL, color: bronze, finish: paint",livingroom,7
prod2958,"Stool; size: XL, color: bronze, finish: platinum",livingroom,28
prod2959,"End table; size: M, color: blue, finish: oil",bedroom,24
prod2960,"L-shaped sofa; size: L, color: black, finish: wood",kitchen,4
prod2961,"Stool; size: M, color: purple, finish: resin",livingroom,24
prod2962,"Book shelf; size: L, color: bronze, finish: varnish",livingroom,7
prod2963,"Dresser; size: L, color: blue, finish: varnish",bedroom,7
prod2964,"Dining table; size: XL, color: white, finish: resin",livingroom,15
prod2965,"Sofa; size: L, color: blue, finish: varnish",kitchen,14
prod2966,"Dresser; size: M, color: brown, finish: varnish",kitchen,15
prod2967,"End table; size: XL, color: red, finish: diamonds",kitchen,19
prod2968,"Sofa; size: L, color: red, finish: resin",kitchen,27
prod2969,"Bar stool; size: M, color: green, finish: varnish",bedroom,13
prod2970,"Dining table; size: XL, color: gold, finish: chrome",livingroom,16
prod2971,"End table; size: L, color: gold, finish: bare",bedroom,19
prod2972,"Stand; size: M, color: bronze, finish: varnish",bedroom,10
prod2973,"Dining table; size: S, color: purple, finish: bare",livingroom,16
prod2974,"End table; size: S, color: brown, finish: diamonds",livingroom,22
prod2975,"Stand; size: L, color: red, finish: platinum",livingroom,26
prod2976,"Dining table; size: L, color: brown, finish: lacquer",kitchen,18
prod2977,"Book shelf; size: M, color: red, finish: oil",livingroom,8
prod2978,"Dresser; size: L, color: brown, finish: varnish",livingroom,17
prod2979,"Dresser; size: M, color: white, finish: bare",bedroom,18
prod2980,"Book shelf; size: M, color: bronze, finish: resin",livingroom,1
prod2981,"Dining table; size: XL, color: blue, finish: varnish",livingroom,16
prod2982,"TV stand; size: S, color: purple, finish: platinum",bedroom,11
prod2983,"Dining table; size: S, color: gold, finish: diamonds",bedroom,8
prod2984,"Desk; size: L, color: black, finish: oil",bedroom,4
prod2985,"TV stand; size: M, color: white, finish: silver",livingroom,15
prod2986,"L-shaped sofa; size: M, color: silver, finish: wood",livingroom,6
prod2987,"Sofa; size: XL, color: green, finish: gold",bedroom,26
prod2988,"Bed frame; size: XL, color: bronze, finish: chrome",kitchen,18
prod2989,"Bed frame; size: S, color: blue, finish: resin",bedroom,26
prod2990,"Bed frame; size: S, color: brown, finish: bare",livingroom,16
prod2991,"TV stand; size: XL, color: black, finish: silver",livingroom,6
prod2992,"Book shelf; size: L, color: black, finish: diamonds",bedroom,3
prod2993,"End table; size: M, color: green, finish: gold",kitchen,16
prod2994,"Stool; size: M, color: silver, finish: wood",kitchen,21
prod2995,"TV stand; size: S, color: purple, finish: chrome",livingroom,24
prod2996,"Dresser; size: M, color: silver, finish: resin",livingroom,25
prod2997,"Dining table; size: XL, color: bronze, finish: gold",kitchen,15
prod2998,"Dresser; size: L, color: brown, finish: gold",bedroom,11
prod2999,"Dining table; size: S, color: bronze, finish: chrome",livingroom,17
prod3000,"Book shelf; size: L, color: white, finish: diamonds",kitchen,7
prod3001,"Desk; size: L, color: purple, finish: chrome",bedroom,8
prod3002,"Dining table; size: XL, color: blue, finish: oil",kitchen,16
prod3003,"Dresser; size: XL, color: red, finish: platinum",bedroom,20
prod3004,"Dining table; size: S, color: purple, finish: lacquer",livingroom,11
prod3005,"Bed frame; size: S, color: silver, finish: diamonds",kitchen,16
prod3006,"Stool; size: XL, color: gold, finish: paint",livingroom,28
prod3007,"Dresser; size: S, color: black, finish: oil",kitchen,16
prod3008,"End table; size: L, color: blue, finish: silver",livingroom,20
prod3009,"Book shelf; size: L, color: gold, finish: varnish",livingroom,22
prod3010,"L-shaped sofa; size: M, color: black, finish: diamonds",bedroom,8
prod3011,"End table; size: L, color: bronze, finish: resin",bedroom,3
prod3012,"L-shaped sofa; size: XL, color: gold, finish: oil",bedroom,25
prod3013,"Bar stool; size: XL, color: purple, finish: chrome",livingroom,27
prod3014,"Dining table; size: M, color: green, finish: wood",livingroom,26
prod3015,"Bar stool; size: XL, color: purple, finish: chrome",livingroom,10
prod3016,"Sofa; size: S, color: red, finish: platinum",bedroom,20
prod3017,"Dining table; size: M, color: gold, finish: diamonds",kitchen,10
prod3018,"Desk; size: S, color: white, finish: gold",livingroom,6
prod3019,"Dresser; size: M, color: red, finish: wood",kitchen,5
prod3020,"Desk; size: M, color: silver, finish: paint",bedroom,23
prod3021,"Dresser; size: XL, color: green, finish: varnish",bedroom,15
prod3022,"Coffee table; size: XL, color: white, finish: varnish",livingroom,4
prod3023,"Dresser; size: XL, color: green, finish: bare",kitchen,5
prod3024,"TV stand; size: S, color: bronze, finish: wood",kitchen,2
prod3025,"Coffee table; size: L, color: bronze, finish: paint",bedroom,16
prod3026,"L-shaped sofa; size: M, color: red, finish: lacquer",bedroom,0
prod3027,"Stool; size: XL, color: green, finish: silver",bedroom,11
prod3028,"Bed frame; size: M, color: black, finish: paint",bedroom,16
prod3029,"Dining table; size: XL, color: brown, finish: platinum",bedroom,20
prod3030,"L-shaped sofa; size: M, color: blue, finish: platinum",livingroom,27
prod3031,"Bed frame; size: XL, color: silver, finish: platinum",kitchen,21
prod3032,"L-shaped sofa; size: L, color: silver, finish: diamonds",bedroom,12
prod3033,"Stand; size: M, color: gold, finish: silver",livingroom,2
prod3034,"Dining table; size: S, color: white, finish: silver",bedroom,7
prod3035,"Stool; size: XL, color: blue, finish: chrome",kitchen,15
prod3036,"Coffee table; size: S, color: gold, finish: diamonds",bedroom,13
prod3037,"Book shelf; size: M, color: red, finish: varnish",kitchen,11
prod3038,"Book shelf; size: M, color: blue, finish: paint",bedroom,1
prod3039,"Dining table; size: M, color: purple, finish: bare",kitchen,29
prod3040,"Dresser; size: S, color: bronze, finish: silver",kitchen,21
prod3041,"Coffee table; size: M, color: green, finish: wood",kitchen,13
prod3042,"End table; size: L, color: white, finish: lacquer",kitchen,16
prod3043,"Dresser; size: M, color: bronze, finish: varnish",kitchen,21
prod3044,"Stool; size: XL, color: white, finish: oil",livingroom,13
prod3045,"Stand; size: M, color: purple, finish: lacquer",bedroom,23
prod3046,"Coffee table; size: S, color: green, finish: silver",kitchen,21
prod3047,"Coffee table; size: M, color: green, finish: platinum",bedroom,11
prod3048,"Dresser; size: M, color: red, finish: silver",bedroom,15
prod3049,"End table; size: XL, color: red, finish: paint",kitchen,0
