_id,description,product_type,quantity_available
prod5426,rug,living_room,96
prod5427,shears,yard,92
prod5428,rug,living_room,90
prod5429,painting,living_room,87
prod5430,lawnmower,yard,17
prod5431,shovel,yard,58
prod5432,shears,yard,72
prod5433,rug,living_room,83
prod5434,ladder,yard,73
prod5435,rug,living_room,15
prod5436,shears,yard,100
prod5437,table,dining_room,8
prod5438,desk,office,58
prod5439,shovel,yard,67
prod5440,shovel,yard,49
prod5441,painting,living_room,53
prod5442,table,dining_room,55
prod5443,ladder,yard,38
prod5444,chair,dining_room,89
prod5445,lawnmower,yard,69
prod5446,ladder,yard,23
prod5447,rug,living_room,1
prod5448,shed,yard,67
prod5449,rug,living_room,17
prod5450,table,dining_room,88
prod5451,rug,living_room,69
prod5452,desk,office,1
prod5453,chair,dining_room,4
prod5454,desk,office,49
prod5455,sofa,living_room,32
prod5456,shears,yard,72
prod5457,sofa,living_room,5
prod5458,sofa,living_room,37
prod5459,lawnmower,yard,97
prod5460,table,dining_room,67
prod5461,lamp,living_room,38
prod5462,shovel,yard,33
prod5463,desk,office,45
prod5464,chair,dining_room,32
prod5465,ladder,yard,57
prod5466,chair,dining_room,27
prod5467,painting,living_room,83
prod5468,shovel,yard,57
prod5469,shed,yard,92
prod5470,table,dining_room,25
prod5471,table,dining_room,34
prod5472,lawnmower,yard,27
prod5473,chair,dining_room,83
prod5474,shears,yard,15
prod5475,lawnmower,yard,56
prod5476,table,dining_room,15
prod5477,table,dining_room,74
prod5478,sofa,living_room,95
prod5479,shears,yard,54
prod5480,shears,yard,16
prod5481,lamp,living_room,22
prod5482,lamp,living_room,99
prod5483,painting,living_room,44
prod5484,chair,dining_room,91
prod5485,ladder,yard,11
prod5486,shears,yard,77
prod5487,sofa,living_room,12
prod5488,ladder,yard,49
prod5489,sofa,living_room,9
prod5490,ladder,yard,98
prod5491,table,dining_room,33
prod5492,sofa,living_room,21
prod5493,shed,yard,67
prod5494,shears,yard,8
prod5495,shears,yard,68
prod5496,lamp,living_room,82
prod5497,sofa,living_room,53
prod5498,shed,yard,82
prod5499,desk,office,68
prod5500,painting,living_room,27
prod5501,rug,living_room,47
prod5502,sofa,living_room,26
prod5503,lamp,living_room,37
prod5504,ladder,yard,18
prod5505,ladder,yard,6
prod5506,ladder,yard,20
prod5507,shed,yard,14
prod5508,ladder,yard,39
prod5509,shears,yard,5
prod5510,rug,living_room,27
prod5511,sofa,living_room,11
prod5512,lamp,living_room,71
prod5513,lamp,living_room,18
prod5514,sofa,living_room,58
prod5515,shed,yard,90
prod5516,lawnmower,yard,19
prod5517,sofa,living_room,52
prod5518,lamp,living_room,84
prod5519,rug,living_room,38
prod5520,lawnmower,yard,3
prod5521,painting,living_room,60
prod5522,shed,yard,5
prod5523,sofa,living_room,83
prod5524,shears,yard,92
prod5525,ladder,yard,49
prod5526,rug,living_room,35
prod5527,shed,yard,72
prod5528,rug,living_room,9
prod5529,shears,yard,79
prod5530,rug,living_room,11
prod5531,painting,living_room,94
prod5532,sofa,living_room,32
prod5533,table,dining_room,45
prod5534,shed,yard,84
prod5535,rug,living_room,29
prod5536,desk,office,95
prod5537,shears,yard,3
prod5538,shovel,yard,65
prod5539,shovel,yard,11
prod5540,lawnmower,yard,40
prod5541,shed,yard,100
prod5542,rug,living_room,38
prod5543,shovel,yard,98
prod5544,shovel,yard,46
prod5545,painting,living_room,65
prod5546,sofa,living_room,27
prod5547,shears,yard,29
prod5548,ladder,yard,1
prod5549,rug,living_room,50
prod5550,lawnmower,yard,32
prod5551,rug,living_room,43
prod5552,lawnmower,yard,75
prod5553,lamp,living_room,84
prod5554,shovel,yard,86
prod5555,shovel,yard,57
prod5556,painting,living_room,90
prod5557,sofa,living_room,77
prod5558,painting,living_room,30
prod5559,ladder,yard,19
prod5560,shovel,yard,8
prod5561,lawnmower,yard,92
prod5562,lamp,living_room,10
prod5563,lamp,living_room,26
prod5564,sofa,living_room,75
prod5565,rug,living_room,89
prod5566,lamp,living_room,75
prod5567,lawnmower,yard,54
prod5568,rug,living_room,62
prod5569,shovel,yard,64
prod5570,ladder,yard,31
prod5571,sofa,living_room,6
prod5572,lawnmower,yard,56
prod5573,shovel,yard,46
prod5574,desk,office,7
prod5575,ladder,yard,15
prod5576,lawnmower,yard,54
prod5577,shovel,yard,84
prod5578,shears,yard,65
prod5579,chair,dining_room,83
prod5580,rug,living_room,97
prod5581,shovel,yard,95
prod5582,shears,yard,25
prod5583,lamp,living_room,22
prod5584,rug,living_room,33
prod5585,desk,office,80
prod5586,lawnmower,yard,83
prod5587,shears,yard,75
prod5588,shears,yard,94
prod5589,chair,dining_room,1
prod5590,lawnmower,yard,23
prod5591,rug,living_room,80
prod5592,sofa,living_room,14
prod5593,lawnmower,yard,65
prod5594,ladder,yard,47
prod5595,table,dining_room,100
prod5596,lamp,living_room,18
prod5597,sofa,living_room,78
prod5598,lawnmower,yard,6
prod5599,desk,office,93
prod5600,lamp,living_room,63
prod5601,ladder,yard,28
prod5602,lawnmower,yard,95
prod5603,sofa,living_room,66
prod5604,lawnmower,yard,17
prod5605,shed,yard,34
prod5606,shovel,yard,14
prod5607,ladder,yard,16
prod5608,shears,yard,41
prod5609,desk,office,14
prod5610,painting,living_room,97
prod5611,shed,yard,79
prod5612,sofa,living_room,97
prod5613,shovel,yard,79
prod5614,lamp,living_room,49
prod5615,shed,yard,45
prod5616,shovel,yard,19
prod5617,rug,living_room,94
prod5618,ladder,yard,76
prod5619,desk,office,84
prod5620,lamp,living_room,30
prod5621,shears,yard,21
prod5622,ladder,yard,69
prod5623,sofa,living_room,82
prod5624,painting,living_room,17
prod5625,shed,yard,94
prod5626,sofa,living_room,16
prod5627,table,dining_room,66
prod5628,painting,living_room,15
prod5629,desk,office,5
prod5630,table,dining_room,5
prod5631,sofa,living_room,39
prod5632,ladder,yard,31
prod5633,table,dining_room,70
prod5634,table,dining_room,39
prod5635,ladder,yard,12
prod5636,rug,living_room,3
prod5637,painting,living_room,58
prod5638,shovel,yard,99
prod5639,sofa,living_room,9
prod5640,rug,living_room,33
prod5641,lawnmower,yard,58
prod5642,lamp,living_room,71
prod5643,lawnmower,yard,33
prod5644,rug,living_room,68
prod5645,lawnmower,yard,99
prod5646,table,dining_room,95
prod5647,rug,living_room,15
prod5648,rug,living_room,90
prod5649,shed,yard,33
prod5650,rug,living_room,20
prod5651,sofa,living_room,37
prod5652,sofa,living_room,19
prod5653,sofa,living_room,62
prod5654,sofa,living_room,57
prod5655,shovel,yard,30
prod5656,desk,office,79
prod5657,shed,yard,32
prod5658,painting,living_room,82
prod5659,sofa,living_room,25
prod5660,lawnmower,yard,64
prod5661,ladder,yard,2
prod5662,rug,living_room,76
prod5663,lawnmower,yard,69
prod5664,desk,office,94
prod5665,lamp,living_room,73
prod5666,lawnmower,yard,77
prod5667,shovel,yard,75
prod5668,lamp,living_room,50
prod5669,desk,office,89
prod5670,shovel,yard,90
prod5671,lawnmower,yard,65
prod5672,painting,living_room,67
prod5673,table,dining_room,54
prod5674,shovel,yard,63
prod5675,shovel,yard,93
prod5676,chair,dining_room,57
prod5677,desk,office,26
prod5678,shed,yard,16
prod5679,shovel,yard,15
prod5680,painting,living_room,59
prod5681,desk,office,58
prod5682,shed,yard,66
prod5683,rug,living_room,83
prod5684,shears,yard,52
prod5685,painting,living_room,69
prod5686,lawnmower,yard,87
prod5687,shed,yard,32
prod5688,sofa,living_room,27
prod5689,ladder,yard,10
prod5690,ladder,yard,88
prod5691,shed,yard,20
prod5692,sofa,living_room,94
prod5693,lamp,living_room,92
prod5694,table,dining_room,21
prod5695,table,dining_room,60
prod5696,shovel,yard,54
prod5697,ladder,yard,43
prod5698,shed,yard,85
prod5699,lawnmower,yard,45
prod5700,chair,dining_room,99
prod5701,ladder,yard,73
prod5702,painting,living_room,95
prod5703,shed,yard,49
prod5704,painting,living_room,13
prod5705,shed,yard,4
prod5706,lamp,living_room,47
prod5707,painting,living_room,37
prod5708,ladder,yard,24
prod5709,shed,yard,76
prod5710,table,dining_room,39
prod5711,lamp,living_room,44
prod5712,sofa,living_room,0
prod5713,shears,yard,26
prod5714,shovel,yard,88
prod5715,sofa,living_room,68
prod5716,table,dining_room,43
prod5717,table,dining_room,89
prod5718,painting,living_room,87
prod5719,ladder,yard,39
prod5720,shovel,yard,59
prod5721,sofa,living_room,12
prod5722,desk,office,54
prod5723,table,dining_room,21
prod5724,lamp,living_room,73
prod5725,shed,yard,85
prod5726,sofa,living_room,15
prod5727,chair,dining_room,97
prod5728,desk,office,25
prod5729,rug,living_room,2
prod5730,shears,yard,10
prod5731,table,dining_room,18
prod5732,sofa,living_room,51
prod5733,desk,office,81
prod5734,lamp,living_room,90
prod5735,shears,yard,79
prod5736,lamp,living_room,56
prod5737,ladder,yard,25
prod5738,table,dining_room,11
prod5739,lamp,living_room,21
prod5740,sofa,living_room,50
prod5741,painting,living_room,44
prod5742,table,dining_room,36
prod5743,shovel,yard,6
prod5744,shovel,yard,71
prod5745,lawnmower,yard,61
prod5746,table,dining_room,90
prod5747,rug,living_room,53
prod5748,rug,living_room,19
prod5749,sofa,living_room,12
prod5750,desk,office,98
prod5751,sofa,living_room,39
prod5752,desk,office,18
prod5753,sofa,living_room,10
prod5754,sofa,living_room,76
prod5755,shed,yard,41
prod5756,shed,yard,55
prod5757,sofa,living_room,50
prod5758,desk,office,3
prod5759,shovel,yard,69
prod5760,shed,yard,5
prod5761,desk,office,89
prod5762,rug,living_room,23
prod5763,shears,yard,62
prod5764,shed,yard,35
prod5765,rug,living_room,27
prod5766,shears,yard,79
prod5767,painting,living_room,90
prod5768,ladder,yard,49
prod5769,lamp,living_room,14
prod5770,table,dining_room,97
prod5771,sofa,living_room,77
prod5772,ladder,yard,34
prod5773,rug,living_room,77
prod5774,painting,living_room,55
prod5775,sofa,living_room,97
prod5776,table,dining_room,63
prod5777,sofa,living_room,94
prod5778,shears,yard,7
prod5779,lawnmower,yard,1
prod5780,sofa,living_room,63
prod5781,sofa,living_room,80
prod5782,lamp,living_room,71
prod5783,ladder,yard,4
prod5784,shed,yard,32
prod5785,lawnmower,yard,61
prod5786,desk,office,33
prod5787,shovel,yard,62
prod5788,shovel,yard,59
prod5789,shed,yard,47
prod5790,lawnmower,yard,12
prod5791,shovel,yard,54
prod5792,table,dining_room,51
prod5793,ladder,yard,0
prod5794,rug,living_room,1
prod5795,desk,office,88
prod5796,rug,living_room,74
prod5797,table,dining_room,48
prod5798,chair,dining_room,90
prod5799,lamp,living_room,98
prod5800,desk,office,60
prod5801,rug,living_room,15
prod5802,painting,living_room,85
prod5803,shovel,yard,26
prod5804,painting,living_room,18
prod5805,desk,office,7
prod5806,sofa,living_room,63
prod5807,table,dining_room,48
prod5808,chair,dining_room,16
prod5809,chair,dining_room,44
prod5810,ladder,yard,77
prod5811,rug,living_room,3
prod5812,ladder,yard,43
prod5813,painting,living_room,83
prod5814,rug,living_room,78
prod5815,chair,dining_room,38
prod5816,ladder,yard,94
prod5817,ladder,yard,46
prod5818,shovel,yard,99
prod5819,shears,yard,56
prod5820,desk,office,97
prod5821,rug,living_room,20
prod5822,painting,living_room,56
prod5823,shovel,yard,42
prod5824,rug,living_room,38
prod5825,lawnmower,yard,96
prod5826,table,dining_room,43
prod5827,table,dining_room,95
prod5828,shed,yard,14
prod5829,shovel,yard,32
prod5830,rug,living_room,92
prod5831,painting,living_room,4
prod5832,table,dining_room,44
prod5833,shears,yard,77
prod5834,shears,yard,41
prod5835,sofa,living_room,97
prod5836,lawnmower,yard,75
prod5837,rug,living_room,28
prod5838,painting,living_room,46
prod5839,table,dining_room,10
prod5840,lawnmower,yard,64
prod5841,shears,yard,82
prod5842,chair,dining_room,88
prod5843,desk,office,83
prod5844,chair,dining_room,36
prod5845,rug,living_room,73
prod5846,sofa,living_room,85
prod5847,sofa,living_room,100
prod5848,table,dining_room,53
prod5849,rug,living_room,91
prod5850,shears,yard,49
prod5851,shears,yard,12
prod5852,lamp,living_room,59
prod5853,shed,yard,98
prod5854,rug,living_room,56
prod5855,lamp,living_room,38
prod5856,chair,dining_room,3
prod5857,chair,dining_room,45
prod5858,ladder,yard,68
prod5859,desk,office,21
prod5860,shed,yard,77
prod5861,shovel,yard,87
prod5862,lamp,living_room,29
prod5863,sofa,living_room,38
prod5864,shed,yard,69
prod5865,chair,dining_room,75
prod5866,painting,living_room,53
prod5867,ladder,yard,93
prod5868,ladder,yard,56
prod5869,chair,dining_room,34
prod5870,table,dining_room,67
prod5871,chair,dining_room,95
prod5872,lamp,living_room,20
prod5873,chair,dining_room,25
prod5874,lamp,living_room,79
prod5875,rug,living_room,97
prod5876,shovel,yard,7
prod5877,chair,dining_room,29
prod5878,table,dining_room,97
prod5879,rug,living_room,44
prod5880,lamp,living_room,82
prod5881,ladder,yard,91
prod5882,lawnmower,yard,94
prod5883,rug,living_room,60
prod5884,table,dining_room,21
prod5885,sofa,living_room,90
prod5886,chair,dining_room,79
prod5887,ladder,yard,97
prod5888,lamp,living_room,54
prod5889,shears,yard,33
prod5890,desk,office,56
prod5891,painting,living_room,42
prod5892,shed,yard,56
prod5893,sofa,living_room,94
prod5894,lamp,living_room,19
prod5895,rug,living_room,88
prod5896,shears,yard,9
prod5897,lawnmower,yard,92
prod5898,lawnmower,yard,11
prod5899,lawnmower,yard,30
prod5900,shovel,yard,16
prod5901,shovel,yard,72
prod5902,sofa,living_room,27
prod5903,desk,office,37
prod5904,chair,dining_room,38
prod5905,sofa,living_room,86
prod5906,table,dining_room,0
prod5907,lawnmower,yard,54
prod5908,shovel,yard,88
prod5909,lawnmower,yard,55
prod5910,sofa,living_room,81
prod5911,sofa,living_room,38
prod5912,ladder,yard,32
prod5913,desk,office,60
prod5914,shed,yard,64
prod5915,ladder,yard,24
prod5916,shears,yard,89
prod5917,desk,office,57
prod5918,lawnmower,yard,31
prod5919,desk,office,56
prod5920,rug,living_room,73
prod5921,shovel,yard,62
prod5922,painting,living_room,90
prod5923,shears,yard,24
prod5924,lawnmower,yard,97
prod5925,shed,yard,41
prod5926,desk,office,94
prod5927,shed,yard,48
prod5928,shears,yard,94
prod5929,desk,office,60
prod5930,rug,living_room,26
prod5931,ladder,yard,10
prod5932,lawnmower,yard,80
prod5933,shovel,yard,53
prod5934,rug,living_room,91
prod5935,ladder,yard,36
prod5936,shears,yard,52
prod5937,chair,dining_room,58
prod5938,lamp,living_room,0
prod5939,shovel,yard,88
prod5940,sofa,living_room,93
prod5941,desk,office,13
prod5942,shed,yard,60
prod5943,lawnmower,yard,32
prod5944,lawnmower,yard,18
prod5945,shears,yard,99
prod5946,desk,office,14
prod5947,shears,yard,35
prod5948,desk,office,83
prod5949,table,dining_room,81
prod5950,sofa,living_room,28
prod5951,shears,yard,0
prod5952,shears,yard,48
prod5953,shovel,yard,74
prod5954,desk,office,34
prod5955,shovel,yard,32
prod5956,table,dining_room,93
prod5957,lawnmower,yard,23
prod5958,desk,office,31
prod5959,shears,yard,65
prod5960,rug,living_room,78
prod5961,painting,living_room,9
prod5962,shovel,yard,84
prod5963,shed,yard,90
prod5964,rug,living_room,34
prod5965,shed,yard,92
prod5966,lawnmower,yard,95
prod5967,shed,yard,11
prod5968,shed,yard,35
prod5969,ladder,yard,5
prod5970,desk,office,91
prod5971,ladder,yard,17
prod5972,shovel,yard,77
prod5973,shears,yard,31
prod5974,chair,dining_room,47
prod5975,shed,yard,49
prod5976,rug,living_room,39
prod5977,shed,yard,41
prod5978,sofa,living_room,57
prod5979,shears,yard,22
prod5980,lamp,living_room,40
prod5981,rug,living_room,52
prod5982,shed,yard,95
prod5983,sofa,living_room,3
prod5984,sofa,living_room,44
prod5985,shovel,yard,42
prod5986,sofa,living_room,71
prod5987,rug,living_room,3
prod5988,table,dining_room,62
prod5989,sofa,living_room,63
prod5990,sofa,living_room,7
prod5991,chair,dining_room,39
prod5992,lawnmower,yard,73
prod5993,shed,yard,26
prod5994,sofa,living_room,6
prod5995,chair,dining_room,21
prod5996,ladder,yard,58
prod5997,lawnmower,yard,87
prod5998,rug,living_room,59
prod5999,lawnmower,yard,44
prod6000,shed,yard,4
prod6001,painting,living_room,66
prod6002,shears,yard,45
prod6003,chair,dining_room,32
prod6004,desk,office,63
prod6005,table,dining_room,72
prod6006,desk,office,50
prod6007,lamp,living_room,63
prod6008,sofa,living_room,91
prod6009,shed,yard,54
prod6010,shed,yard,26
prod6011,shovel,yard,29
prod6012,ladder,yard,48
prod6013,ladder,yard,42
prod6014,painting,living_room,12
prod6015,ladder,yard,32
prod6016,rug,living_room,46
prod6017,rug,living_room,69
prod6018,desk,office,5
prod6019,shovel,yard,41
prod6020,shears,yard,84
prod6021,painting,living_room,91
prod6022,shears,yard,22
prod6023,shed,yard,21
prod6024,table,dining_room,46
prod6025,lamp,living_room,40
prod6026,desk,office,57
prod6027,lamp,living_room,3
prod6028,lamp,living_room,37
prod6029,shovel,yard,30
prod6030,desk,office,27
prod6031,painting,living_room,40
prod6032,shears,yard,9
prod6033,chair,dining_room,23
prod6034,rug,living_room,90
prod6035,sofa,living_room,42
prod6036,shed,yard,68
prod6037,lamp,living_room,25
prod6038,shed,yard,22
prod6039,chair,dining_room,57
prod6040,lawnmower,yard,49
prod6041,lamp,living_room,28
prod6042,table,dining_room,32
prod6043,rug,living_room,87
prod6044,rug,living_room,32
prod6045,shovel,yard,48
