rental_id,product_id,customer_id,amount,time,price,total
R35370,P38085,C35370,23,292,214,1437224
R35371,P70724,C35371,24,23,391,215832
R35372,P68750,C35372,46,283,448,5832064
R35373,P86871,C35373,1,280,20,5600
R35374,P27910,C35374,36,134,232,1119168
R35375,P33776,C35375,36,143,45,231660
R35376,P4679,C35376,37,216,495,3956040
R35377,P14893,C35377,67,43,308,887348
R35378,P73940,C35378,60,260,444,6926400
R35379,P27629,C35379,61,287,216,3781512
R35380,P43164,C35380,45,169,230,1749150
R35381,P55847,C35381,59,69,203,826413
R35382,P58973,C35382,93,347,453,14618763
R35383,P87279,C35383,85,268,414,9430920
R35384,P26080,C35384,68,79,71,381412
R35385,P92651,C35385,0,140,457,0
R35386,P34588,C35386,56,31,277,480872
R35387,P35964,C35387,0,33,319,0
R35388,P40246,C35388,67,128,113,969088
R35389,P43636,C35389,79,313,180,4450860
R35390,P1615,C35390,88,23,173,350152
R35391,P88765,C35391,20,299,304,1817920
R35392,P33533,C35392,29,86,207,516258
R35393,P13922,C35393,77,86,62,410564
R35394,P58589,C35394,34,303,88,906576
R35395,P46245,C35395,95,128,238,2894080
R35396,P79034,C35396,86,205,28,493640
R35397,P70082,C35397,9,195,167,293085
R35398,P65613,C35398,44,223,402,3944424
R35399,P29230,C35399,59,235,65,901225
R35400,P32135,C35400,13,359,180,840060
R35401,P44785,C35401,46,40,254,467360
R35402,P53681,C35402,26,171,411,1827306
R35403,P95630,C35403,11,62,198,135036
R35404,P65932,C35404,33,93,202,619938
R35405,P65104,C35405,96,318,414,12638592
R35406,P71367,C35406,96,91,403,3520608
R35407,P29475,C35407,18,160,458,1319040
R35408,P15180,C35408,83,42,210,732060
R35409,P88847,C35409,43,130,124,693160
R35410,P49708,C35410,100,325,10,325000
R35411,P32459,C35411,53,9,164,78228
R35412,P11318,C35412,51,157,452,3619164
R35413,P22367,C35413,10,360,411,1479600
R35414,P78127,C35414,46,196,348,3137568
R35415,P57041,C35415,96,26,326,813696
R35416,P94204,C35416,11,267,244,716628
R35417,P10655,C35417,65,151,294,2885610
R35418,P96363,C35418,78,182,120,1703520
R35419,P72807,C35419,65,116,55,414700
R35420,P1625,C35420,72,347,15,374760
R35421,P8158,C35421,0,49,202,0
R35422,P10157,C35422,74,122,298,2690344
R35423,P96642,C35423,90,325,246,7195500
R35424,P15311,C35424,28,70,272,533120
R35425,P85532,C35425,14,86,282,339528
R35426,P25892,C35426,50,213,106,1128900
R35427,P29362,C35427,6,205,123,151290
R35428,P63630,C35428,79,205,117,1894815
R35429,P20083,C35429,6,126,454,343224
R35430,P44835,C35430,93,284,496,13100352
R35431,P27468,C35431,48,267,205,2627280
R35432,P43778,C35432,23,358,132,1086888
R35433,P51646,C35433,10,248,28,69440
R35434,P13133,C35434,18,311,454,2541492
R35435,P19309,C35435,21,207,260,1130220
R35436,P34700,C35436,42,201,277,2338434
R35437,P52585,C35437,39,120,470,2199600
R35438,P83656,C35438,29,73,461,975937
R35439,P63049,C35439,22,253,350,1948100
R35440,P47069,C35440,93,64,100,595200
R35441,P47024,C35441,42,20,196,164640
R35442,P35496,C35442,37,146,233,1258666
R35443,P46612,C35443,42,67,278,782292
R35444,P18706,C35444,49,253,70,867790
R35445,P18818,C35445,22,345,283,2147970
R35446,P79394,C35446,20,223,409,1824140
R35447,P7927,C35447,29,156,412,1863888
R35448,P380,C35448,4,295,155,182900
R35449,P43550,C35449,98,50,263,1288700
R35450,P53671,C35450,55,330,35,635250
R35451,P60699,C35451,38,71,203,547694
R35452,P95732,C35452,42,32,235,315840
R35453,P87570,C35453,55,143,489,3845985
R35454,P53408,C35454,34,204,183,1269288
R35455,P87403,C35455,94,19,492,878712
R35456,P84540,C35456,100,138,51,703800
R35457,P86394,C35457,34,139,146,689996
R35458,P71340,C35458,12,80,45,43200
R35459,P89106,C35459,76,220,350,5852000
R35460,P27478,C35460,27,261,354,2494638
R35461,P67850,C35461,12,199,40,95520
R35462,P97780,C35462,60,283,80,1358400
R35463,P45289,C35463,23,125,307,882625
R35464,P30929,C35464,14,25,339,118650
R35465,P39608,C35465,89,7,167,104041
R35466,P60528,C35466,53,40,144,305280
R35467,P67184,C35467,28,6,414,69552
R35468,P75866,C35468,83,110,470,4291100
R35469,P60601,C35469,47,237,171,1904769
R35470,P21297,C35470,93,197,391,7163511
R35471,P19763,C35471,68,124,434,3659488
R35472,P88468,C35472,18,252,492,2231712
R35473,P33515,C35473,19,150,406,1157100
R35474,P9022,C35474,34,160,447,2431680
R35475,P64114,C35475,100,254,371,9423400
R35476,P6580,C35476,36,131,101,476316
R35477,P17031,C35477,8,292,155,362080
R35478,P48749,C35478,5,62,95,29450
R35479,P98076,C35479,12,2,484,11616
R35480,P96826,C35480,63,162,406,4143636
R35481,P1411,C35481,58,262,482,7324472
R35482,P30338,C35482,39,95,193,715065
R35483,P99878,C35483,62,241,178,2659676
R35484,P71765,C35484,29,268,470,3652840
R35485,P94604,C35485,47,287,447,6029583
R35486,P73754,C35486,65,250,259,4208750
R35487,P14285,C35487,29,150,148,643800
R35488,P71749,C35488,17,51,441,382347
R35489,P62400,C35489,18,101,212,385416
R35490,P15060,C35490,60,41,182,447720
R35491,P78549,C35491,35,317,264,2929080
R35492,P66268,C35492,40,245,307,3008600
R35493,P94159,C35493,53,125,451,2987875
R35494,P2711,C35494,37,223,13,107263
R35495,P11994,C35495,37,72,473,1260072
R35496,P2941,C35496,66,361,178,4241028
R35497,P34062,C35497,47,166,92,717784
R35498,P25136,C35498,63,189,380,4524660
R35499,P83282,C35499,22,175,160,616000
R35500,P31419,C35500,20,297,311,1847340
R35501,P50174,C35501,74,194,167,2397452
R35502,P51591,C35502,34,158,428,2299216
R35503,P37438,C35503,50,82,95,389500
R35504,P52369,C35504,68,56,393,1496544
R35505,P74919,C35505,91,115,216,2260440
R35506,P62579,C35506,90,312,288,8087040
R35507,P31415,C35507,29,183,372,1974204
R35508,P42343,C35508,48,239,156,1789632
R35509,P23289,C35509,10,319,48,153120
R35510,P10258,C35510,2,122,251,61244
R35511,P49189,C35511,61,222,337,4563654
R35512,P23172,C35512,51,171,391,3409911
R35513,P21010,C35513,70,69,360,1738800
R35514,P77673,C35514,49,32,430,674240
R35515,P49745,C35515,99,335,243,8059095
R35516,P70426,C35516,13,327,455,1934205
R35517,P6243,C35517,1,234,68,15912
R35518,P32435,C35518,87,256,475,10579200
R35519,P48154,C35519,36,50,134,241200
R35520,P51967,C35520,23,60,257,354660
R35521,P44829,C35521,6,226,403,546468
R35522,P15762,C35522,6,95,96,54720
R35523,P8317,C35523,94,318,237,7084404
R35524,P4317,C35524,27,354,415,3966570
R35525,P97728,C35525,21,257,252,1360044
R35526,P64676,C35526,29,296,213,1828392
R35527,P60545,C35527,74,93,177,1218114
R35528,P84016,C35528,56,27,255,385560
R35529,P42175,C35529,75,105,57,448875
R35530,P22253,C35530,6,166,222,221112
R35531,P82373,C35531,13,161,370,774410
R35532,P48858,C35532,84,310,433,11275320
R35533,P90062,C35533,8,233,45,83880
R35534,P91776,C35534,47,125,29,170375
R35535,P53670,C35535,31,182,278,1568476
R35536,P4793,C35536,80,148,291,3445440
R35537,P6021,C35537,37,246,60,546120
R35538,P13402,C35538,41,62,179,455018
R35539,P93478,C35539,59,285,344,5784360
R35540,P84246,C35540,22,240,402,2122560
R35541,P88632,C35541,60,124,198,1473120
R35542,P26920,C35542,86,115,416,4114240
R35543,P79355,C35543,59,213,233,2928111
R35544,P88273,C35544,62,279,138,2387124
R35545,P45492,C35545,86,102,241,2114052
R35546,P32144,C35546,16,290,65,301600
R35547,P56518,C35547,43,9,373,144351
R35548,P71960,C35548,93,26,235,568230
R35549,P78604,C35549,66,169,15,167310
R35550,P22536,C35550,40,103,395,1627400
R35551,P86288,C35551,25,60,473,709500
R35552,P60252,C35552,19,342,449,2917602
R35553,P58461,C35553,88,114,353,3541296
R35554,P64818,C35554,88,102,328,2944128
R35555,P51026,C35555,37,257,42,399378
R35556,P18064,C35556,61,312,321,6109272
R35557,P81848,C35557,48,321,103,1587024
R35558,P60498,C35558,94,317,460,13707080
R35559,P59075,C35559,15,350,240,1260000
R35560,P68375,C35560,15,269,200,807000
R35561,P63426,C35561,33,136,282,1265616
R35562,P21879,C35562,8,151,6,7248
R35563,P99957,C35563,60,99,155,920700
R35564,P67638,C35564,67,350,473,11091850
R35565,P59350,C35565,24,65,374,583440
R35566,P39493,C35566,60,235,29,408900
R35567,P31270,C35567,37,233,108,931068
R35568,P60357,C35568,5,87,78,33930
R35569,P13961,C35569,57,97,395,2183955
R35570,P4676,C35570,16,216,82,283392
R35571,P99016,C35571,66,226,438,6533208
R35572,P87664,C35572,45,307,381,5263515
R35573,P14410,C35573,22,43,399,377454
R35574,P3952,C35574,36,214,373,2873592
R35575,P24400,C35575,59,246,116,1683624
R35576,P85650,C35576,76,67,220,1120240
R35577,P38448,C35577,48,355,491,8366640
R35578,P29674,C35578,70,337,109,2571310
R35579,P16096,C35579,87,138,476,5714856
R35580,P36271,C35580,81,247,35,700245
R35581,P29867,C35581,8,216,171,295488
R35582,P69309,C35582,11,26,74,21164
R35583,P73886,C35583,44,187,368,3027904
R35584,P63267,C35584,44,86,485,1835240
R35585,P6763,C35585,81,220,54,962280
R35586,P85908,C35586,59,158,330,3076260
R35587,P56868,C35587,43,26,8,8944
R35588,P71440,C35588,26,50,13,16900
R35589,P55317,C35589,50,87,421,1831350
R35590,P86797,C35590,51,170,106,919020
R35591,P93561,C35591,20,210,165,693000
R35592,P8517,C35592,50,341,124,2114200
R35593,P39411,C35593,94,307,220,6348760
R35594,P17110,C35594,53,28,311,461524
R35595,P29576,C35595,24,102,223,545904
R35596,P98988,C35596,60,197,243,2872260
R35597,P61455,C35597,43,13,401,224159
R35598,P27494,C35598,30,289,158,1369860
R35599,P36850,C35599,44,38,176,294272
R35600,P45674,C35600,91,322,183,5362266
R35601,P68601,C35601,87,281,424,10365528
R35602,P89221,C35602,89,92,60,491280
R35603,P59080,C35603,89,322,489,14013762
R35604,P37615,C35604,50,172,310,2666000
R35605,P68944,C35605,91,362,111,3656562
R35606,P61270,C35606,91,143,472,6142136
R35607,P99388,C35607,56,209,158,1849232
R35608,P35539,C35608,79,362,153,4375494
R35609,P6982,C35609,12,81,194,188568
R35610,P19695,C35610,57,3,447,76437
R35611,P33364,C35611,63,226,415,5908770
R35612,P2256,C35612,92,112,21,216384
R35613,P18494,C35613,66,50,238,785400
R35614,P29188,C35614,33,354,259,3025638
R35615,P86789,C35615,60,346,216,4484160
R35616,P79163,C35616,54,30,118,191160
R35617,P3872,C35617,27,239,323,2084319
R35618,P53996,C35618,48,287,293,4036368
R35619,P50577,C35619,0,176,350,0
R35620,P32275,C35620,10,73,44,32120
R35621,P67934,C35621,6,8,390,18720
R35622,P27439,C35622,73,230,459,7706610
R35623,P96988,C35623,23,275,90,569250
R35624,P26301,C35624,39,119,206,956046
R35625,P4438,C35625,64,267,63,1076544
R35626,P51073,C35626,76,10,154,117040
R35627,P97931,C35627,96,139,423,5644512
R35628,P66410,C35628,80,240,254,4876800
R35629,P9297,C35629,34,118,194,778328
R35630,P15284,C35630,8,363,41,119064
R35631,P82498,C35631,18,91,397,650286
R35632,P74893,C35632,48,133,171,1091664
R35633,P36821,C35633,91,0,240,0
R35634,P23000,C35634,55,233,314,4023910
R35635,P84487,C35635,72,99,178,1268784
R35636,P5851,C35636,80,5,110,44000
R35637,P547,C35637,100,210,303,6363000
R35638,P37009,C35638,93,360,104,3481920
R35639,P86956,C35639,60,221,201,2665260
R35640,P3397,C35640,35,54,123,232470
R35641,P25783,C35641,21,106,400,890400
R35642,P40593,C35642,65,136,261,2307240
R35643,P21211,C35643,69,86,441,2616894
R35644,P97626,C35644,63,108,358,2435832
R35645,P75746,C35645,88,19,181,302632
R35646,P90932,C35646,31,272,118,994976
R35647,P21550,C35647,88,50,349,1535600
R35648,P21169,C35648,93,361,248,8326104
R35649,P80015,C35649,98,92,204,1839264
R35650,P48214,C35650,81,158,303,3877794
R35651,P18962,C35651,7,2,285,3990
R35652,P5551,C35652,36,68,212,518976
R35653,P55670,C35653,64,265,316,5359360
R35654,P97368,C35654,0,232,485,0
R35655,P99035,C35655,79,93,451,3313497
R35656,P26763,C35656,65,275,350,6256250
R35657,P90930,C35657,28,3,457,38388
R35658,P84879,C35658,24,348,170,1419840
R35659,P14596,C35659,90,239,163,3506130
R35660,P95925,C35660,48,345,144,2384640
R35661,P57129,C35661,37,278,333,3425238
R35662,P51693,C35662,15,208,462,1441440
R35663,P60781,C35663,8,251,134,269072
R35664,P48011,C35664,42,58,488,1188768
R35665,P26664,C35665,74,72,104,554112
R35666,P21370,C35666,73,1,356,25988
R35667,P51780,C35667,70,95,322,2141300
R35668,P84933,C35668,12,351,119,501228
R35669,P60085,C35669,35,140,278,1362200
R35670,P72109,C35670,5,252,236,297360
R35671,P62109,C35671,1,315,168,52920
R35672,P77087,C35672,32,75,234,561600
R35673,P24099,C35673,73,196,89,1273412
R35674,P71979,C35674,32,115,136,500480
R35675,P74920,C35675,66,245,481,7777770
R35676,P6106,C35676,76,126,197,1886472
R35677,P84651,C35677,72,197,253,3588552
R35678,P16705,C35678,66,107,191,1348842
R35679,P6342,C35679,99,171,374,6331446
R35680,P34063,C35680,45,52,243,568620
R35681,P87603,C35681,50,342,112,1915200
R35682,P88462,C35682,39,112,176,768768
R35683,P60856,C35683,41,215,488,4301720
R35684,P9826,C35684,67,60,23,92460
R35685,P48898,C35685,93,99,280,2577960
R35686,P89380,C35686,24,364,72,628992
R35687,P41333,C35687,85,109,99,917235
R35688,P7189,C35688,14,75,377,395850
R35689,P11266,C35689,57,343,428,8367828
R35690,P98114,C35690,4,348,330,459360
R35691,P26541,C35691,85,282,423,10139310
R35692,P52266,C35692,43,89,304,1163408
R35693,P93967,C35693,99,360,94,3350160
R35694,P8017,C35694,56,100,115,644000
R35695,P69729,C35695,1,52,396,20592
R35696,P92345,C35696,13,354,412,1896024
R35697,P84564,C35697,78,129,248,2495376
R35698,P58475,C35698,86,323,368,10222304
R35699,P48205,C35699,47,93,462,2019402
R35700,P61785,C35700,80,188,103,1549120
R35701,P73145,C35701,95,3,468,133380
R35702,P98008,C35702,79,74,213,1245198
R35703,P96781,C35703,0,208,49,0
R35704,P42217,C35704,39,194,23,174018
R35705,P79628,C35705,65,62,399,1607970
R35706,P23907,C35706,54,313,452,7639704
R35707,P4771,C35707,95,58,258,1421580
R35708,P34822,C35708,4,218,376,327872
R35709,P24735,C35709,41,362,263,3903446
R35710,P67287,C35710,29,184,499,2662664
R35711,P56080,C35711,21,263,390,2153970
R35712,P69520,C35712,61,27,132,217404
R35713,P90954,C35713,20,234,292,1366560
R35714,P69067,C35714,17,257,236,1031084
R35715,P32974,C35715,49,275,77,1037575
R35716,P17178,C35716,14,305,159,678930
R35717,P85131,C35717,91,153,442,6153966
R35718,P66459,C35718,38,113,307,1318258
R35719,P13578,C35719,15,163,60,146700
R35720,P33458,C35720,43,224,193,1858976
R35721,P67227,C35721,89,288,330,8458560
R35722,P15190,C35722,6,107,113,72546
R35723,P33780,C35723,47,132,499,3095796
R35724,P88081,C35724,28,311,227,1976716
R35725,P51858,C35725,50,199,371,3691450
R35726,P8279,C35726,33,264,366,3188592
R35727,P84567,C35727,58,67,102,396372
R35728,P26015,C35728,31,350,175,1898750
R35729,P71480,C35729,85,108,293,2689740
R35730,P54862,C35730,44,299,28,368368
R35731,P45658,C35731,1,155,291,45105
R35732,P66809,C35732,35,323,321,3628905
R35733,P25930,C35733,84,71,409,2439276
R35734,P87054,C35734,49,322,291,4591398
R35735,P59767,C35735,13,139,300,542100
R35736,P88116,C35736,65,349,58,1315730
R35737,P92071,C35737,49,288,41,578592
R35738,P59921,C35738,81,219,39,691821
R35739,P65491,C35739,36,293,278,2932344
R35740,P12006,C35740,26,198,27,138996
R35741,P11954,C35741,6,125,343,257250
R35742,P46039,C35742,54,34,450,826200
R35743,P61824,C35743,88,71,352,2199296
R35744,P57260,C35744,93,60,431,2404980
R35745,P11840,C35745,62,123,54,411804
R35746,P54691,C35746,49,199,477,4651227
R35747,P43094,C35747,22,355,333,2600730
R35748,P95747,C35748,57,223,427,5427597
R35749,P92622,C35749,35,239,414,3463110
R35750,P19108,C35750,61,248,79,1195112
R35751,P28341,C35751,41,102,195,815490
R35752,P57052,C35752,29,148,164,703888
R35753,P81253,C35753,88,96,105,887040
R35754,P70314,C35754,92,219,95,1914060
R35755,P83612,C35755,73,262,263,5030138
R35756,P60711,C35756,57,242,347,4786518
R35757,P29041,C35757,60,208,420,5241600
R35758,P84497,C35758,17,355,77,464695
R35759,P88419,C35759,65,160,189,1965600
R35760,P7175,C35760,20,286,95,543400
R35761,P5203,C35761,46,214,455,4479020
R35762,P47567,C35762,74,347,37,950086
R35763,P32520,C35763,63,210,114,1508220
R35764,P25888,C35764,22,136,238,712096
R35765,P71170,C35765,81,88,153,1090584
R35766,P62462,C35766,1,37,387,14319
R35767,P17906,C35767,56,78,422,1843296
R35768,P7476,C35768,31,223,311,2149943
R35769,P48210,C35769,48,194,471,4385952
R35770,P90822,C35770,32,72,177,407808
R35771,P92084,C35771,93,86,417,3335166
R35772,P99775,C35772,59,59,304,1058224
R35773,P50317,C35773,81,220,101,1799820
R35774,P5988,C35774,92,133,276,3377136
R35775,P66914,C35775,24,87,162,338256
R35776,P73369,C35776,1,234,142,33228
R35777,P81464,C35777,1,322,428,137816
R35778,P52886,C35778,94,354,253,8418828
R35779,P75464,C35779,11,77,12,10164
R35780,P32531,C35780,96,295,354,10025280
R35781,P25353,C35781,6,96,443,255168
R35782,P52145,C35782,96,197,140,2647680
R35783,P77206,C35783,71,350,156,3876600
R35784,P42155,C35784,23,356,449,3676412
R35785,P65655,C35785,49,324,147,2333772
R35786,P71056,C35786,74,117,212,1835496
R35787,P2834,C35787,13,303,383,1508637
R35788,P36090,C35788,38,327,334,4150284
R35789,P95023,C35789,34,354,282,3394152
R35790,P54572,C35790,76,162,324,3989088
R35791,P69767,C35791,10,117,281,328770
R35792,P13786,C35792,73,315,458,10531710
R35793,P44463,C35793,55,273,387,5810805
R35794,P9798,C35794,96,332,425,13545600
R35795,P73943,C35795,8,316,30,75840
R35796,P3478,C35796,86,361,355,11021330
R35797,P16814,C35797,7,22,254,39116
R35798,P94949,C35798,79,87,478,3285294
R35799,P42114,C35799,11,139,183,279807
R35800,P35166,C35800,34,206,186,1302744
R35801,P98960,C35801,34,360,194,2374560
R35802,P47581,C35802,94,343,19,612598
R35803,P94889,C35803,25,147,215,790125
R35804,P43213,C35804,17,119,97,196231
R35805,P8596,C35805,48,198,359,3411936
R35806,P57565,C35806,56,207,400,4636800
R35807,P51146,C35807,99,166,168,2760912
R35808,P98116,C35808,55,338,493,9164870
R35809,P30941,C35809,10,78,110,85800
R35810,P87495,C35810,42,337,169,2392026
R35811,P27103,C35811,7,322,462,1041348
R35812,P66493,C35812,47,103,35,169435
R35813,P85935,C35813,91,165,173,2597595
R35814,P2323,C35814,22,97,415,885610
R35815,P75644,C35815,10,220,41,90200
R35816,P6786,C35816,57,135,432,3324240
R35817,P73424,C35817,54,93,337,1692414
R35818,P36124,C35818,51,347,279,4937463
R35819,P35828,C35819,38,45,366,625860
R35820,P36876,C35820,5,278,451,626890
R35821,P20079,C35821,19,152,293,846184
R35822,P19665,C35822,98,106,267,2773596
R35823,P64760,C35823,85,361,170,5216450
R35824,P91299,C35824,19,98,21,39102
R35825,P99754,C35825,14,211,488,1441552
R35826,P98480,C35826,41,28,59,67732
R35827,P90628,C35827,91,176,122,1953952
R35828,P96313,C35828,7,292,156,318864
R35829,P70438,C35829,65,320,444,9235200
R35830,P36132,C35830,47,27,137,173853
R35831,P2732,C35831,13,55,287,205205
R35832,P67891,C35832,2,124,122,30256
R35833,P84985,C35833,99,285,454,12809610
R35834,P89550,C35834,33,151,138,687654
R35835,P99179,C35835,36,95,427,1460340
R35836,P38938,C35836,69,79,185,1008435
R35837,P64075,C35837,93,57,199,1054899
R35838,P18,C35838,87,149,59,764817
R35839,P71388,C35839,29,124,42,151032
R35840,P32441,C35840,82,219,402,7219116
R35841,P88313,C35841,6,338,218,442104
R35842,P81897,C35842,24,244,46,269376
R35843,P68117,C35843,47,10,448,210560
R35844,P74851,C35844,50,123,490,3013500
R35845,P90098,C35845,71,263,310,5788630
R35846,P34114,C35846,39,16,84,52416
R35847,P55682,C35847,17,181,494,1520038
R35848,P13638,C35848,69,19,211,276621
R35849,P53244,C35849,4,220,82,72160
R35850,P28984,C35850,63,45,248,703080
R35851,P26700,C35851,59,145,158,1351690
R35852,P8097,C35852,30,58,495,861300
R35853,P78956,C35853,50,121,391,2365550
R35854,P91380,C35854,6,283,2,3396
R35855,P89431,C35855,13,277,175,630175
R35856,P84356,C35856,81,33,90,240570
R35857,P95626,C35857,69,164,480,5431680
R35858,P8130,C35858,13,277,435,1566435
R35859,P93344,C35859,50,125,31,193750
R35860,P70735,C35860,81,57,133,614061
R35861,P37215,C35861,69,301,474,9844506
R35862,P20841,C35862,44,254,5,55880
R35863,P65268,C35863,79,138,61,665022
R35864,P7937,C35864,99,72,291,2074248
R35865,P53679,C35865,1,235,160,37600
R35866,P72173,C35866,46,258,366,4343688
R35867,P45740,C35867,4,6,258,6192
R35868,P97640,C35868,44,302,206,2737328
R35869,P72386,C35869,20,256,304,1556480
R35870,P29055,C35870,33,225,153,1136025
R35871,P63225,C35871,55,225,212,2623500
R35872,P16231,C35872,78,76,9,53352
R35873,P76768,C35873,3,173,429,222651
R35874,P61937,C35874,12,141,381,644652
R35875,P34122,C35875,77,19,333,487179
R35876,P91411,C35876,4,96,399,153216
R35877,P19633,C35877,45,105,446,2107350
R35878,P28671,C35878,38,303,225,2590650
R35879,P28456,C35879,53,352,335,6249760
R35880,P90777,C35880,59,340,407,8164420
R35881,P38585,C35881,52,64,465,1547520
R35882,P56284,C35882,91,350,344,10956400
R35883,P77410,C35883,67,307,408,8392152
