rental_id,user_id,product_id,quantity_rented,start_date,end_date
4949,CID2348,PID3908,13,2012-10-03,2013-11-30
4950,CID2071,PID2024,4,2017-04-14,2021-01-16
4951,CID1084,PID0623,10,2017-10-27,2018-01-24
4952,CID6073,PID9026,1,2011-07-25,2021-12-20
4953,CID9153,PID9852,21,2010-12-24,2021-02-26
4954,CID2773,PID4356,20,2017-12-08,2019-10-16
4955,CID0712,PID8193,1,2010-06-13,2013-02-08
4956,CID0362,PID1396,4,2015-11-21,2021-02-12
4957,CID7722,PID5464,25,2019-09-22,2019-09-29
4958,CID0870,PID3607,3,2017-11-01,2018-12-15
4959,CID1586,PID5267,2,2015-11-07,2018-01-19
4960,CID7316,PID2853,15,2011-11-21,2016-06-20
4961,CID9133,PID9936,20,2010-04-07,2015-12-08
4962,CID9366,PID9171,4,2019-04-23,2020-09-21
4963,CID3719,PID2840,1,2012-06-05,2014-11-24
4964,CID5823,PID6061,13,2018-07-01,2019-02-11
4965,CID0096,PID1911,17,2017-05-23,2020-07-31
4966,CID5350,PID3462,24,2012-09-13,2022-02-16
4967,CID7138,PID1727,22,2016-04-01,2021-02-15
4968,CID9473,PID2918,1,2014-11-16,2022-12-03
4969,CID8961,PID6029,4,2016-10-27,2019-11-25
4970,CID2561,PID0902,3,2013-02-13,2013-11-13
4971,CID6291,PID4650,3,2011-04-23,2013-04-19
4972,CID5641,PID3691,18,2012-09-22,2017-01-17
4973,CID6969,PID7443,2,2014-04-03,2023-02-23
4974,CID3808,PID6113,2,2010-10-15,2022-11-29
4975,CID6152,PID3693,15,2012-03-28,2016-08-16
4976,CID2806,PID9164,4,2012-08-08,2016-01-05
4977,CID5696,PID9516,12,2015-01-30,2015-03-01
4978,CID2990,PID9498,23,2013-07-01,2014-05-10
4979,CID0629,PID7335,10,2015-07-20,2021-12-01
4980,CID8190,PID1661,4,2019-03-28,2022-06-10
4981,CID8936,PID3971,25,2012-07-30,2020-02-07
4982,CID7328,PID9474,4,2016-07-31,2019-08-05
4983,CID1642,PID7740,25,2016-09-07,2017-03-18
4984,CID2884,PID8651,11,2016-03-25,2022-01-12
4985,CID9687,PID8270,1,2020-01-24,2021-07-18
4986,CID4520,PID3790,3,2016-07-12,2018-10-10
4987,CID7803,PID0053,2,2014-04-13,2016-06-10
4988,CID0547,PID6229,24,2017-07-27,2018-05-25
4989,CID2023,PID7258,24,2019-07-30,2020-04-18
4990,CID7709,PID5286,13,2018-04-15,2023-03-10
4991,CID9477,PID8341,18,2014-12-28,2021-12-25
4992,CID8192,PID3936,3,2010-02-11,2013-10-30
4993,CID9784,PID7093,3,2020-02-02,2021-08-23
4994,CID7556,PID9439,3,2019-07-22,2022-02-19
4995,CID6190,PID0964,11,2019-12-30,2021-03-09
4996,CID5628,PID6698,1,2010-07-30,2018-03-20
4997,CID4016,PID8446,11,2013-09-02,2014-12-28
4998,CID8729,PID3133,1,2018-10-07,2022-03-24
4999,CID1437,PID2819,1,2018-01-06,2019-11-20
5000,CID3340,PID3360,4,2010-04-28,2014-03-19
5001,CID4989,PID2505,22,2015-10-29,2016-10-17
5002,CID7629,PID7350,1,2011-02-20,2015-09-07
5003,CID1990,PID9539,24,2010-12-19,2021-02-09
5004,CID9292,PID2143,2,2019-11-28,2022-01-03
5005,CID5366,PID4571,1,2011-04-18,2014-09-23
5006,CID5951,PID4652,14,2010-01-07,2014-12-16
5007,CID4430,PID2708,13,2011-10-14,2016-02-14
5008,CID1550,PID8850,15,2019-10-30,2020-07-31
5009,CID2768,PID5090,2,2012-05-05,2014-07-07
5010,CID7687,PID1766,25,2015-02-02,2018-03-02
5011,CID0305,PID2006,2,2010-10-15,2019-03-24
5012,CID8172,PID7387,19,2010-12-26,2011-10-27
5013,CID0409,PID8269,4,2011-01-04,2011-08-07
5014,CID7438,PID4634,10,2013-01-07,2014-04-29
5015,CID5239,PID6279,1,2019-06-05,2019-08-24
5016,CID6011,PID9343,20,2014-09-22,2020-08-31
5017,CID8925,PID6605,17,2016-06-26,2016-12-16
5018,CID5080,PID3252,2,2012-02-04,2020-01-18
5019,CID1331,PID6887,1,2015-04-13,2015-07-16
5020,CID0030,PID7471,24,2016-07-09,2017-11-17
5021,CID0334,PID1362,16,2013-10-31,2023-02-26
5022,CID6734,PID7220,1,2013-04-05,2022-11-28
5023,CID6542,PID0815,1,2013-04-20,2016-04-15
5024,CID2801,PID0409,1,2011-05-18,2020-01-11
5025,CID5313,PID5186,3,2012-02-27,2012-11-14
5026,CID3413,PID4525,4,2016-04-13,2021-06-15
5027,CID0812,PID9710,4,2016-10-03,2019-04-23
5028,CID0403,PID5732,21,2018-10-13,2019-04-24
5029,CID8946,PID9634,18,2015-09-09,2022-06-02
5030,CID5107,PID3246,11,2018-11-16,2021-07-26
5031,CID8302,PID5561,11,2015-08-06,2020-02-05
5032,CID9890,PID1206,17,2014-02-09,2015-09-21
5033,CID4467,PID3141,13,2014-07-02,2018-03-15
5034,CID6369,PID9493,1,2010-03-26,2017-01-18
5035,CID9087,PID6118,2,2013-12-31,2016-09-14
5036,CID9867,PID4932,18,2015-12-07,2022-04-30
5037,CID8669,PID4972,1,2015-12-19,2020-06-12
5038,CID6843,PID3017,1,2019-07-14,2020-10-08
5039,CID4495,PID1890,12,2011-11-24,2017-10-18
5040,CID7398,PID6869,4,2013-11-25,2018-08-07
5041,CID1709,PID2414,14,2016-08-10,2020-04-09
5042,CID4444,PID4261,3,2018-07-16,2023-03-27
5043,CID3711,PID3852,1,2019-02-18,2022-12-05
5044,CID4851,PID1761,1,2017-07-22,2019-05-24
5045,CID5095,PID1702,3,2015-02-14,2019-05-09
5046,CID5752,PID9094,20,2011-01-05,2018-12-02
5047,CID4664,PID1522,10,2012-10-26,2013-04-15
5048,CID2944,PID6931,23,2016-09-09,2021-10-18
5049,CID4736,PID1888,17,2019-02-01,2020-05-30
5050,CID2714,PID2698,4,2013-10-31,2014-05-20
5051,CID4537,PID8508,19,2014-09-02,2022-08-14
5052,CID4825,PID3269,1,2017-01-30,2021-03-24
5053,CID6567,PID6763,20,2010-05-29,2021-09-03
5054,CID2955,PID1979,20,2011-03-14,2020-10-20
5055,CID0209,PID3186,2,2019-02-22,2020-03-20
5056,CID0646,PID9997,2,2017-10-06,2022-03-16
5057,CID2667,PID0553,3,2013-06-02,2021-01-30
5058,CID9724,PID4868,2,2017-06-16,2019-03-28
5059,CID4673,PID5306,10,2018-06-20,2018-11-23
5060,CID2315,PID0417,4,2010-06-28,2016-09-03
5061,CID9498,PID9879,4,2017-06-10,2021-10-03
5062,CID1886,PID9928,3,2019-07-26,2021-03-17
5063,CID3813,PID0663,3,2019-08-18,2021-10-31
5064,CID3389,PID9110,1,2010-03-13,2018-05-20
5065,CID3428,PID0905,1,2017-11-27,2019-11-29
5066,CID6173,PID0944,1,2012-01-01,2019-07-31
5067,CID6348,PID3282,3,2014-12-12,2015-10-23
5068,CID2900,PID4812,10,2013-12-30,2017-08-19
5069,CID4120,PID2611,3,2010-01-11,2011-11-26
5070,CID4508,PID2360,2,2017-03-13,2022-01-27
5071,CID7073,PID3112,4,2017-11-16,2022-12-22
5072,CID0357,PID8020,13,2014-09-29,2015-04-15
5073,CID5049,PID7895,10,2016-08-25,2019-07-14
5074,CID3245,PID5350,11,2014-07-10,2022-03-28
5075,CID5125,PID8874,10,2019-06-07,2022-04-06
5076,CID1836,PID0482,4,2014-12-24,2015-04-29
5077,CID6690,PID9996,14,2014-09-11,2021-01-21
5078,CID6167,PID0598,20,2010-01-27,2019-05-11
5079,CID8523,PID3999,21,2018-01-28,2021-04-13
5080,CID0924,PID5897,3,2011-07-20,2015-09-04
5081,CID7391,PID3723,3,2015-10-04,2017-02-01
5082,CID7990,PID7241,25,2010-04-10,2013-04-21
5083,CID7238,PID2960,10,2018-09-11,2022-01-26
5084,CID0921,PID3436,13,2015-10-31,2019-03-16
5085,CID4477,PID5218,1,2012-05-09,2016-10-24
5086,CID0633,PID1403,15,2019-04-25,2021-06-14
5087,CID7045,PID9760,11,2019-10-17,2020-03-19
5088,CID3825,PID8313,3,2018-12-23,2021-09-25
5089,CID6767,PID1216,3,2019-07-15,2019-08-09
5090,CID8284,PID6831,1,2011-04-15,2014-07-27
5091,CID6918,PID6807,2,2016-09-30,2022-07-17
5092,CID9707,PID2470,19,2016-02-20,2018-10-19
5093,CID7120,PID5541,25,2015-10-02,2017-07-17
5094,CID7398,PID5962,17,2013-02-10,2014-08-26
5095,CID4086,PID3130,2,2014-08-12,2021-03-07
5096,CID5990,PID0304,25,2010-09-10,2022-01-20
5097,CID8732,PID1139,12,2015-01-03,2018-11-01
5098,CID4710,PID1888,21,2015-09-29,2016-06-17
5099,CID3730,PID9599,1,2012-03-28,2019-11-04
5100,CID2640,PID6869,1,2015-04-10,2017-03-13
5101,CID7362,PID3082,14,2011-12-06,2020-03-26
5102,CID4268,PID6948,1,2011-10-04,2016-05-25
5103,CID3397,PID0209,12,2011-08-10,2014-09-12
5104,CID3611,PID7842,13,2011-06-28,2013-07-01
5105,CID1925,PID4370,3,2013-11-03,2019-01-02
5106,CID2601,PID6076,21,2017-05-14,2020-03-18
5107,CID4342,PID4182,18,2018-07-13,2022-05-13
5108,CID7666,PID7820,12,2016-10-14,2022-11-28
5109,CID6334,PID6652,4,2019-06-03,2019-08-05
5110,CID2678,PID2179,14,2020-02-01,2020-02-05
5111,CID9448,PID2751,2,2012-07-12,2018-07-29
5112,CID3578,PID4030,25,2012-05-17,2017-07-20
5113,CID6866,PID5774,23,2010-12-04,2015-06-12
5114,CID2781,PID2383,3,2010-03-02,2010-05-27
5115,CID9907,PID0877,20,2012-05-18,2017-11-04
5116,CID3212,PID7524,1,2016-01-04,2021-02-09
5117,CID4350,PID4808,2,2015-03-20,2018-09-20
5118,CID0671,PID5994,11,2019-01-04,2021-05-12
5119,CID4899,PID8825,11,2015-03-25,2021-08-17
5120,CID2223,PID4256,3,2016-11-23,2020-03-05
5121,CID7271,PID6376,23,2015-06-12,2022-11-09
5122,CID6268,PID2999,4,2010-11-10,2014-05-07
5123,CID6383,PID0180,1,2016-01-31,2021-09-26
5124,CID4693,PID9961,19,2019-12-05,2020-01-21
5125,CID7440,PID2947,21,2010-12-07,2022-07-30
5126,CID5612,PID2919,12,2012-04-28,2021-12-28
5127,CID2298,PID8386,1,2017-02-26,2018-01-28
5128,CID0876,PID6858,4,2013-03-29,2018-04-05
5129,CID0184,PID3980,4,2015-08-14,2016-01-22
5130,CID6658,PID6100,1,2019-08-14,2021-06-17
5131,CID5846,PID6403,25,2010-01-07,2016-02-08
5132,CID7761,PID2275,4,2014-03-14,2016-04-03
5133,CID6115,PID7340,3,2016-11-07,2023-01-24
5134,CID5903,PID6285,25,2013-03-06,2018-05-21
5135,CID1226,PID5224,4,2017-12-12,2019-05-22
5136,CID6584,PID4115,10,2018-12-20,2022-08-27
5137,CID8673,PID8534,11,2018-04-26,2022-12-07
5138,CID6414,PID7306,1,2018-03-21,2022-09-21
5139,CID3108,PID0510,22,2018-04-21,2022-08-23
5140,CID7307,PID2765,19,2017-02-27,2020-01-25
5141,CID1662,PID3229,3,2011-05-05,2018-02-12
5142,CID9809,PID2265,4,2015-10-02,2019-01-23
5143,CID1208,PID6888,3,2016-04-29,2021-05-26
5144,CID6381,PID8637,13,2017-06-03,2022-12-22
5145,CID2193,PID0605,20,2011-07-28,2021-05-15
5146,CID6299,PID7114,3,2010-02-01,2019-09-22
5147,CID1512,PID5073,19,2018-05-05,2022-10-10
5148,CID8246,PID9326,15,2010-08-07,2017-09-11
5149,CID9898,PID1612,4,2019-01-31,2020-05-08
5150,CID9430,PID0850,23,2017-08-21,2021-08-08
5151,CID3346,PID9136,3,2015-04-24,2017-05-21
5152,CID8255,PID2113,4,2017-12-19,2021-04-25
5153,CID3704,PID5092,17,2019-11-05,2020-05-05
5154,CID9040,PID8381,4,2012-04-04,2020-03-15
5155,CID6171,PID5771,10,2011-08-03,2012-03-12
5156,CID1430,PID3393,4,2013-09-13,2016-08-29
5157,CID9604,PID8042,17,2018-01-18,2020-06-26
5158,CID0596,PID1383,4,2016-09-25,2019-06-11
5159,CID7859,PID2244,4,2018-07-07,2022-05-31
5160,CID0790,PID8595,3,2011-03-30,2020-10-07
5161,CID0645,PID8881,16,2016-11-06,2022-08-30
5162,CID8339,PID6128,2,2017-03-09,2018-12-11
5163,CID1528,PID9720,1,2010-09-06,2013-03-09
5164,CID7535,PID1944,18,2016-02-17,2018-07-22
5165,CID6123,PID2341,1,2019-12-15,2021-09-03
5166,CID1946,PID0204,1,2018-05-05,2020-01-07
5167,CID3520,PID6781,4,2018-10-24,2020-11-30
5168,CID5973,PID1811,18,2010-07-02,2011-10-14
5169,CID4078,PID9113,13,2010-12-18,2022-05-05
5170,CID9751,PID3455,1,2010-06-02,2017-12-23
5171,CID8741,PID0047,24,2011-11-01,2017-04-26
5172,CID1628,PID7428,17,2015-07-31,2017-07-16
5173,CID0772,PID6655,1,2010-12-13,2022-02-22
5174,CID5448,PID2399,4,2015-02-11,2022-06-28
5175,CID4566,PID8089,2,2012-02-21,2021-05-05
5176,CID1107,PID1059,1,2011-07-20,2021-03-02
5177,CID0396,PID6810,16,2018-12-19,2019-08-27
5178,CID5674,PID7858,1,2012-01-28,2012-10-10
5179,CID2664,PID8479,2,2013-09-14,2020-08-05
5180,CID7707,PID2605,14,2015-11-16,2022-10-02
5181,CID2911,PID6870,3,2014-07-03,2020-05-08
5182,CID6877,PID0529,4,2013-12-31,2021-07-11
5183,CID2379,PID1280,16,2019-09-05,2020-11-19
5184,CID8599,PID0731,22,2020-03-23,2022-09-06
5185,CID0646,PID7398,19,2010-01-18,2017-09-29
5186,CID0597,PID3834,4,2011-12-17,2014-04-06
5187,CID2573,PID0914,16,2018-01-28,2023-02-18
5188,CID3602,PID7043,2,2016-11-12,2019-07-12
5189,CID1252,PID7902,24,2012-01-07,2012-01-31
5190,CID9991,PID6970,2,2012-07-12,2021-05-23
5191,CID1361,PID1874,4,2010-11-28,2021-01-26
5192,CID4201,PID8877,16,2015-10-18,2022-08-14
5193,CID0019,PID8330,1,2020-03-02,2022-04-25
5194,CID2190,PID5165,22,2017-12-04,2019-12-01
5195,CID1141,PID4809,4,2011-01-21,2015-07-21
5196,CID9768,PID9936,2,2015-08-05,2019-11-29
5197,CID7416,PID6378,3,2012-12-04,2018-04-22
5198,CID4580,PID7128,1,2018-09-12,2019-07-24
5199,CID2130,PID4518,25,2013-07-07,2015-10-05
5200,CID7647,PID8653,17,2015-11-13,2020-06-10
5201,CID3115,PID0737,4,2010-11-01,2011-08-21
5202,CID7030,PID3135,10,2015-09-04,2021-07-11
5203,CID1937,PID8400,4,2019-07-08,2019-09-03
5204,CID3192,PID8351,21,2011-07-29,2022-10-23
5205,CID4042,PID9513,15,2019-09-16,2020-02-14
5206,CID9049,PID5055,4,2015-12-09,2016-04-13
5207,CID0878,PID2682,22,2015-06-09,2019-07-23
5208,CID4562,PID2769,25,2010-07-29,2012-04-18
5209,CID6164,PID3426,20,2014-10-11,2020-08-06
5210,CID0792,PID8153,4,2018-08-05,2020-09-14
5211,CID7004,PID0602,17,2015-09-25,2022-07-17
5212,CID5671,PID4901,13,2019-03-24,2020-10-30
5213,CID5453,PID9540,3,2018-06-30,2021-03-16
5214,CID6659,PID6173,4,2015-01-30,2015-04-12
5215,CID6340,PID8922,15,2017-07-21,2018-01-30
5216,CID2395,PID6346,4,2010-06-27,2017-11-03
5217,CID1533,PID4213,2,2020-01-15,2021-07-12
5218,CID1080,PID4566,2,2012-02-24,2013-08-14
5219,CID8675,PID7849,17,2019-02-18,2023-03-09
5220,CID8143,PID4008,2,2011-04-26,2013-07-12
5221,CID7286,PID7408,3,2016-12-20,2017-08-31
5222,CID1722,PID9830,2,2017-07-13,2023-01-21
5223,CID8459,PID2201,24,2015-06-16,2017-11-25
5224,CID6018,PID5370,11,2018-03-26,2019-06-30
5225,CID0634,PID2843,2,2013-06-19,2013-10-14
5226,CID0926,PID7644,18,2013-07-13,2018-03-30
5227,CID5961,PID4768,4,2011-08-27,2014-04-06
5228,CID2236,PID9449,4,2015-01-17,2016-06-26
5229,CID3370,PID8138,16,2012-01-22,2016-06-24
5230,CID6782,PID3605,2,2014-10-10,2017-11-04
5231,CID8311,PID4525,3,2014-10-28,2019-07-07
5232,CID8287,PID5682,1,2014-07-22,2022-10-01
5233,CID0220,PID7929,24,2014-01-21,2022-09-09
5234,CID1160,PID3527,16,2011-01-17,2013-03-04
5235,CID9582,PID6546,2,2016-09-17,2016-12-23
5236,CID3455,PID5538,2,2014-03-08,2022-05-14
5237,CID3387,PID1952,21,2016-05-14,2021-11-21
5238,CID6710,PID9389,17,2011-08-09,2019-08-09
5239,CID7544,PID4102,2,2013-07-09,2020-12-06
5240,CID2254,PID9961,3,2011-01-05,2021-06-22
5241,CID6234,PID4257,22,2010-03-22,2018-07-07
5242,CID5333,PID7681,2,2019-02-19,2023-03-02
5243,CID1689,PID0697,2,2010-10-15,2015-06-21
5244,CID7739,PID0043,3,2012-11-18,2017-07-03
5245,CID9194,PID3274,22,2019-08-28,2021-08-22
5246,CID5438,PID1019,19,2018-10-30,2020-12-04
5247,CID7710,PID7578,4,2010-12-15,2020-12-08
5248,CID0860,PID9146,15,2010-03-22,2017-06-19
5249,CID0962,PID1666,17,2012-05-11,2014-11-11
5250,CID1530,PID9997,1,2019-05-24,2019-12-13
5251,CID4276,PID1017,3,2015-09-02,2021-10-19
5252,CID2519,PID2999,4,2012-10-21,2022-11-10
5253,CID8349,PID2089,22,2013-04-12,2022-02-14
5254,CID5292,PID8927,3,2012-12-11,2020-01-04
5255,CID5191,PID9906,16,2017-06-01,2019-05-27
5256,CID5513,PID9486,3,2015-05-06,2023-03-20
5257,CID7132,PID6297,4,2018-10-02,2022-04-11
5258,CID5703,PID3572,4,2019-01-25,2023-03-19
5259,CID7369,PID0026,2,2020-02-01,2021-08-02
5260,CID9065,PID7201,19,2015-01-25,2016-07-27
5261,CID2709,PID8458,2,2016-06-30,2021-02-24
5262,CID8325,PID0593,3,2010-04-24,2014-04-25
5263,CID4388,PID5749,18,2011-11-11,2014-11-09
5264,CID1546,PID0455,4,2020-02-18,2021-04-17
5265,CID7364,PID2481,23,2019-07-06,2022-09-27
5266,CID0137,PID6652,2,2014-09-04,2020-07-06
5267,CID3466,PID8512,2,2016-10-17,2018-05-24
5268,CID2298,PID5775,1,2016-03-06,2018-06-27
5269,CID2017,PID9254,25,2016-03-18,2017-02-03
5270,CID5937,PID2693,2,2015-09-24,2017-07-12
5271,CID8419,PID6045,4,2017-12-13,2019-06-13
5272,CID1576,PID9291,4,2017-10-27,2020-10-03
5273,CID3403,PID3368,3,2014-03-04,2021-12-11
5274,CID8612,PID3376,16,2017-04-29,2020-09-29
5275,CID2440,PID4824,4,2013-04-09,2017-10-04
5276,CID1735,PID7836,3,2010-10-24,2021-10-31
5277,CID2940,PID1716,10,2017-05-30,2020-03-12
5278,CID9211,PID8523,21,2011-11-25,2021-04-15
5279,CID4026,PID4152,2,2011-08-07,2017-06-02
5280,CID6146,PID4961,21,2019-03-27,2022-06-09
5281,CID9501,PID3401,21,2013-08-22,2016-06-02
5282,CID2039,PID5044,1,2019-03-25,2023-01-20
5283,CID5177,PID0822,18,2015-12-19,2021-03-08
5284,CID0301,PID6012,24,2010-11-25,2014-06-22
5285,CID1060,PID6033,4,2017-04-28,2019-02-15
5286,CID4067,PID8956,16,2011-03-28,2016-06-29
5287,CID9772,PID6483,24,2017-04-14,2018-09-12
5288,CID6020,PID6032,4,2011-01-21,2012-02-15
5289,CID6663,PID2480,3,2011-04-15,2014-12-11
5290,CID1475,PID8107,16,2015-06-12,2019-08-25
5291,CID8676,PID2994,1,2010-06-21,2020-08-01
5292,CID2027,PID8874,16,2014-02-05,2016-12-14
5293,CID9164,PID6604,1,2011-05-31,2018-08-30
5294,CID4989,PID6314,1,2014-04-29,2014-06-03
5295,CID1807,PID2062,2,2016-10-21,2023-02-02
5296,CID9611,PID3903,1,2014-11-28,2022-12-14
5297,CID5867,PID2570,3,2018-05-29,2022-08-04
5298,CID3979,PID1409,23,2019-02-20,2022-03-17
5299,CID6198,PID7210,2,2015-10-29,2023-03-07
5300,CID8967,PID2271,10,2015-09-22,2018-10-04
5301,CID1609,PID0683,13,2014-05-07,2017-10-15
5302,CID7606,PID8622,2,2010-07-08,2015-07-20
5303,CID8047,PID5417,3,2019-03-02,2021-07-22
5304,CID6807,PID0570,3,2015-04-19,2019-10-17
5305,CID5649,PID7347,18,2019-09-27,2021-01-24
5306,CID4893,PID5461,24,2016-04-27,2019-10-01
5307,CID9287,PID3923,24,2014-12-16,2017-07-04
5308,CID7724,PID9650,1,2013-11-24,2019-11-18
5309,CID9114,PID6991,2,2010-05-03,2022-11-20
5310,CID0424,PID7169,4,2011-03-09,2012-01-19
5311,CID3071,PID3844,13,2014-04-22,2019-03-09
5312,CID2200,PID4416,1,2019-03-09,2020-07-01
5313,CID9024,PID9525,20,2011-09-05,2016-08-15
5314,CID4268,PID2734,16,2013-10-11,2014-11-25
5315,CID9364,PID1508,2,2013-02-24,2016-08-30
5316,CID0710,PID1056,18,2016-12-01,2021-04-23
5317,CID8529,PID7677,2,2010-03-31,2011-08-02
5318,CID6044,PID5158,13,2017-01-13,2022-04-02
5319,CID5213,PID2897,1,2010-10-21,2010-11-10
5320,CID5249,PID4431,19,2015-10-08,2016-11-10
5321,CID2989,PID0194,3,2014-01-21,2015-05-25
5322,CID1476,PID9248,3,2011-05-11,2019-10-26
5323,CID3458,PID1134,2,2016-10-22,2019-10-07
5324,CID8315,PID3602,2,2019-09-09,2021-10-15
5325,CID8393,PID4395,2,2017-06-03,2021-01-06
5326,CID9619,PID1543,25,2011-04-22,2017-01-21
5327,CID3028,PID6634,4,2016-12-01,2017-08-05
5328,CID6243,PID4677,3,2018-05-31,2019-07-20
5329,CID6736,PID0538,21,2010-03-18,2015-05-20
5330,CID5156,PID4126,4,2013-04-18,2018-09-09
5331,CID2358,PID1160,15,2012-09-28,2016-11-14
5332,CID6410,PID9447,2,2011-01-11,2014-05-08
5333,CID8071,PID4622,14,2019-06-19,2019-10-07
5334,CID9127,PID3981,25,2010-07-12,2015-04-22
5335,CID8633,PID4350,4,2013-05-04,2021-02-05
5336,CID4391,PID3795,3,2014-07-15,2019-06-02
5337,CID2245,PID5995,14,2016-01-28,2017-06-08
5338,CID0297,PID7244,10,2010-08-18,2013-12-27
5339,CID7836,PID4519,20,2017-12-08,2018-01-01
5340,CID9864,PID2006,25,2010-11-13,2020-02-29
5341,CID2582,PID8638,4,2017-03-15,2019-12-14
5342,CID9338,PID5620,14,2017-09-07,2023-03-25
5343,CID8427,PID9763,1,2020-01-10,2022-09-09
5344,CID0717,PID1784,1,2017-09-17,2021-09-11
5345,CID3152,PID0524,4,2011-06-09,2021-08-18
5346,CID6801,PID6691,4,2017-02-24,2020-09-30
5347,CID3838,PID3994,3,2013-01-31,2022-01-20
5348,CID5364,PID5169,1,2013-10-06,2016-02-04
5349,CID2758,PID4566,1,2010-09-14,2010-09-27
5350,CID8283,PID0898,1,2013-08-02,2019-01-07
5351,CID6966,PID3857,1,2010-03-14,2019-12-17
5352,CID6554,PID2819,20,2019-07-01,2020-04-01
5353,CID9352,PID1838,4,2011-06-19,2015-12-24
5354,CID2720,PID2373,19,2018-09-15,2022-03-01
5355,CID0782,PID4536,3,2012-01-04,2014-06-20
5356,CID1448,PID0679,24,2013-11-24,2016-03-07
5357,CID4494,PID8153,1,2017-07-04,2018-07-29
5358,CID7989,PID8841,3,2019-07-06,2020-03-02
5359,CID5280,PID6890,3,2016-05-04,2017-07-13
5360,CID3698,PID8184,15,2018-11-22,2019-04-23
5361,CID8587,PID4191,17,2019-10-12,2020-10-14
5362,CID3684,PID8339,23,2011-08-31,2011-09-16
5363,CID6138,PID1060,1,2011-11-21,2018-02-19
5364,CID5883,PID8324,12,2017-08-22,2020-11-07
5365,CID7108,PID3366,4,2016-09-05,2020-02-28
5366,CID5792,PID5329,2,2019-10-13,2021-03-11
5367,CID5751,PID9833,20,2018-01-27,2018-03-24
5368,CID9868,PID0684,15,2013-07-17,2014-04-14
5369,CID0295,PID8917,19,2019-04-19,2022-09-10
5370,CID9096,PID0015,3,2017-09-27,2023-03-07
5371,CID4846,PID7522,3,2014-04-10,2020-11-14
5372,CID2297,PID8262,19,2019-02-21,2022-05-30
5373,CID5722,PID7056,24,2017-05-21,2019-01-07
5374,CID8763,PID6225,14,2011-12-09,2021-10-17
5375,CID5618,PID9559,20,2015-06-03,2017-02-11
5376,CID1094,PID9585,3,2016-11-15,2020-01-14
5377,CID5197,PID1382,23,2011-06-27,2015-11-06
5378,CID1619,PID1579,12,2012-04-15,2015-03-26
5379,CID5377,PID4861,3,2010-04-18,2017-12-20
5380,CID7083,PID8274,2,2015-01-17,2022-02-17
5381,CID2085,PID0646,15,2017-06-24,2022-05-21
5382,CID4049,PID0579,1,2012-10-06,2016-01-23
5383,CID9447,PID2193,3,2019-11-23,2020-04-05
5384,CID7600,PID0844,22,2012-06-11,2019-03-13
5385,CID4657,PID6956,4,2015-02-17,2018-06-02
5386,CID5455,PID4618,11,2020-02-18,2023-02-05
5387,CID7904,PID0697,3,2018-09-03,2023-01-27
5388,CID6197,PID8816,24,2015-02-14,2015-11-14
5389,CID5695,PID5309,4,2017-03-20,2021-08-31
5390,CID0377,PID7176,23,2013-08-12,2015-10-23
5391,CID2192,PID7236,3,2020-03-02,2021-05-31
5392,CID5818,PID5410,21,2015-07-31,2017-02-11
5393,CID6799,PID2823,3,2017-06-30,2018-11-05
5394,CID5399,PID4423,13,2015-08-19,2021-11-11
5395,CID4042,PID6226,1,2013-10-23,2019-02-16
5396,CID3059,PID0154,3,2010-07-23,2011-04-27
5397,CID3025,PID7937,22,2016-01-05,2016-04-16
5398,CID6017,PID9280,4,2010-12-08,2012-11-29
5399,CID0974,PID5130,2,2018-08-11,2018-12-31
5400,CID4405,PID2459,1,2014-11-15,2015-01-09
5401,CID6530,PID7637,4,2013-06-13,2020-08-20
5402,CID0804,PID0477,2,2011-08-14,2018-12-30
5403,CID8656,PID1285,25,2011-11-05,2013-03-16
5404,CID6930,PID9499,23,2015-06-21,2017-05-08
5405,CID7453,PID2842,3,2013-10-11,2014-08-27
5406,CID4642,PID6284,20,2017-08-17,2018-09-25
5407,CID2635,PID0159,18,2015-05-23,2019-02-08
5408,CID7448,PID2422,19,2017-07-16,2018-01-14
5409,CID8956,PID0898,13,2017-03-18,2022-11-09
5410,CID1340,PID8311,20,2015-11-12,2017-12-20
5411,CID8498,PID1955,3,2014-09-13,2018-02-04
5412,CID7261,PID4090,23,2016-01-17,2022-09-10
5413,CID3641,PID1180,1,2011-05-21,2015-11-29
5414,CID8842,PID9325,23,2013-09-16,2016-09-03
5415,CID8734,PID0226,1,2013-12-21,2016-11-26
5416,CID4330,PID8877,15,2017-10-14,2020-05-15
5417,CID3692,PID5375,16,2017-07-30,2022-12-20
5418,CID7147,PID1697,18,2010-08-06,2013-06-07
5419,CID1165,PID1844,10,2017-01-22,2017-11-13
5420,CID1320,PID7463,19,2015-11-24,2018-12-11
5421,CID6233,PID5126,1,2010-06-13,2017-06-16
5422,CID0995,PID2420,4,2018-08-21,2019-05-27
5423,CID3794,PID5694,14,2018-03-10,2023-02-13
5424,CID2317,PID4220,10,2011-09-09,2018-01-24
5425,CID6076,PID1045,4,2019-08-29,2019-11-11
5426,CID6925,PID3534,11,2011-09-02,2015-07-04
5427,CID1579,PID5243,1,2015-10-30,2016-03-08
5428,CID8345,PID4295,11,2019-01-11,2021-12-18
5429,CID1393,PID2206,11,2012-06-13,2019-12-09
