product_id, description, product_type, quantity
prod32119,EswZnnAKMprKAAF,appliances,15
prod32120,LAknPnzvawIralc,appliances,7
prod32121,hmzHnTwJcPXgxrJ,furniture,15
prod32122,kwboxvwOGLTZtNM,electronics,10
prod32123,NthSwKtGqqHSSHL,furniture,15
prod32124,BQXIKCqTJwYVnFa,furniture,11
prod32125,YQGzJouRoGfaZGr,appliances,10
prod32126,MwLiWEvaygtIHPe,electronics,6
prod32127,twyQofYZJXwkmXB,electronics,6
prod32128,lqLLGKxlOgxNenx,appliances,2
prod32129,NSToVxbtHXFFFkB,furniture,11
prod32130,kgJsiEevUtYbgzv,furniture,13
prod32131,TFCDrvAtmJScHwK,appliances,9
prod32132,xtkuSkekmBlHlDn,furniture,4
prod32133,iPGsyqZSLJFoIMW,electronics,2
prod32134,hQvNbTZxVeTKQyU,furniture,4
prod32135,ngUazTeqTSqoLkm,appliances,11
prod32136,iNPZNEkJDkMQlgv,furniture,11
prod32137,diqVKrWLpHAqQEt,furniture,13
prod32138,QmrZYnlJujVpaup,furniture,2
prod32139,NNfaMQXFZvjgnqo,furniture,6
prod32140,IHPvhYzkBavCCuo,electronics,7
prod32141,MpeUGBgQfYVKDIF,appliances,11
prod32142,fCWaVhgGKpzZMQd,electronics,6
prod32143,FOTySLXIjPnRHXF,furniture,7
prod32144,RKizzAvyBliNYFc,electronics,8
prod32145,fPqAdfgoGoGiaRM,appliances,6
prod32146,NgYLIOJioqlqMdK,electronics,15
prod32147,XlCuiVDbVNyqNTu,appliances,9
prod32148,IJDpTViidSJWcSO,appliances,6
prod32149,UdVzqnkgflARIyW,furniture,13
prod32150,LxgysRYUnySrjEC,furniture,1
prod32151,dmKgZmOCUGzVDQE,appliances,4
prod32152,TLrseajTmBhnoNZ,electronics,6
prod32153,JCfawxwMPjTdPNN,furniture,7
prod32154,QqUUvhrSgWHzilq,electronics,6
prod32155,VEBEbIDqJfrgfKW,electronics,7
prod32156,nFdmfzXvOrPAWqg,appliances,10
prod32157,UbiOmKzUkaYwUsb,appliances,12
prod32158,abgJPlSrporizHd,furniture,10
prod32159,PFZHepBYujjvblU,appliances,5
prod32160,nDBcFPLPzuUnOKo,furniture,3
prod32161,LEfMIFsjplauzNT,electronics,11
prod32162,yWdBTsxYUzqSQqm,appliances,5
prod32163,xCdiaURvsOjaPvL,furniture,11
prod32164,tSUgaimiEgUEPhD,furniture,4
prod32165,SOtWuyZEysRITXg,appliances,5
prod32166,WYxaPwpqzHFKSzE,furniture,5
prod32167,DzovETVoIRjSdnG,appliances,11
prod32168,cXrDqmWCurhGJdQ,furniture,15
prod32169,FNntdZYNiKvsgwi,furniture,6
prod32170,kjPmCVEWFEAGRJw,appliances,10
prod32171,ZFSMxQFMdsdYlks,appliances,3
prod32172,dOjsYcxJSdbagOX,electronics,12
prod32173,zgRrUblBxZarvjR,appliances,6
prod32174,sSXJPceMyAFWtXX,electronics,5
prod32175,OtegVgPTqKULdFF,furniture,6
prod32176,eMtjsHkyxABangQ,furniture,7
prod32177,VEViaWaYFRzDPwp,appliances,12
prod32178,QDjxKVFhcgieyPZ,furniture,3
prod32179,ntjeVFQxmpmqyQZ,electronics,7
prod32180,nlxwKUPXrKYEurH,appliances,12
prod32181,BqQPZTnPVUrWRLT,electronics,9
prod32182,veecwsJgRhhsIJU,appliances,10
prod32183,zYnRkzYvyYvAEZL,electronics,13
prod32184,nGdnsMykSSGVjnk,furniture,8
prod32185,dtTcppgAOaZdGmd,furniture,10
prod32186,sXjApQkcWqiURyh,furniture,1
prod32187,qVdqoZfpIiskdQv,appliances,7
prod32188,lvZIDcIOxhTbLxw,appliances,12
prod32189,zRsROQhQERCBKDX,electronics,4
prod32190,sssprCzMuEHdlpV,furniture,7
prod32191,sgobjCdbAiZkoJt,appliances,13
prod32192,bhyzocHqscjBSAr,furniture,1
prod32193,JASccVUdJznEpKD,furniture,4
prod32194,HOFBioilmgPSHkN,electronics,12
prod32195,fIcFPOvyvMRewQd,appliances,3
prod32196,vRwcZhGpQmzeBVA,appliances,7
prod32197,iKKdDZHVqWtXkhR,furniture,11
prod32198,jNndXPieFSjcjef,appliances,9
prod32199,rjWhnBeafZuMevc,furniture,3
prod32200,foCZhVhDqBmkopy,electronics,12
prod32201,lbbRLhGxnGLtNTT,electronics,4
prod32202,FlTNfUNhzSQIBBc,furniture,10
prod32203,JfiEraLboVGqXVk,appliances,12
prod32204,rLiGlgwggmtacXI,furniture,7
prod32205,fZwfVGaWMXzoGuX,electronics,15
prod32206,dGcVmVxDCSwBBRi,electronics,3
prod32207,EhOpAfDLXcziXtO,furniture,1
prod32208,OVFbMZFAurSUiGU,electronics,11
prod32209,BGCyICVhMhIWHCF,appliances,15
prod32210,uBNUMZmqxFHVnof,appliances,9
prod32211,sryFLqJozMRZSdL,appliances,4
prod32212,BLyfXfetZwPNEhz,electronics,6
prod32213,fcfVOaNqpvQPBFQ,electronics,15
prod32214,PRxOgWvQUAkvKhb,furniture,8
prod32215,PMIDjiGfLpbUmmc,electronics,11
prod32216,MqMNJjOWxzCPVzK,electronics,4
prod32217,VmRXqWDTaHKOapk,electronics,15
prod32218,uaWfSqDNpSSZFaC,furniture,11
prod32219,aqzhXCypIVGJmKT,furniture,5
prod32220,DVcZpsvpPjUsXVK,furniture,3
prod32221,wrSQwBFRHNKyDoq,electronics,9
prod32222,EUdtKhzAbBgYjtv,appliances,13
prod32223,wvbWYzvUDkOGXnz,furniture,11
prod32224,RXgIcYHXaIfTfqT,appliances,5
prod32225,rzqWllghwVmAGnM,electronics,15
prod32226,fCxzMJOwsxlVSAV,furniture,6
prod32227,amEUWmXcChVNkrk,appliances,7
prod32228,wAsaovdYXqiTlfZ,furniture,7
prod32229,mALWbDyXRmPptep,furniture,11
prod32230,EckuhLusjlKlGkm,furniture,1
prod32231,fNwVyZSLDKVGsli,appliances,6
prod32232,PuHfziSjRkuQSPF,electronics,2
prod32233,MCzaiGWkhskEAuF,electronics,12
prod32234,xCNUlzWVrBKLCYV,electronics,5
prod32235,VSDwXcNIiCDIYqT,appliances,15
prod32236,RBbxPtBtNfxOlIV,electronics,4
prod32237,bfKhXRvOOHbhAXI,furniture,3
prod32238,oDDQlIaDMyJiezI,appliances,7
prod32239,AXxymWoGKOMmKXx,appliances,3
prod32240,RQxGFDKghnmHsbt,electronics,8
prod32241,CbvJqWSJIWGayUZ,furniture,13
prod32242,dGtDnolbPDxBkUY,electronics,14
prod32243,tmNedNrreHsDTiL,furniture,7
prod32244,ayHikVaEpZswOZr,furniture,4
prod32245,QaaDXOYIPkbeoNq,electronics,2
prod32246,BIapRYuPiNPuHrh,furniture,3
prod32247,bFxwxHSyrFuqenz,appliances,8
prod32248,vqAxDXQpqCVCotK,furniture,8
prod32249,ipWDAwAGcnuIiOW,furniture,7
prod32250,byFnuseUmhcFBOj,electronics,12
prod32251,PyGTTXJPJjnGmfI,furniture,1
prod32252,vkwxdTEnEgSRfLR,electronics,8
prod32253,lsZotVlZdTafphD,furniture,7
prod32254,VbqCTEBMKOXcXxo,electronics,7
prod32255,MDRDDcqUlxxrOAA,furniture,4
prod32256,aQxnUhmyrDkVFYC,appliances,12
prod32257,aKjSeVGJIgaoMsq,appliances,7
prod32258,fblccVigPxOyLXr,electronics,9
prod32259,zTlIVLRoACNtqnJ,electronics,5
prod32260,BpSwKezLvFlTnoY,electronics,2
prod32261,gftsmNNRMnKXkOu,electronics,6
prod32262,eYnSHKttdZtlUTY,electronics,11
prod32263,TdPHhdNvCzBgYfu,furniture,13
prod32264,JJEvKltqFmhZzRH,furniture,12
prod32265,RGKHRrPcfdNBHbN,electronics,4
prod32266,luBhztSTGkiLjgL,electronics,8
prod32267,WckSmHiYNFSrurL,electronics,13
prod32268,QpXFehQJjrHfmKw,furniture,10
prod32269,AVSLUjwqMrnZPst,furniture,14
prod32270,lXOWWerbcMFJoKi,furniture,2
prod32271,KiIfrzSkShMhcVK,appliances,8
prod32272,CwsyChAFAsKCUlB,appliances,4
prod32273,eBJTWZOwHqSlzdq,furniture,9
prod32274,fwQwYvPExMmuCJv,furniture,13
prod32275,FIVRtqvCCPIIEJH,appliances,2
prod32276,lqzkWngtJWmRytG,electronics,8
prod32277,lsgoNcWzbwBpqZP,furniture,14
prod32278,bVxJjieiRxGIKxU,furniture,14
prod32279,adxMcURmoQzBgVm,furniture,2
prod32280,mOJIPzwBuFAmyVT,electronics,15
prod32281,cEhUAyMRfDWnjtE,electronics,10
prod32282,AszDLFtlzFgfiXY,electronics,13
prod32283,KPzFnGppbRasZhk,furniture,15
prod32284,MvqQUmHeLnfCatB,appliances,1
prod32285,eEjTrQoXuziAyHj,furniture,4
prod32286,AMSkImApPRbOLnj,electronics,7
prod32287,ebpxRySYManPbpr,appliances,10
prod32288,QVkHWKFFRtJfUUo,appliances,2
prod32289,RReBJMcMCGwvOCg,appliances,7
prod32290,tiVHQsBEVkzrYQr,appliances,9
prod32291,WscxUHTddzWuuYD,appliances,7
prod32292,NcLMgzMJegcJVCZ,furniture,5
prod32293,JDONQABPHLBfDEy,electronics,7
prod32294,yaEvkddlVmwyuIp,appliances,7
prod32295,CyMEEgUMnRfmLMM,appliances,9
prod32296,vqZuLhntUYdPAlp,electronics,5
prod32297,knkvDNEHcNQbjTn,appliances,11
prod32298,BZLtWOvVQSeVNGS,electronics,4
prod32299,TywcaYZCeaJpyMl,appliances,15
prod32300,SVFaCKuNMbmIvwE,electronics,10
prod32301,idnICepjAkbwxMg,furniture,7
prod32302,EjKjKBhOSwNKvHU,furniture,3
prod32303,OUPOjoWMdtMChfQ,furniture,11
prod32304,MCiCsNBCSBeTIjR,appliances,4
prod32305,GAtUuNlTABzEdvF,furniture,15
prod32306,LfaGEeUDIANbSfy,furniture,7
prod32307,VCQlndFIhkcaJKZ,electronics,14
prod32308,VMfUqLdeqAVmfrm,electronics,10
prod32309,qNvgdHKjEjiaxli,electronics,12
prod32310,oOFPJNgDemeDFYf,appliances,5
prod32311,gWSlmXCtFlbCOgk,furniture,7
prod32312,ksGnlYxyyjdtcCD,appliances,6
prod32313,srwmwppGjYFcaKj,furniture,12
prod32314,MYvjIYoQoGwKTbO,electronics,15
prod32315,htktWsvGekeYyym,furniture,9
prod32316,MsXePdUQZJBkVvb,furniture,2
prod32317,mJAXdfHnbCvvChf,furniture,4
prod32318,BfElCrJQNVyDZen,furniture,6
prod32319,plmfzxICGHplXRn,furniture,6
prod32320,TeWjyvXErHlCdME,furniture,3
prod32321,YuglkVbcmoHXoUR,appliances,2
prod32322,RjaqRPbpHjDthbN,appliances,13
prod32323,mYxmcaRlcqFPety,furniture,2
prod32324,YkvJMFkBoGIdJYs,electronics,12
prod32325,GbHFngdXkDLfBSq,appliances,12
prod32326,PechuecVnJYLAjU,furniture,4
prod32327,oyeuNVDAqpwvmbB,appliances,4
prod32328,cLfOBmgiYZECjyD,appliances,12
prod32329,AVbZMHaWfrfQDUV,electronics,10
prod32330,HLDGydBHrQYRAOb,furniture,10
prod32331,CJgGiQOkNjTzpqz,appliances,9
prod32332,ynBAbaeFicuBhFI,furniture,13
prod32333,hAvZJGrjlVzsDNQ,electronics,15
prod32334,KzqVmnnJhyiwnSw,appliances,10
prod32335,DfrnhiFsbjlHMUR,electronics,3
prod32336,yYjrXbZAzLPtSeP,appliances,7
prod32337,CmWvkSfYbLjpnxP,electronics,10
prod32338,PFOnqsYZmzlXcND,electronics,7
prod32339,SjPDnaOOCyGSUtI,electronics,9
prod32340,mgOnBRKjHxoqIdO,furniture,7
prod32341,eVeLyzHGomaXmOj,furniture,10
prod32342,xZDXhuRgvDGIXnB,electronics,14
prod32343,icjgkTZrUJQPtsI,electronics,15
prod32344,FnsWZscFqWqxAza,furniture,4
prod32345,vQvWgulijtBNojQ,appliances,4
prod32346,jzYtMVRzjRNkmnh,furniture,8
prod32347,baVsjtROvwFjmOW,electronics,4
prod32348,OEEtOssgdPJNNLQ,appliances,3
prod32349,lpzoxdDQGOTJHGx,electronics,13
prod32350,FvYTgWzrKbqPOyP,furniture,8
prod32351,OhcwazTiOkhAjTs,appliances,2
prod32352,bgWeQJPEySepKZC,furniture,11
prod32353,UkdfzFJATXTvMlC,electronics,1
prod32354,BaeVOHIKahLiavx,furniture,2
prod32355,yUyzsyaEuObwlYY,furniture,12
prod32356,RyIIpReRlFniWnv,furniture,14
prod32357,xtoCvVFsMOMFrDM,furniture,7
prod32358,rbZqnjjzNDIPOlX,electronics,10
prod32359,ijfImLhdGvtvKgh,electronics,6
prod32360,VvgpQAQekASwCUG,appliances,15
prod32361,KvHMIoxBeZJnhBn,appliances,2
prod32362,SRSHLRiaOMxAWmj,furniture,11
prod32363,PRESjDtoiliWIFi,electronics,14
prod32364,BgSAIfazFBtgdPz,furniture,12
prod32365,kgyAyyDjnIVWqtY,electronics,2
prod32366,QUipvEjNLSEgfxs,electronics,7
prod32367,FdcNrBEYoAglKsl,furniture,13
prod32368,VSzSccYmVCezoLq,appliances,9
prod32369,KMXWBkDUfgwrBDE,appliances,14
prod32370,rUgehdLrOlcfbhC,electronics,11
prod32371,dwqgxFRNZoTKqBd,furniture,13
prod32372,HbZBsGvsefnXgiT,electronics,13
prod32373,RAGxLhGwWtwCxRq,appliances,12
prod32374,lvnqIFwZZAvwAdH,furniture,10
prod32375,zQtzCmyWeObPHaD,electronics,6
prod32376,pTXCXfaPgIEcJPc,appliances,13
prod32377,PAheSDQevcJRDTG,appliances,6
prod32378,DJCJsBftWePcPJW,furniture,8
prod32379,JXiseVdfwbUUjKE,appliances,8
prod32380,KBMUQksiHdkdMFo,electronics,11
prod32381,CLDyOwEajQVCacn,electronics,15
prod32382,NPwByECIbBeSXbK,electronics,11
prod32383,OVissSynayqGifQ,electronics,3
prod32384,RcobSxdQZljsQyO,electronics,12
prod32385,ShCTMxjSSGNmRMH,appliances,15
prod32386,dDOgAFkCqkprAVv,furniture,6
prod32387,ytOkGrfeeJbjYzb,appliances,10
prod32388,AnuTSryBZGJCCQo,furniture,9
prod32389,XOdJyVerdkNrtdH,furniture,4
prod32390,mfiohfQkYuYkGPX,appliances,11
prod32391,vyZcpDIGWqixfGL,electronics,14
prod32392,OCXAombJjwUnhnG,furniture,4
prod32393,CpfhhdJtuxNwyVN,electronics,4
prod32394,sMFHRFAndaIghEE,furniture,13
prod32395,tsvFgjUTEYPgaDV,furniture,11
prod32396,AgsekFQUKXYiHAv,appliances,7
prod32397,DoWQjjaORFolTQd,electronics,2
prod32398,xGxMFRYqQYecnNr,furniture,1
prod32399,xZnmpQSKaIrpPEs,furniture,8
prod32400,FDXchNEZkEBvZga,appliances,12
prod32401,RSaGNborZJYHkuA,electronics,11
prod32402,bIDfabINOWRYpWz,electronics,15
prod32403,RduVSuiUTTwWehA,appliances,2
prod32404,mnYIaEXjWsnKuKR,electronics,7
prod32405,wyVVYMvXsqnKusf,electronics,7
prod32406,uLKkbbGYOVsdbVt,electronics,1
prod32407,jIuwXUNZitHxEBq,appliances,6
prod32408,fTLncedgLhRisub,appliances,14
prod32409,iIJgAxRYISLRVZI,appliances,9
prod32410,ixeAJYPJqYCnYUs,electronics,1
prod32411,kiSSiQAvJNQGUSF,appliances,5
prod32412,ugJsGIUozgcTpQA,furniture,7
prod32413,kbJJrvdVFpCIrcv,electronics,10
prod32414,HjBcziUzqfAyuRj,electronics,14
prod32415,mjpUeWQrajIiytX,furniture,15
prod32416,CzlrbrmXQCARVgE,electronics,6
prod32417,XxQxdvRdWrucpeI,electronics,8
prod32418,byQPqsMPEeoSjSi,electronics,15
prod32419,pYCKEEJCRDfsQVU,furniture,3
prod32420,ZFzqJUMMHLOZUpO,electronics,14
prod32421,xbpAyTNeyykkfCk,electronics,2
prod32422,pohXubWZMPIynKr,furniture,10
prod32423,qxFFUsKAjhsZYCL,electronics,6
prod32424,goYEwYKvytuLBqS,electronics,4
prod32425,ieEGQxzjFtNCACj,electronics,3
prod32426,HiUaBsDZoYhjslw,electronics,11
prod32427,oEVuYPeyaSVARKp,furniture,15
prod32428,oaplQhObreZgOoa,appliances,9
prod32429,ojMRdoNGiIQmAVQ,electronics,4
prod32430,cEJYCSBXiVdQhQB,furniture,9
prod32431,jQQUaCLSvhnupcZ,electronics,9
prod32432,kjamEGjMTfLNtwf,appliances,15
prod32433,IPwaLrsVseNsNHI,furniture,14
prod32434,yDlPsbVzXoENAgN,electronics,6
prod32435,NcdhUvFHoIsDJLl,furniture,7
prod32436,zLsEWveINwRFygV,furniture,12
prod32437,WTABIvGOjBoXayV,electronics,7
prod32438,vjahCEaPwJFUFYi,electronics,11
prod32439,gzAAmZrHHJEVATL,electronics,15
prod32440,WAOaJXflaRIagac,furniture,12
prod32441,dubBKoJdzOaYKHY,appliances,12
prod32442,DGgykhyaIDVnBRr,electronics,2
prod32443,wKVGcACJGYJfjtf,electronics,15
prod32444,oNcjhvWOIvjgHpL,appliances,13
prod32445,ysLkyhtgbkOCYLR,electronics,5
prod32446,bLZpmkJZDWVVdWf,electronics,8
prod32447,PLTGpSYdnzCZPTE,furniture,5
prod32448,RJYBhNQGGGNWgqr,furniture,7
prod32449,WqSthwonwNkrYXo,appliances,7
prod32450,cmdJmPjAEAYbSTn,electronics,15
prod32451,kLhupsfvvssqTYv,appliances,12
prod32452,LgLTMeWlVtxjHXd,electronics,11
prod32453,XFZXtRObiDcPbjR,appliances,15
prod32454,SfjRCIOVxdkpcbc,electronics,5
prod32455,vnTrABDwwGclxYc,appliances,1
prod32456,irtoWryVgBSGuUI,appliances,15
prod32457,EPoXcfmkrFghNJT,electronics,5
prod32458,VdtdphjvwvEgCiy,furniture,2
prod32459,BzbOyAzHsHsvAXH,electronics,6
prod32460,LogMZBNUZoPameY,electronics,5
prod32461,AvEjphepcaXlWFI,appliances,9
prod32462,EaWehspWvhcUEeA,appliances,7
prod32463,RjboUfuJnEbQQUk,appliances,13
prod32464,gFaXrykKLBqHwYY,electronics,5
prod32465,mgzuxHgQLXeemil,furniture,12
prod32466,BxzKpuXPwGleiix,appliances,15
prod32467,DxsiTdWUzZrHLXE,appliances,13
prod32468,UvhXhfdRUkuIATE,furniture,5
prod32469,BwmepdvnDBLrwVh,furniture,13
prod32470,IQyuoLrIfoKZiWS,appliances,11
prod32471,FUKiHGVXGNrqyOD,electronics,15
prod32472,oeDwDSpBgOoIDEa,electronics,1
prod32473,ELxpiNCNWQjmNuh,appliances,13
prod32474,lcBeVMVUlhJCnuD,furniture,11
prod32475,ZYWQIvijZeykBdP,electronics,2
prod32476,XJTXbLdcSokzjHK,appliances,7
prod32477,xFICqbjNyTlpdmw,electronics,7
prod32478,eGlosUNLxAfsGtE,appliances,1
prod32479,HqVarcaboqlRAru,appliances,2
prod32480,NjybRRdPDVECQKX,electronics,12
prod32481,qRgnbOaCuzPTahV,furniture,3
prod32482,xXYSMxCzvBqwJrZ,electronics,2
prod32483,TLvlkEvYQuKjeCX,furniture,15
prod32484,QyPSpbHICUIUTgk,electronics,13
prod32485,oHFpdjPTNENSOCQ,electronics,7
prod32486,KhLoqgoVWWbrHZB,furniture,4
prod32487,NNzuShBARcXQQau,furniture,1
prod32488,okTTqKVAWywUupO,furniture,9
prod32489,AXzLPzuwhljJsjo,appliances,15
prod32490,hXUmxEiNqgksWAs,electronics,6
prod32491,TvvcBztKioelNmg,furniture,4
prod32492,BCVGBFNYEVHOZxq,furniture,2
prod32493,KIWKtUGdLoVSHHu,electronics,6
prod32494,QbqSJflWxzBupgs,furniture,8
prod32495,wrdSYxgwSDcGvkz,electronics,1
prod32496,aPGaLwzuDHQjKmp,appliances,12
prod32497,ZdBHvyTpcavsFPJ,electronics,13
prod32498,IKyOdvIXpWkqOyI,appliances,15
prod32499,QhbokRnAYwNPRiu,electronics,11
prod32500,VzFxRribJSOmaiK,electronics,12
prod32501,wKFPiOOUWvnqSdv,furniture,9
prod32502,spiKfsCkVPnpqar,appliances,12
prod32503,MdhQIreBHIvnofs,appliances,8
prod32504,vftapmhIKlOhvtZ,appliances,1
prod32505,RHGjbXGWBumdPXW,appliances,15
prod32506,rTOeEgfOsHAsKFI,electronics,1
prod32507,mhXzQxNlWtBhMvr,electronics,15
prod32508,BFTCVfdCvAONrns,electronics,7
prod32509,eKPnjSiKkcYRdDw,furniture,14
prod32510,wSdISGbAOVEStFe,appliances,4
prod32511,qWvQHlQTMiYadFF,furniture,3
prod32512,pSxpsdBmHGVevLH,appliances,4
prod32513,sOGeWOeVDqxkJyp,appliances,10
prod32514,CBEQhMzbgyVPOlq,electronics,3
prod32515,YutisymckYyyvLh,electronics,1
prod32516,RUgXMsSUtkfRSKv,furniture,5
prod32517,WNXaIDUubwordeU,appliances,6
prod32518,YCGdVFkrqFUPtVl,appliances,15
prod32519,sndSvlhJCYUqQPl,furniture,7
prod32520,kZYeNRaOTDFOENO,furniture,9
prod32521,iYiGohZFMfvRqQE,appliances,11
prod32522,UtRJoDDluCHOfwr,furniture,9
prod32523,VmvcArVfpHbGOZn,furniture,13
prod32524,IZgwuYIALdRCSVp,electronics,2
prod32525,xGBgvjXnFJkRSzr,furniture,1
prod32526,wjKEqbdRvAKBpLS,appliances,11
prod32527,oZgReyikvCdKROl,electronics,15
prod32528,wvLrxRvGnIfABLN,furniture,15
prod32529,FNvVmtNwcUVLWNQ,appliances,10
prod32530,prlKOeiRLUzzElL,furniture,1
prod32531,CiRyciqlTmuupRz,furniture,6
prod32532,mzSBvqkbEXvRuyQ,appliances,13
prod32533,VqfwJrXBolfOpTA,furniture,13
prod32534,NVPMHelwojDdByl,appliances,3
prod32535,QqiYgsLckFmKsRS,appliances,8
prod32536,jjrmSISkvANtCSw,appliances,1
prod32537,UtbtXYeoHiSxBnK,electronics,14
prod32538,hVFtAtsMdWiyTgA,furniture,14
prod32539,gmtTuWOUxXRYiUY,appliances,4
prod32540,HaTKfKrKlGaNJPA,electronics,7
prod32541,ITHhYMDjrOMseAN,electronics,11
prod32542,bsJsrptiXJjcASB,furniture,11
prod32543,QAbgbRZmkGPANIR,appliances,11
prod32544,NAhiSLIeaGoKhXz,electronics,5
prod32545,TjuBrDuZhpPMjmy,appliances,6
prod32546,hmvzuxeqPydaqJz,appliances,11
prod32547,qsOSCvdHoFkwbwV,appliances,5
prod32548,lpLQFxaMvTISqUJ,furniture,9
prod32549,QdVNOXoXGDbnWjJ,appliances,14
prod32550,MtKgeXBLNyRCuHw,appliances,6
prod32551,ySbmrqQNMphccUF,electronics,2
prod32552,dhAxWDCsZXCYSJP,electronics,5
prod32553,cgvYUCiFTNZDecB,electronics,9
prod32554,hfcOUqVdXhhrSdT,electronics,7
prod32555,YJqHWcrEAJtSFnJ,appliances,1
prod32556,ctlEebFnEhWSDOh,electronics,10
prod32557,WHnfRYUnhIKIEBU,electronics,14
prod32558,LjHuWyXpfDNjIAC,appliances,1
prod32559,lHvuDAFHWRWBLpo,furniture,4
prod32560,mXscRYbONhtfenb,electronics,11
prod32561,fvongliAOlADPjr,furniture,4
prod32562,VvNWWyHaBbPsMYS,furniture,1
prod32563,VyHIFiwPQxWkbTy,furniture,11
prod32564,GGkOcJHloTRoxbk,electronics,4
prod32565,KICadFFjqJxGfzc,furniture,8
prod32566,JqONvTqTtCxWrIK,appliances,5
prod32567,VibHKpAOKHSSTyF,appliances,7
prod32568,xnzIBGisUTHFsNZ,electronics,12
prod32569,XGYPcGAoJgWNyNU,electronics,15
prod32570,TPCJSbUUzTVODrx,furniture,8
prod32571,YdhfWCjceRzlWHT,appliances,11
prod32572,sIhJqDeRTXsVxEf,furniture,11
prod32573,fPZSrknaEDtlSXj,furniture,14
prod32574,wQhVAJADQOJsfwa,electronics,3
prod32575,qNDJMuXrCukFsxl,appliances,10
prod32576,EThNdgtgfevuvJK,appliances,11
prod32577,aqetWntsVjVfgjS,furniture,15
prod32578,GWaOWJRHGdGseuH,appliances,1
prod32579,cQCRvWBFRvcVyxR,appliances,8
prod32580,iqVAefcviwYJcNF,furniture,7
prod32581,LeLgOpoZKERfhgL,appliances,9
prod32582,BivlIImIQYNBnvs,furniture,2
prod32583,JBLZYnkRTbPPRzR,appliances,5
prod32584,ldgdBYPQeQsQqJb,appliances,7
prod32585,voqkUbEgNQUQlTK,appliances,2
prod32586,qyIlrcqAMiDQBdL,electronics,11
prod32587,mIxCTMmvzOPmwQY,furniture,12
prod32588,cqcIRaXnsCiudgi,furniture,9
prod32589,LxtzvwySEDuvQhD,furniture,2
prod32590,aHipLHRoWhqelxI,electronics,9
prod32591,KAFaDVgLyMldOco,furniture,12
prod32592,unnjtSnjyPIHpZC,appliances,3
prod32593,bYleIacqAZNeeTY,electronics,13
prod32594,QHwiuEYSAtfIHQD,furniture,10
prod32595,dyjWGesYKRKtgZc,electronics,14
prod32596,GMYObCadlAeUQnx,appliances,1
prod32597,IiLHaiFELPuIaac,electronics,10
prod32598,bjCnuuYHchMAtzI,furniture,13
prod32599,bLvAGFhTWUKDssH,appliances,5
prod32600,zbobCRZjBiMGGnP,appliances,4
prod32601,xLLUmsbDnvmpINz,electronics,9
prod32602,XDvIpbGkbIKqpxE,electronics,4
prod32603,xazJpwBBhRBBEsh,electronics,3
prod32604,dNfTIiFuVIDzoLE,electronics,4
prod32605,kwSJVGTKGnNDEGB,furniture,15
prod32606,whmHLdtyzfGrrWh,electronics,4
prod32607,UnjbESvdcJnErTZ,appliances,11
prod32608,sRciKVrxoUleuSC,electronics,2
prod32609,ilaEYCleIJdqejj,furniture,2
prod32610,zXQPtwNzzJSWWEF,electronics,10
prod32611,WWfyihMHpNkIXia,appliances,1
prod32612,UPNpjqIJUssfRAx,appliances,14
prod32613,IzglIXvrDXguveJ,appliances,15
prod32614,mfAAlhbFEZOqKjh,furniture,15
prod32615,fMTMXMNlveKjwVS,electronics,3
prod32616,oZJDhmUWEisNuLM,electronics,14
prod32617,lIArwRXYEigNRnB,furniture,15
prod32618,VGAFmHovummTLSi,appliances,5
prod32619,xoFGKsfQkpLoVcf,furniture,5
prod32620,fHzIYgetpRxzkzx,electronics,10
prod32621,zarohEgAxJyoisg,electronics,1
prod32622,cWNijMBDWtFtGWh,electronics,1
prod32623,kqfsJDDYQdlQmTM,electronics,11
prod32624,AFkxukcMonuiGHE,appliances,8
prod32625,uiASGzyBbCTGcch,appliances,5
prod32626,MjVYqxIXHJHOhxB,furniture,1
prod32627,pMoXRLOkGPTiTnC,furniture,9
prod32628,otnPpecreVhtsff,furniture,2
prod32629,ChHeUJtWanBfzJL,furniture,2
prod32630,SYXTnJaGwRdAXPg,furniture,14
prod32631,TPlkbZYiBUnNeKt,electronics,7
prod32632,geKUlreSWxhabMH,furniture,7
prod32633,AMvhxYdmmpteKgp,furniture,7
prod32634,wJkxGvbIiDBGrlk,furniture,10
prod32635,fBoHHGrpkbJlQah,electronics,7
prod32636,HPfXpLeJiXshKeB,appliances,5
prod32637,DDeOIXfVUPsSOPo,electronics,11
prod32638,bftOwyeicjtEmah,furniture,13
prod32639,ZnLCrecnMRxARNJ,appliances,11
prod32640,zpYpceyEuiAsoEn,appliances,9
prod32641,uzTRNpiwSzNJQXr,electronics,2
prod32642,RUaOaJgsIMyNvkJ,appliances,7
prod32643,qjMcFtXCJekWyJE,furniture,6
prod32644,hKxUWQlKulxvmfz,furniture,14
prod32645,GYjbcqiIZJuPqlh,furniture,7
prod32646,RfVrcfqPfvwLTGF,appliances,3
prod32647,KSjzBQmLsSKxJZE,appliances,6
prod32648,mbBGheIMlzijpqe,furniture,15
prod32649,BsGacoiKeutmjKH,electronics,14
prod32650,rlDiIAgYXFulbFv,electronics,15
prod32651,PAEPeMJXInZXWjw,electronics,14
prod32652,tHRFLtSzDPUEJxV,appliances,13
prod32653,JNORMqmREpKviho,electronics,5
prod32654,qzVsKRExriCdlKt,furniture,3
