rental_id,customer_id,product_id,quantity
r44975,user342,prd26,5
r44976,user758,prd518,1
r44977,user599,prd689,3
r44978,user628,prd766,7
r44979,user156,prd916,6
r44980,user933,prd91,5
r44981,user88,prd886,6
r44982,user231,prd475,1
r44983,user407,prd484,5
r44984,user936,prd807,4
r44985,user470,prd74,6
r44986,user846,prd938,2
r44987,user999,prd308,6
r44988,user406,prd27,7
r44989,user724,prd195,7
r44990,user228,prd872,2
r44991,user243,prd429,7
r44992,user96,prd509,6
r44993,user58,prd287,2
r44994,user689,prd326,4
r44995,user47,prd359,1
r44996,user386,prd847,5
r44997,user212,prd608,5
r44998,user918,prd746,4
r44999,user468,prd275,3
r45000,user762,prd301,3
r45001,user183,prd100,1
r45002,user610,prd740,4
r45003,user821,prd738,6
r45004,user500,prd928,3
r45005,user807,prd382,7
r45006,user563,prd942,4
r45007,user182,prd575,2
r45008,user730,prd573,2
r45009,user602,prd736,6
r45010,user869,prd310,1
r45011,user849,prd765,6
r45012,user166,prd963,7
r45013,user272,prd116,7
r45014,user252,prd603,6
r45015,user264,prd306,7
r45016,user364,prd999,7
r45017,user176,prd187,7
r45018,user389,prd802,4
r45019,user868,prd509,1
r45020,user854,prd883,2
r45021,user978,prd29,3
r45022,user304,prd194,2
r45023,user711,prd127,2
r45024,user468,prd392,4
r45025,user513,prd22,4
r45026,user589,prd346,5
r45027,user520,prd445,4
r45028,user184,prd275,6
r45029,user318,prd810,4
r45030,user751,prd474,2
r45031,user139,prd82,4
r45032,user959,prd335,5
r45033,user686,prd67,4
r45034,user333,prd807,7
r45035,user746,prd621,5
r45036,user939,prd542,2
r45037,user990,prd447,2
r45038,user261,prd219,4
r45039,user990,prd988,5
r45040,user877,prd805,6
r45041,user128,prd992,4
r45042,user67,prd833,3
r45043,user74,prd111,1
r45044,user462,prd335,2
r45045,user401,prd599,5
r45046,user355,prd276,1
r45047,user373,prd463,3
r45048,user708,prd396,2
r45049,user750,prd43,5
r45050,user56,prd330,3
r45051,user392,prd239,4
r45052,user21,prd5,7
r45053,user620,prd1,6
r45054,user867,prd348,7
r45055,user877,prd505,4
r45056,user706,prd524,6
r45057,user661,prd691,2
r45058,user818,prd241,3
r45059,user482,prd180,3
r45060,user837,prd59,2
r45061,user438,prd544,6
r45062,user534,prd671,7
r45063,user856,prd680,5
r45064,user507,prd747,4
r45065,user755,prd832,4
r45066,user674,prd93,6
r45067,user646,prd33,3
r45068,user936,prd714,1
r45069,user494,prd735,4
r45070,user681,prd623,4
r45071,user62,prd764,2
r45072,user681,prd706,1
r45073,user694,prd836,3
r45074,user262,prd267,4
r45075,user703,prd271,3
r45076,user730,prd579,5
r45077,user442,prd667,7
r45078,user405,prd305,4
r45079,user494,prd653,4
r45080,user37,prd756,7
r45081,user34,prd501,4
r45082,user681,prd287,6
r45083,user243,prd823,2
r45084,user983,prd251,1
r45085,user643,prd553,2
r45086,user713,prd762,3
r45087,user594,prd755,1
r45088,user920,prd258,7
r45089,user907,prd672,4
r45090,user579,prd921,2
r45091,user460,prd585,3
r45092,user259,prd346,5
r45093,user203,prd662,4
r45094,user666,prd937,3
r45095,user858,prd494,6
r45096,user643,prd153,5
r45097,user687,prd80,4
r45098,user795,prd714,2
r45099,user31,prd330,1
r45100,user960,prd199,4
r45101,user27,prd1,3
r45102,user736,prd649,2
r45103,user13,prd424,5
r45104,user599,prd269,6
r45105,user68,prd454,6
r45106,user327,prd24,4
r45107,user707,prd399,6
r45108,user71,prd86,5
r45109,user914,prd199,2
r45110,user529,prd893,4
r45111,user979,prd468,7
r45112,user389,prd753,1
r45113,user322,prd583,7
r45114,user866,prd272,4
r45115,user317,prd173,6
r45116,user909,prd765,3
r45117,user921,prd251,6
r45118,user608,prd76,3
r45119,user236,prd704,1
r45120,user986,prd796,3
r45121,user426,prd715,3
r45122,user257,prd20,2
r45123,user381,prd903,3
r45124,user948,prd901,3
r45125,user59,prd761,4
r45126,user250,prd583,2
r45127,user514,prd745,3
r45128,user202,prd923,7
r45129,user726,prd988,2
r45130,user650,prd237,6
r45131,user881,prd420,6
r45132,user7,prd457,5
r45133,user326,prd945,5
r45134,user93,prd701,3
r45135,user729,prd910,6
r45136,user759,prd388,5
r45137,user739,prd366,1
r45138,user670,prd538,6
r45139,user818,prd584,1
r45140,user725,prd781,7
r45141,user152,prd170,4
r45142,user528,prd882,4
r45143,user467,prd73,4
r45144,user889,prd482,4
r45145,user716,prd421,4
r45146,user370,prd252,7
r45147,user63,prd385,7
r45148,user545,prd240,5
r45149,user202,prd235,6
r45150,user353,prd696,7
r45151,user925,prd459,7
r45152,user258,prd539,7
r45153,user653,prd764,6
r45154,user483,prd18,3
r45155,user791,prd604,5
r45156,user353,prd755,4
r45157,user70,prd644,3
r45158,user249,prd624,6
r45159,user520,prd371,7
r45160,user324,prd144,1
r45161,user470,prd754,5
r45162,user614,prd136,1
r45163,user825,prd127,3
r45164,user703,prd398,3
r45165,user647,prd875,5
r45166,user609,prd570,7
r45167,user984,prd673,7
r45168,user132,prd749,4
r45169,user658,prd78,2
r45170,user396,prd970,7
r45171,user878,prd511,4
r45172,user257,prd62,3
r45173,user384,prd899,6
r45174,user458,prd742,2
r45175,user889,prd190,7
r45176,user786,prd678,4
r45177,user983,prd39,2
r45178,user466,prd852,6
r45179,user466,prd55,6
r45180,user675,prd77,3
r45181,user780,prd232,1
r45182,user174,prd721,7
r45183,user185,prd357,5
r45184,user32,prd455,5
r45185,user91,prd974,2
r45186,user278,prd420,5
r45187,user320,prd778,4
r45188,user948,prd626,6
r45189,user543,prd15,5
r45190,user73,prd53,3
r45191,user86,prd561,6
r45192,user254,prd271,4
r45193,user40,prd640,3
r45194,user890,prd795,2
r45195,user702,prd135,1
r45196,user991,prd374,4
r45197,user788,prd161,5
r45198,user426,prd598,1
r45199,user603,prd584,5
r45200,user124,prd750,2
r45201,user140,prd354,5
r45202,user252,prd323,4
r45203,user356,prd302,4
r45204,user919,prd674,7
r45205,user977,prd121,5
r45206,user577,prd325,3
r45207,user971,prd318,2
r45208,user102,prd986,2
r45209,user490,prd172,6
r45210,user615,prd511,7
r45211,user234,prd176,6
r45212,user879,prd85,4
r45213,user278,prd233,6
r45214,user739,prd391,6
r45215,user759,prd997,5
r45216,user870,prd532,6
r45217,user860,prd650,2
r45218,user300,prd317,3
r45219,user264,prd399,2
r45220,user117,prd558,1
r45221,user891,prd495,7
r45222,user408,prd535,4
r45223,user367,prd347,2
r45224,user165,prd3,7
r45225,user687,prd571,7
r45226,user498,prd942,4
r45227,user814,prd137,6
r45228,user984,prd689,7
r45229,user945,prd666,6
r45230,user966,prd639,4
r45231,user613,prd688,7
r45232,user926,prd426,7
r45233,user32,prd526,7
r45234,user3,prd938,5
r45235,user946,prd406,1
r45236,user151,prd579,2
r45237,user460,prd15,5
r45238,user743,prd289,1
r45239,user998,prd769,2
r45240,user880,prd644,2
r45241,user544,prd104,4
r45242,user501,prd422,2
r45243,user293,prd620,3
r45244,user812,prd576,4
r45245,user312,prd209,3
r45246,user414,prd325,6
r45247,user778,prd513,5
r45248,user192,prd326,1
r45249,user369,prd601,7
r45250,user888,prd314,6
r45251,user603,prd396,7
r45252,user228,prd389,4
r45253,user138,prd794,1
r45254,user707,prd502,6
r45255,user803,prd36,4
r45256,user830,prd494,6
r45257,user850,prd459,2
r45258,user927,prd682,7
r45259,user3,prd777,4
r45260,user731,prd717,3
r45261,user449,prd461,2
r45262,user120,prd632,3
r45263,user110,prd978,3
r45264,user342,prd397,2
r45265,user335,prd568,7
r45266,user524,prd317,7
r45267,user256,prd324,5
r45268,user748,prd132,3
r45269,user673,prd146,4
r45270,user137,prd648,2
r45271,user123,prd460,1
r45272,user784,prd890,5
r45273,user310,prd274,2
r45274,user253,prd319,3
r45275,user958,prd725,1
r45276,user967,prd783,2
r45277,user158,prd18,4
r45278,user967,prd252,6
r45279,user451,prd218,2
r45280,user947,prd327,5
r45281,user521,prd164,5
r45282,user956,prd225,7
r45283,user108,prd775,5
r45284,user72,prd629,7
r45285,user554,prd639,2
r45286,user857,prd424,2
r45287,user274,prd561,5
r45288,user66,prd362,6
r45289,user200,prd651,1
r45290,user640,prd669,5
r45291,user876,prd731,5
r45292,user348,prd102,3
r45293,user301,prd427,2
r45294,user729,prd576,4
r45295,user154,prd459,6
r45296,user665,prd644,5
r45297,user528,prd275,3
r45298,user339,prd188,3
r45299,user357,prd663,5
r45300,user555,prd989,3
r45301,user861,prd120,5
r45302,user675,prd344,1
r45303,user253,prd951,7
r45304,user424,prd91,4
r45305,user784,prd197,4
r45306,user69,prd166,6
r45307,user71,prd978,6
r45308,user771,prd595,5
r45309,user748,prd285,4
r45310,user319,prd632,1
r45311,user72,prd318,3
r45312,user595,prd200,6
r45313,user509,prd876,2
r45314,user800,prd486,1
r45315,user801,prd291,2
r45316,user94,prd325,7
r45317,user607,prd260,5
r45318,user548,prd44,7
r45319,user49,prd188,4
r45320,user881,prd4,2
r45321,user275,prd479,7
r45322,user68,prd18,7
r45323,user460,prd809,1
r45324,user542,prd978,2
r45325,user936,prd665,7
r45326,user93,prd910,4
r45327,user468,prd643,4
r45328,user76,prd326,1
r45329,user795,prd141,2
r45330,user435,prd684,1
r45331,user479,prd248,1
r45332,user679,prd662,2
r45333,user53,prd45,1
r45334,user773,prd572,4
r45335,user315,prd268,4
r45336,user245,prd166,6
r45337,user792,prd771,1
r45338,user936,prd676,5
r45339,user41,prd332,4
r45340,user82,prd621,4
r45341,user570,prd223,2
r45342,user401,prd797,6
r45343,user543,prd973,5
r45344,user207,prd985,4
r45345,user250,prd903,7
r45346,user137,prd266,1
r45347,user403,prd418,1
r45348,user965,prd831,6
r45349,user453,prd417,5
r45350,user327,prd543,3
r45351,user745,prd264,5
r45352,user883,prd836,3
r45353,user339,prd428,5
r45354,user201,prd297,6
r45355,user47,prd552,3
r45356,user329,prd609,7
r45357,user242,prd304,1
r45358,user793,prd762,7
r45359,user234,prd439,6
r45360,user384,prd475,3
r45361,user707,prd32,7
r45362,user458,prd864,7
r45363,user422,prd561,3
r45364,user741,prd78,3
r45365,user338,prd887,3
r45366,user985,prd428,1
r45367,user71,prd107,1
r45368,user248,prd456,6
r45369,user268,prd363,1
r45370,user403,prd649,2
r45371,user145,prd461,6
r45372,user621,prd177,2
r45373,user248,prd681,4
r45374,user259,prd799,3
r45375,user514,prd419,7
r45376,user355,prd996,1
r45377,user448,prd696,7
r45378,user992,prd452,4
r45379,user688,prd130,5
r45380,user314,prd326,7
r45381,user371,prd796,2
r45382,user889,prd820,6
r45383,user240,prd636,5
r45384,user175,prd828,7
r45385,user296,prd224,4
r45386,user997,prd702,4
r45387,user531,prd511,7
r45388,user484,prd820,4
r45389,user518,prd315,5
r45390,user274,prd704,5
r45391,user887,prd39,2
r45392,user642,prd833,5
r45393,user657,prd716,6
r45394,user740,prd79,1
r45395,user841,prd982,5
r45396,user367,prd488,2
r45397,user224,prd624,6
r45398,user914,prd430,6
r45399,user691,prd119,4
r45400,user709,prd8,4
r45401,user499,prd957,5
r45402,user688,prd329,6
r45403,user2,prd974,5
r45404,user435,prd533,3
r45405,user540,prd267,6
r45406,user288,prd382,2
r45407,user27,prd784,6
r45408,user192,prd44,6
r45409,user675,prd676,5
r45410,user285,prd915,4
r45411,user212,prd825,7
r45412,user314,prd91,5
r45413,user662,prd937,4
r45414,user365,prd986,1
r45415,user282,prd461,2
r45416,user449,prd70,3
r45417,user632,prd239,2
r45418,user112,prd122,4
r45419,user484,prd960,5
r45420,user964,prd780,2
r45421,user499,prd944,1
r45422,user372,prd419,4
r45423,user128,prd191,7
r45424,user47,prd404,2
r45425,user6,prd308,1
r45426,user182,prd743,6
r45427,user876,prd747,5
r45428,user429,prd3,2
r45429,user506,prd204,3
r45430,user845,prd781,6
r45431,user85,prd171,1
r45432,user890,prd979,5
r45433,user73,prd964,4
r45434,user156,prd545,1
r45435,user488,prd254,2
r45436,user369,prd124,4
r45437,user405,prd58,7
r45438,user918,prd924,3
r45439,user468,prd19,2
r45440,user211,prd852,6
r45441,user157,prd182,2
r45442,user400,prd565,7
r45443,user22,prd398,4
r45444,user702,prd852,3
r45445,user305,prd546,2
r45446,user349,prd159,4
r45447,user991,prd822,2
r45448,user581,prd953,6
r45449,user29,prd369,4
r45450,user297,prd192,6
r45451,user18,prd531,2
r45452,user318,prd732,3
r45453,user893,prd916,2
r45454,user399,prd5,3
r45455,user208,prd224,2
r45456,user734,prd64,6
r45457,user14,prd297,3
r45458,user490,prd721,4
r45459,user393,prd565,1
r45460,user763,prd608,6
r45461,user349,prd827,6
r45462,user983,prd834,2
r45463,user456,prd866,6
r45464,user561,prd888,3
r45465,user435,prd946,3
r45466,user662,prd404,1
r45467,user669,prd365,7
r45468,user819,prd73,7
r45469,user776,prd268,6
r45470,user735,prd568,1
r45471,user792,prd482,4
r45472,user892,prd689,1
r45473,user631,prd165,2
r45474,user794,prd469,6
r45475,user443,prd416,3
r45476,user414,prd41,3
r45477,user695,prd968,4
r45478,user984,prd731,3
r45479,user557,prd174,5
r45480,user280,prd454,6
r45481,user308,prd816,6
r45482,user312,prd579,2
r45483,user602,prd420,3
r45484,user622,prd370,5
r45485,user763,prd172,4
r45486,user812,prd634,7
r45487,user666,prd789,3
r45488,user964,prd580,1
r45489,user660,prd499,7
r45490,user300,prd557,5
r45491,user80,prd776,1
r45492,user613,prd707,5
r45493,user98,prd13,5
r45494,user626,prd704,5
r45495,user757,prd774,6
r45496,user68,prd423,3
r45497,user169,prd625,5
r45498,user849,prd947,7
r45499,user777,prd607,2
r45500,user186,prd613,1
r45501,user545,prd711,1
r45502,user535,prd926,2
r45503,user790,prd950,7
r45504,user606,prd205,3
r45505,user624,prd437,5
r45506,user761,prd647,3
r45507,user577,prd678,6
r45508,user660,prd995,7
r45509,user968,prd559,5
r45510,user653,prd412,1
r45511,user438,prd389,6
r45512,user750,prd537,5
r45513,user82,prd3,6
r45514,user652,prd56,1
r45515,user480,prd171,2
r45516,user601,prd383,2
r45517,user684,prd265,5
r45518,user165,prd394,4
r45519,user907,prd92,1
r45520,user110,prd502,2
r45521,user28,prd947,1
r45522,user306,prd742,7
r45523,user704,prd321,6
r45524,user660,prd898,4
r45525,user917,prd310,6
r45526,user352,prd831,4
r45527,user843,prd429,1
r45528,user868,prd522,2
r45529,user882,prd979,5
r45530,user222,prd578,6
r45531,user88,prd769,1
r45532,user279,prd694,4
r45533,user930,prd600,2
r45534,user919,prd489,2
r45535,user938,prd442,5
r45536,user817,prd19,3
r45537,user706,prd21,7
r45538,user848,prd972,1
r45539,user111,prd608,5
r45540,user322,prd54,7
r45541,user930,prd351,3
r45542,user396,prd941,1
r45543,user617,prd320,3
r45544,user507,prd201,2
r45545,user579,prd832,3
r45546,user304,prd930,6
r45547,user330,prd300,1
r45548,user425,prd977,1
r45549,user654,prd24,1
r45550,user427,prd2,3
r45551,user681,prd326,2
r45552,user141,prd652,5
r45553,user693,prd875,6
r45554,user93,prd211,4
r45555,user585,prd910,2
r45556,user300,prd23,7
r45557,user713,prd240,2
r45558,user783,prd966,6
r45559,user238,prd242,1
r45560,user792,prd453,5
r45561,user848,prd770,5
r45562,user730,prd311,1
r45563,user51,prd381,6
r45564,user897,prd251,5
r45565,user111,prd556,4
r45566,user842,prd734,7
r45567,user107,prd486,6
r45568,user103,prd297,3
r45569,user989,prd677,2
r45570,user761,prd896,4
r45571,user568,prd886,1
r45572,user669,prd274,1
r45573,user654,prd349,7
r45574,user157,prd772,7
r45575,user188,prd631,7
r45576,user386,prd872,6
r45577,user481,prd447,7
r45578,user831,prd228,6
r45579,user477,prd780,5
r45580,user328,prd77,5
r45581,user459,prd617,4
r45582,user436,prd856,4
r45583,user13,prd501,5
r45584,user146,prd589,6
r45585,user624,prd571,5
r45586,user530,prd999,2
r45587,user406,prd932,6
r45588,user511,prd391,6
r45589,user8,prd502,5
r45590,user4,prd764,6
r45591,user798,prd696,1
r45592,user69,prd516,6
r45593,user67,prd672,7
r45594,user939,prd686,6
r45595,user78,prd696,6
r45596,user716,prd526,4
r45597,user535,prd265,6
r45598,user912,prd460,2
r45599,user683,prd97,3
r45600,user224,prd36,4
r45601,user438,prd830,7
r45602,user16,prd530,5
r45603,user171,prd226,6
r45604,user538,prd853,7
r45605,user138,prd532,7
r45606,user155,prd735,2
r45607,user224,prd838,5
r45608,user140,prd889,1
r45609,user422,prd955,2
r45610,user249,prd682,2
r45611,user697,prd699,4
r45612,user747,prd225,2
r45613,user720,prd528,2
r45614,user554,prd810,2
r45615,user415,prd847,3
r45616,user167,prd627,7
r45617,user433,prd317,6
r45618,user689,prd672,4
r45619,user380,prd88,4
r45620,user183,prd428,7
r45621,user883,prd751,2
r45622,user591,prd892,7
r45623,user766,prd28,4
r45624,user382,prd84,1
r45625,user425,prd351,1
r45626,user505,prd765,7
r45627,user451,prd66,6
r45628,user803,prd359,4
r45629,user863,prd670,2
r45630,user428,prd364,4
r45631,user474,prd70,6
r45632,user243,prd873,2
r45633,user367,prd632,5
r45634,user392,prd145,2
r45635,user773,prd166,1
r45636,user935,prd753,6
r45637,user769,prd352,2
r45638,user672,prd693,3
r45639,user938,prd18,5
r45640,user96,prd495,3
r45641,user93,prd249,5
r45642,user201,prd418,5
r45643,user408,prd251,2
r45644,user625,prd523,1
r45645,user370,prd418,4
r45646,user272,prd336,2
r45647,user384,prd53,4
r45648,user660,prd210,4
r45649,user293,prd176,2
r45650,user665,prd425,7
r45651,user533,prd314,4
r45652,user890,prd891,7
r45653,user4,prd793,3
r45654,user610,prd29,7
r45655,user25,prd396,6
r45656,user890,prd395,4
r45657,user852,prd348,7
r45658,user103,prd244,6
r45659,user52,prd234,5
r45660,user421,prd990,5
r45661,user216,prd460,5
r45662,user403,prd439,2
r45663,user189,prd398,3
r45664,user63,prd417,6
r45665,user413,prd951,5
r45666,user78,prd390,1
r45667,user147,prd858,5
r45668,user859,prd764,5
r45669,user755,prd716,1
r45670,user508,prd174,4
r45671,user577,prd543,3
r45672,user266,prd228,3
r45673,user96,prd241,4
r45674,user585,prd486,5
r45675,user881,prd371,2
r45676,user211,prd379,5
r45677,user380,prd706,3
r45678,user181,prd185,2
r45679,user217,prd39,5
r45680,user227,prd718,6
r45681,user122,prd429,2
r45682,user471,prd706,3
r45683,user292,prd151,6
r45684,user954,prd135,4
r45685,user918,prd260,1
r45686,user296,prd670,3
r45687,user950,prd617,2
r45688,user34,prd679,3
r45689,user174,prd631,2
r45690,user225,prd485,1
r45691,user967,prd503,5
r45692,user958,prd115,2
r45693,user757,prd414,5
r45694,user442,prd949,2
r45695,user95,prd495,4
r45696,user754,prd156,6
r45697,user159,prd785,3
r45698,user462,prd83,1
r45699,user805,prd829,7
r45700,user143,prd983,2
r45701,user358,prd933,5
r45702,user861,prd172,4
r45703,user573,prd603,6
r45704,user890,prd577,4
r45705,user828,prd641,5
r45706,user475,prd597,7
r45707,user975,prd610,7
r45708,user9,prd696,2
r45709,user775,prd679,4
r45710,user956,prd367,1
r45711,user126,prd58,5
r45712,user831,prd568,3
r45713,user801,prd455,4
r45714,user785,prd368,2
r45715,user850,prd430,2
r45716,user200,prd63,7
r45717,user769,prd629,2
r45718,user817,prd246,4
r45719,user333,prd551,4
r45720,user380,prd789,2
r45721,user659,prd583,1
r45722,user328,prd358,3
r45723,user749,prd984,2
r45724,user741,prd716,6
r45725,user138,prd827,3
r45726,user241,prd90,3
r45727,user610,prd141,2
r45728,user68,prd813,4
r45729,user914,prd861,4
r45730,user172,prd266,1
r45731,user303,prd665,2
r45732,user42,prd418,5
r45733,user359,prd916,3
r45734,user920,prd524,4
r45735,user133,prd395,3
r45736,user458,prd4,6
r45737,user775,prd747,5
r45738,user845,prd576,5
r45739,user189,prd960,3
r45740,user866,prd151,4
r45741,user688,prd532,3
r45742,user519,prd35,2
r45743,user523,prd351,6
r45744,user792,prd451,6
r45745,user425,prd506,3
r45746,user529,prd287,2
r45747,user976,prd640,4
r45748,user864,prd125,1
r45749,user880,prd159,3
r45750,user258,prd817,4
r45751,user807,prd958,4
r45752,user221,prd505,2
r45753,user769,prd837,3
r45754,user442,prd297,5
r45755,user414,prd624,3
r45756,user863,prd393,6
r45757,user206,prd742,2
r45758,user129,prd470,1
r45759,user777,prd654,4
r45760,user947,prd379,5
r45761,user112,prd937,2
r45762,user306,prd172,6
r45763,user678,prd30,5
r45764,user800,prd521,3
r45765,user586,prd116,1
r45766,user462,prd569,1
r45767,user195,prd708,2
r45768,user785,prd275,1
r45769,user453,prd113,1
r45770,user952,prd921,7
r45771,user266,prd562,4
r45772,user8,prd152,6
r45773,user561,prd840,7
r45774,user249,prd456,2
r45775,user74,prd995,6
r45776,user230,prd55,1
r45777,user927,prd24,2
r45778,user951,prd618,7
r45779,user259,prd887,5
r45780,user227,prd412,4
r45781,user955,prd752,6
r45782,user307,prd20,1
r45783,user701,prd735,1
r45784,user346,prd258,6
r45785,user969,prd61,4
r45786,user794,prd77,7
r45787,user708,prd994,4
r45788,user773,prd674,4
r45789,user547,prd594,3
r45790,user465,prd646,6
r45791,user129,prd369,6
