020-08-11 01:17:10,951 charges_calc.py:163 DEBUG [RNT051] Value 'units_rented' read as 6
2020-08-11 13:45:01,815 charges_calc.py:177 DEBUG [RNT839] Value total_sqrt set as 0.0
2020-08-11 13:45:01,815 charges_calc.py:177 DEBUG [RNT839] Value unit_cost set as -1611.0
2020-08-11 13:45:01,815 charges_calc.py:163 DEBUG [RNT840] Value 'product_code' read as PRD63
2020-08-11 13:45:01,815 charges_calc.py:163 DEBUG [RNT840] Value 'rental_start' read as 11/1/18
2020-08-11 13:45:01,815 charges_calc.py:163 DEBUG [RNT840] Value 'rental_end' read as 2/4/17
2020-08-11 13:45:01,815 charges_calc.py:163 DEBUG [RNT840] Value 'price_per_day' read as 19
2020-08-11 13:45:01,815 charges_calc.py:163 DEBUG [RNT840] Value 'units_rented' read as 10
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT840] Value total_days set as -635
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT840] Value total_price set as -12065.0
2020-08-11 13:45:01,830 charges_calc.py:175 WARNING [RNT840] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT840] Value total_sqrt set as 0.0
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT840] Value unit_cost set as -1206.5
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT841] Value 'product_code' read as PRD33
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT841] Value 'rental_start' read as 5/11/16
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT841] Value 'rental_end' read as 7/27/17
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT841] Value 'price_per_day' read as 19
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT841] Value 'units_rented' read as 7
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT841] Value total_days set as 442
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT841] Value total_price set as 8398.0
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT841] Value total_sqrt set as 91.64060235506966
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT841] Value unit_cost set as 1199.7142857142858
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT842] Value 'product_code' read as PRD91
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT842] Value 'rental_start' read as 10/16/17
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT842] Value 'rental_end' read as 4/16/16
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT842] Value 'price_per_day' read as 17
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT842] Value 'units_rented' read as 7
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT842] Value total_days set as -548
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT842] Value total_price set as -9316.0
2020-08-11 13:45:01,830 charges_calc.py:175 WARNING [RNT842] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT842] Value total_sqrt set as 0.0
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT842] Value unit_cost set as -1330.857142857143
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT843] Value 'product_code' read as PRD79
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT843] Value 'rental_start' read as 11/7/17
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT843] Value 'rental_end' read as 6/26/16
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT843] Value 'price_per_day' read as 34
2020-08-11 13:45:01,830 charges_calc.py:163 DEBUG [RNT843] Value 'units_rented' read as 0
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT843] Value total_days set as -499
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT843] Value total_price set as -16966.0
2020-08-11 13:45:01,830 charges_calc.py:175 WARNING [RNT843] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:45:01,830 charges_calc.py:177 DEBUG [RNT843] Value total_sqrt set as 0.0
> c:\users\pants\pycharmprojects\sp_python220b_2019\students\tim_lurvey\lesson02\assignment\code\charges_calc.py(175)calculate_additional_fields()
-> logging.warning(f"[{key}] Unabled to calculate {new_val}. Using {calc}")
(Pdb) key,value
('RNT843', {'product_code': 'PRD79', 'units_rented': 0, 'price_per_day': 34, 'rental_start': '11/7/17', 'rental_end': '6/26/16', 'total_days': -499, 'total_price': -16966.0, 'total_sqrt': 0.0})
(Pdb) l
170
171             # setup new variables and add them to data
172             for new_val in sorted(calculations.keys()):
173                 calc  = calculations.get(new_val)(val=value)
174                 if not calc:
175 B->                 logging.warning(f"[{key}] Unabled to calculate {new_val}. Using {calc}")
176                 value.update({new_val: calc})
177                 logging.debug(f"[{key}] Value {new_val} set as {calc}")
178
179         return data
180
(Pdb)c
2020-08-11 13:46:25,416 charges_calc.py:163 DEBUG [RNT894] Value 'rental_end' read as 12/7/16
2020-08-11 13:46:25,416 charges_calc.py:163 DEBUG [RNT894] Value 'price_per_day' read as 13
2020-08-11 13:46:25,416 charges_calc.py:163 DEBUG [RNT894] Value 'units_rented' read as 5
2020-08-11 13:46:25,416 charges_calc.py:177 DEBUG [RNT894] Value total_days set as -89
2020-08-11 13:46:25,416 charges_calc.py:177 DEBUG [RNT894] Value total_price set as -1157.0
2020-08-11 13:46:25,416 charges_calc.py:175 WARNING [RNT894] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,416 charges_calc.py:177 DEBUG [RNT894] Value total_sqrt set as 0.0
2020-08-11 13:46:25,416 charges_calc.py:177 DEBUG [RNT894] Value unit_cost set as -231.4
2020-08-11 13:46:25,416 charges_calc.py:163 DEBUG [RNT895] Value 'product_code' read as PRD9
2020-08-11 13:46:25,432 charges_calc.py:163 DEBUG [RNT895] Value 'rental_start' read as 7/6/18
2020-08-11 13:46:25,432 charges_calc.py:163 DEBUG [RNT895] Value 'rental_end' read as 1/4/16
2020-08-11 13:46:25,432 charges_calc.py:163 DEBUG [RNT895] Value 'price_per_day' read as 40
2020-08-11 13:46:25,432 charges_calc.py:163 DEBUG [RNT895] Value 'units_rented' read as 6
2020-08-11 13:46:25,432 charges_calc.py:177 DEBUG [RNT895] Value total_days set as -914
2020-08-11 13:46:25,432 charges_calc.py:177 DEBUG [RNT895] Value total_price set as -36560.0
2020-08-11 13:46:25,432 charges_calc.py:175 WARNING [RNT895] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,432 charges_calc.py:177 DEBUG [RNT895] Value total_sqrt set as 0.0
2020-08-11 13:46:25,432 charges_calc.py:177 DEBUG [RNT895] Value unit_cost set as -6093.333333333333
2020-08-11 13:46:25,432 charges_calc.py:163 DEBUG [RNT896] Value 'product_code' read as PRD74
2020-08-11 13:46:25,432 charges_calc.py:163 DEBUG [RNT896] Value 'rental_start' read as 10/9/17
2020-08-11 13:46:25,432 charges_calc.py:163 DEBUG [RNT896] Value 'rental_end' read as 7/7/17
2020-08-11 13:46:25,432 charges_calc.py:163 DEBUG [RNT896] Value 'price_per_day' read as 30
2020-08-11 13:46:25,432 charges_calc.py:163 DEBUG [RNT896] Value 'units_rented' read as 4
2020-08-11 13:46:25,432 charges_calc.py:177 DEBUG [RNT896] Value total_days set as -94
2020-08-11 13:46:25,432 charges_calc.py:177 DEBUG [RNT896] Value total_price set as -2820.0
2020-08-11 13:46:25,438 charges_calc.py:175 WARNING [RNT896] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT896] Value total_sqrt set as 0.0
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT896] Value unit_cost set as -705.0
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT897] Value 'product_code' read as PRD48
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT897] Value 'rental_start' read as 1/28/16
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT897] Value 'rental_end' read as 7/7/16
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT897] Value 'price_per_day' read as 26
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT897] Value 'units_rented' read as 5
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT897] Value total_days set as 161
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT897] Value total_price set as 4186.0
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT897] Value total_sqrt set as 64.69930447848725
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT897] Value unit_cost set as 837.2
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT898] Value 'product_code' read as PRD7
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT898] Value 'rental_start' read as 8/30/17
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT898] Value 'rental_end' read as 11/18/16
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT898] Value 'price_per_day' read as 31
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT898] Value 'units_rented' read as 2
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT898] Value total_days set as -285
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT898] Value total_price set as -8835.0
2020-08-11 13:46:25,438 charges_calc.py:175 WARNING [RNT898] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT898] Value total_sqrt set as 0.0
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT898] Value unit_cost set as -4417.5
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT899] Value 'product_code' read as PRD67
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT899] Value 'rental_start' read as 2/24/16
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT899] Value 'rental_end' read as 7/15/16
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT899] Value 'price_per_day' read as 6
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT899] Value 'units_rented' read as 9
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT899] Value total_days set as 142
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT899] Value total_price set as 852.0
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT899] Value total_sqrt set as 29.189039038652847
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT899] Value unit_cost set as 94.66666666666667
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT900] Value 'product_code' read as PRD45
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT900] Value 'rental_start' read as 5/10/17
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT900] Value 'rental_end' read as 6/28/18
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT900] Value 'price_per_day' read as 21
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT900] Value 'units_rented' read as 9
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT900] Value total_days set as 414
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT900] Value total_price set as 8694.0
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT900] Value total_sqrt set as 93.24162160752032
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT900] Value unit_cost set as 966.0
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT901] Value 'product_code' read as PRD69
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT901] Value 'rental_start' read as 4/8/17
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT901] Value 'rental_end' read as 11/19/16
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT901] Value 'price_per_day' read as 14
2020-08-11 13:46:25,438 charges_calc.py:163 DEBUG [RNT901] Value 'units_rented' read as 9
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT901] Value total_days set as -140
2020-08-11 13:46:25,438 charges_calc.py:177 DEBUG [RNT901] Value total_price set as -1960.0
2020-08-11 13:46:25,438 charges_calc.py:175 WARNING [RNT901] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,454 charges_calc.py:177 DEBUG [RNT901] Value total_sqrt set as 0.0
2020-08-11 13:46:25,454 charges_calc.py:177 DEBUG [RNT901] Value unit_cost set as -217.77777777777777
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT902] Value 'product_code' read as PRD98
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT902] Value 'rental_start' read as 1/10/17
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT902] Value 'rental_end' read as 4/3/17
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT902] Value 'price_per_day' read as 21
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT902] Value 'units_rented' read as 9
2020-08-11 13:46:25,454 charges_calc.py:177 DEBUG [RNT902] Value total_days set as 83
2020-08-11 13:46:25,454 charges_calc.py:177 DEBUG [RNT902] Value total_price set as 1743.0
2020-08-11 13:46:25,454 charges_calc.py:177 DEBUG [RNT902] Value total_sqrt set as 41.7492514902962
2020-08-11 13:46:25,454 charges_calc.py:177 DEBUG [RNT902] Value unit_cost set as 193.66666666666666
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT903] Value 'product_code' read as PRD55
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT903] Value 'rental_start' read as 4/22/18
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT903] Value 'rental_end' read as 12/26/17
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT903] Value 'price_per_day' read as 14
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT903] Value 'units_rented' read as 8
2020-08-11 13:46:25,454 charges_calc.py:177 DEBUG [RNT903] Value total_days set as -117
2020-08-11 13:46:25,454 charges_calc.py:177 DEBUG [RNT903] Value total_price set as -1638.0
2020-08-11 13:46:25,454 charges_calc.py:175 WARNING [RNT903] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,454 charges_calc.py:177 DEBUG [RNT903] Value total_sqrt set as 0.0
2020-08-11 13:46:25,454 charges_calc.py:177 DEBUG [RNT903] Value unit_cost set as -204.75
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT904] Value 'product_code' read as PRD67
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT904] Value 'rental_start' read as 2/18/17
2020-08-11 13:46:25,454 charges_calc.py:163 DEBUG [RNT904] Value 'rental_end' read as 3/15/17
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT904] Value 'price_per_day' read as 9
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT904] Value 'units_rented' read as 8
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT904] Value total_days set as 25
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT904] Value total_price set as 225.0
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT904] Value total_sqrt set as 15.0
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT904] Value unit_cost set as 28.125
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT905] Value 'product_code' read as PRD77
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT905] Value 'rental_start' read as 9/6/17
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT905] Value 'rental_end' read as 8/21/17
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT905] Value 'price_per_day' read as 27
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT905] Value 'units_rented' read as 7
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT905] Value total_days set as -16
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT905] Value total_price set as -432.0
2020-08-11 13:46:25,470 charges_calc.py:175 WARNING [RNT905] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT905] Value total_sqrt set as 0.0
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT905] Value unit_cost set as -61.714285714285715
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT906] Value 'product_code' read as PRD67
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT906] Value 'rental_start' read as 2/9/16
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT906] Value 'rental_end' read as 5/13/16
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT906] Value 'price_per_day' read as 16
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT906] Value 'units_rented' read as 7
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT906] Value total_days set as 94
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT906] Value total_price set as 1504.0
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT906] Value total_sqrt set as 38.781438859330635
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT906] Value unit_cost set as 214.85714285714286
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT907] Value 'product_code' read as PRD44
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT907] Value 'rental_start' read as 3/5/17
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT907] Value 'rental_end' read as 9/9/17
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT907] Value 'price_per_day' read as 5
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT907] Value 'units_rented' read as 10
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT907] Value total_days set as 188
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT907] Value total_price set as 940.0
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT907] Value total_sqrt set as 30.659419433511783
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT907] Value unit_cost set as 94.0
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT908] Value 'product_code' read as PRD55
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT908] Value 'rental_start' read as 3/6/16
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT908] Value 'rental_end' read as 5/25/17
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT908] Value 'price_per_day' read as 27
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT908] Value 'units_rented' read as 2
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT908] Value total_days set as 445
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT908] Value total_price set as 12015.0
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT908] Value total_sqrt set as 109.61295543867067
2020-08-11 13:46:25,470 charges_calc.py:177 DEBUG [RNT908] Value unit_cost set as 6007.5
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT909] Value 'product_code' read as PRD52
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT909] Value 'rental_start' read as 5/23/18
2020-08-11 13:46:25,470 charges_calc.py:163 DEBUG [RNT909] Value 'rental_end' read as 5/17/16
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT909] Value 'price_per_day' read as 15
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT909] Value 'units_rented' read as 3
2020-08-11 13:46:25,485 charges_calc.py:177 DEBUG [RNT909] Value total_days set as -736
2020-08-11 13:46:25,485 charges_calc.py:177 DEBUG [RNT909] Value total_price set as -11040.0
2020-08-11 13:46:25,485 charges_calc.py:175 WARNING [RNT909] Unabled to calculate total_sqrt. Using 0.0
2020-08-11 13:46:25,485 charges_calc.py:177 DEBUG [RNT909] Value total_sqrt set as 0.0
2020-08-11 13:46:25,485 charges_calc.py:177 DEBUG [RNT909] Value unit_cost set as -3680.0
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT910] Value 'product_code' read as PRD78
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT910] Value 'rental_start' read as 6/7/17
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT910] Value 'rental_end' read as 6/23/17
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT910] Value 'price_per_day' read as 5
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT910] Value 'units_rented' read as 6
2020-08-11 13:46:25,485 charges_calc.py:177 DEBUG [RNT910] Value total_days set as 16
2020-08-11 13:46:25,485 charges_calc.py:177 DEBUG [RNT910] Value total_price set as 80.0
2020-08-11 13:46:25,485 charges_calc.py:177 DEBUG [RNT910] Value total_sqrt set as 8.94427190999916
2020-08-11 13:46:25,485 charges_calc.py:177 DEBUG [RNT910] Value unit_cost set as 13.333333333333334
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT911] Value 'product_code' read as PRD55
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT911] Value 'rental_start' read as 10/14/16
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT911] Value 'rental_end' read as 1/17/16
2020-08-11 13:46:25,485 charges_calc.py:163 DEBUG [RNT911] Value 'price_per_day' read as 20
